timestamp,eig_1,eig_2,eig_3,eig_4,eig_5,eig_6,ODI,AIS,lambda_min,lambda_min_clamped,condition_number,num_points,weak_dir_0,weak_dir_1,weak_dir_2,weak_dir_3,weak_dir_4,weak_dir_5,weak_trans_x,weak_trans_y,weak_trans_z,axis_alignment,weak_reliable,num_weak_dims,trans_eig_1,trans_eig_2,trans_eig_3,ODI_trans,AIS_trans_raw,AIS_trans_normalized,lambda_min_trans_raw,lambda_min_trans_normalized,condition_number_trans,trans_info_trace_raw,trans_info_trace_normalized,effective_sample_size,weak_trans_subspace_dim,weak_trans_subspace_alignment,weak_trans_primary_x,weak_trans_primary_y,weak_trans_primary_z,weak_trans_primary_reliable
0.0,289441.18827204115,119175.68202653827,3299.783117472136,2177.9495362036373,1314.4581867053057,362.1436919415922,0.7970344738791564,8.85422185904938,362.1436919415922,362.1436919415922,799.2440423861456,640,0.022556016903518605,0.9791495809561466,0.0012941086928577306,0.019263905295573962,0.00011854420998791404,0.20095904408006907,0.09542241972494861,0.0005872005280273128,0.9954366966358913,nan,0,4,78.58639820834449,13.107823715885953,4.494134638568707,0.6071008340566848,9.274865188747931,2.8133970123942142,2876.246168683973,4.494134638568707,17.486436105833427,61560.54820019146,96.18835656279914,640.0,0,0.0,0.9986300242903753,0.033402270929728646,0.04027856604375982,0
0.1,298996.81517031015,105991.25118385552,3290.920706221076,2319.15750257852,1833.0527628146874,380.067356793358,0.8048917867275592,8.91358974344041,380.067356793358,380.067356793358,786.6942788587714,640,-0.022901954867786404,0.979976112885227,0.0005689994797930809,0.012466185614444902,-2.0017990115417383e-05,0.19739956609043796,0.06302648586457155,-0.00010120686552144413,0.9980118495472553,nan,0,4,146.38302291016421,14.021276272397113,4.924981969617949,0.7377353299574031,9.535181060059095,3.073712883705378,3151.988460555488,4.924981969617949,29.722550014029743,105810.73993739473,165.32928115217928,640.0,0,0.0,0.9968783004742985,0.07391843031142631,0.027743822803812622,0
0.2,309237.64617745153,92418.30307581372,4098.389499430734,2524.7423252354088,2041.236692252522,835.323236479952,0.8107485628728426,9.096246605600898,835.323236479952,835.323236479952,370.20117802609855,640,0.07304458458655767,0.9801094982016201,-0.005071915736849025,0.02868405897157579,0.001128261575593093,0.182208912117482,0.15550596574276238,0.006116686836298747,0.9878160156428714,nan,0,4,292.5074564674146,31.1517173156018,4.532128545335837,0.765016645738498,10.004327930703383,3.542859754349666,2900.562269014933,4.532128545335837,64.54085614328916,210042.43349014554,328.1913023283524,640.0,1,0.9942243027845766,0.9942243027845769,0.10630855141486938,0.014714878477043959,0
0.3,312477.369136856,86590.51093632013,4731.1941083585725,2463.773702812659,2247.451570562029,1720.0730297190598,0.80941242069057,9.243400475112596,1720.0730297190598,1720.0730297190598,181.66517568611204,640,0.12170538792453145,0.9821471919684447,-0.0017152489870823912,0.04635466271741183,0.002457366120741989,0.13570908729946748,0.323189921313018,0.017133032938702893,0.9461790179157464,nan,0,4,396.59843522360853,70.44794439511747,4.7501573932426915,0.6950238723689937,10.393472116023256,3.932003939669539,3040.1007316753203,4.7501573932426915,83.4916408849499,301949.78368766,471.7965370119688,640.0,1,0.9950685598987098,0.9950685598987098,0.09911895780600564,0.0037407625638585483,0
0.4,295885.0982405374,102084.79252581208,5063.638269983837,3151.8622759410578,2665.1176713745563,2136.8461488782477,0.7832996292272538,9.378676412531085,2136.8461488782477,2136.8461488782477,138.46813370062432,640,0.842631692204401,-0.060816862727963175,-0.25409992313116897,0.46854413289819297,0.04567728519568335,-0.009292508232039505,0.9950878391060037,0.0970088148163353,-0.01973530621181449,nan,0,4,431.87674197806757,125.84086320327584,4.474376340180164,0.6104600148343999,10.595324552192844,4.133856375839128,2863.600857715303,4.474376340180164,96.52222100760476,359802.86817377503,562.1919815215235,640.0,1,0.9958411360138796,0.9958411360138796,0.09110645102633785,0.00021541581008918464,0
0.5,293163.18896878354,103825.47082183104,5517.147735614448,4296.210879199722,2868.163269797922,2299.2978116661557,0.7730527120390208,9.470320935943212,2299.2978116661557,2299.2978116661557,127.50118209191298,640,0.9020863309650391,0.05132345321968335,-0.1540704619247531,0.39883042570771043,0.027055959750425285,-0.008409159870294657,0.9974862170544603,0.0676677234249125,-0.021031547562456267,nan,0,4,456.51757492439015,159.16537737328963,4.564078812206772,0.5790725116293892,10.698746416220132,4.2372782398664155,2921.0104398123344,4.564078812206772,100.02403413881012,396958.09991032735,620.2470311098866,640.0,1,0.9968773765249157,0.9968773765249157,0.07896223100138074,-0.0006798882894318716,0
0.6,285654.5738457242,108754.22341129383,12801.83383593284,5010.135056656733,2501.9132438384977,2271.005581060461,0.7418798057308582,9.614802299619113,2271.005581060461,2271.005581060461,125.78329891744959,640,0.9978142638966342,-0.025268233793610432,0.05383290109451424,-0.027961252570540954,-0.0036457181902171953,-0.0059251142336578765,-0.9704148667807995,-0.12652720485087737,-0.20563524202681624,nan,0,3,437.0851793780979,169.63236353532733,5.257677894514728,0.554694725102178,10.752632027741102,4.291163851387384,3364.913852489426,5.257677894514728,83.13274189620927,391664.14131708146,611.9752208079398,640.0,1,0.9999942862467416,0.9999942862467416,0.0033796408622623585,-7.417217806284817e-05,0
0.7,291571.0557300376,102505.9216429947,12705.501157131157,4664.6421319184665,2480.9146746163638,2125.8974879582256,0.7510016596635666,9.582780889210293,2125.8974879582256,2125.8974879582256,137.1519828127136,640,0.9822246311078067,-0.039179309619659645,-0.08968559082446426,0.16010002181512084,-0.004602281854166959,-0.001747157079233082,0.9995276145041513,-0.02873271190608158,-0.010907754588481564,nan,0,3,454.4786805629893,159.94947962927986,5.299120126422036,0.5726499860334748,10.748665022795242,4.2871968464415255,3391.436880910103,5.299120126422036,85.76493261530442,396625.4594039624,619.7272803186912,640.0,1,0.9999806334681143,0.9999806334681143,-0.00622336848172407,-4.871806490656477e-05,0
0.8,293401.8297428845,100628.52276774241,12601.199146775562,4681.984083393286,2489.5196890603775,2046.9870714698523,0.7536901627346049,9.574261030328712,2046.9870714698523,2046.9870714698523,143.33350407152568,640,0.9575744231943836,-0.02954066131369246,-0.15803708005369985,0.23899797262337202,-0.009053619307838177,0.0009250732623245963,0.9992757897719969,-0.03785413945076398,0.0038678291060782397,nan,0,3,455.7039714829066,157.10994646770556,5.31455847582637,0.5762880872605077,10.744561422668433,4.283093246314714,3401.317424528877,5.31455847582637,85.74634629681977,395602.2249129207,618.1284764264385,640.0,1,0.9998852978754312,0.9998852978754312,-0.015145575767274143,5.12565915162806e-05,0
0.9,284854.29813213635,110092.08177599047,12543.511116402115,5132.687957202567,2573.498465605071,2304.345270005733,0.7405138473996296,9.62413327300631,2304.345270005733,2304.345270005733,123.61615329087715,640,0.9940314638350808,-0.020963185410689856,-0.03465042028691806,0.10100415656090932,-0.003317886301668377,0.006963772337755261,0.997096432209177,-0.03275362823186626,0.06874521593084644,nan,0,3,427.0283979751475,168.77799935398386,5.265065775186722,0.5507899403830191,10.743657544005522,4.282189367651804,3369.6420961195017,5.265065775186722,81.1059949122864,384685.7363867635,601.0714631043181,640.0,1,0.9998328487193727,0.9998328487193727,-0.018282567951750477,0.00014943491457575326,0
