backend_input_checksum,correspondence_count,failure_reason,final_cost,final_transformation,finite_result,fitness,geometry_seed,initial_cost,initial_transformation,inlier_rmse,iteration_count,map_checksum,measurement_seed,noise_condition,reference_pose_checksum,registration_backend,repeat_index,rotation_error_deg,rotation_error_rad,rotation_x_rad,rotation_y_rad,rotation_z_rad,runtime_ms,scan_checksum,scene_variant,snapshot_id,solver_converged,solver_failure,termination_reason,translation_error_m,translation_x_m,translation_y_m,translation_z_m
1fe54094e3c15801b0340686b6cbe80784e8fa32758558e7741c1c87ea7f163d,47818,,2.0572955577901465e-17,"[1.0,2.59210601333998e-22,1.0399767171070637e-22,-4.299089658294381e-17,-2.59210601333998e-22,1.0,6.11683020808095e-20,-5.749238768999526e-19,-1.0399767171070637e-22,-6.11683020808095e-20,1.0,1.5,0.0,0.0,0.0,1.0]",True,1.0,1850310744,,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,0.0,1.0]",2.0572955577901465e-17,-1,c58b185c2a48ae6373907aef708939a1571a34607f7ebf8bf30bb3805984c6bd,217775206,IDEAL_MATCHED,fbd9f078d7df255c76489939ee84731937c0239eec355c776e01b815b8445903,open3d_full,0,3.50472208260533e-18,6.116893970881568e-20,-6.116830208080951e-20,1.0399767171070636e-22,-2.59210601333998e-22,33.927227999811294,573d3845f7b85fd10b4fae87b94f51ed9dcb9e3e0e78c71d7f0d842d9406e67d,LONG_CORRIDOR,dev::LONG_CORRIDOR::g1850310744::m217775206::r00::IDEAL_MATCHED,True,False,completed_finite_correspondences,4.299474068382783e-17,-4.2990896582943807e-17,-5.749238768999526e-19,0.0
2a5378031b34127072456dc8666514978ed51c399ce4c428e071f7e2a8d5704e,47805,,0.897285066515313,"[0.9999999999938407,1.5863310491367798e-06,-3.1308368397824654e-06,-0.14682344513074413,-1.5853794505609858e-06,0.9999999538149242,0.000303920443457276,0.0001915183122953665,3.131318813620453e-06,-0.00030392043849183963,0.9999999538112799,1.5001378379225403,0.0,0.0,0.0,1.0]",True,,1850310744,0.5820521390614054,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,0.0,1.0]",,15,c58b185c2a48ae6373907aef708939a1571a34607f7ebf8bf30bb3805984c6bd,217775206,INDEPENDENT_NOISE_FREE,fbd9f078d7df255c76489939ee84731937c0239eec355c776e01b815b8445903,native_full,0,0.0174145199689996,0.0003039407111133,-0.0003039204456539,-3.131077874909598e-06,-1.585855274265756e-06,2037.0908280001456,054e8e866781f3f22e33f31cefd92c967b94ab8f1be4558658639d42a53d8504,LONG_CORRIDOR,dev::LONG_CORRIDOR::g1850310744::m217775206::r00::INDEPENDENT_NOISE_FREE,True,False,converged_step,0.1468236347412005,-0.1468234451307441,0.0001915183122953,0.0001378379225402
2a5378031b34127072456dc8666514978ed51c399ce4c428e071f7e2a8d5704e,47805,,0.5520705316214131,"[0.9999999999970792,-1.590275891187819e-06,1.820063499717424e-06,0.032282337383107214,1.5900924374085875e-06,0.9999999949193404,0.000100790826393559,3.93338037507971e-05,-1.8202237756915674e-06,-0.0001007908234991954,0.9999999949189483,1.500439846643098,0.0,0.0,0.0,1.0]",True,,1850310744,0.5820521390614054,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,0.0,1.0]",,4,c58b185c2a48ae6373907aef708939a1571a34607f7ebf8bf30bb3805984c6bd,217775206,INDEPENDENT_NOISE_FREE,fbd9f078d7df255c76489939ee84731937c0239eec355c776e01b815b8445903,native_frozen,0,0.0057765490212116,0.0001008197998229,-0.0001007908251171,1.8201436407880107e-06,1.5901841669921426e-06,8.116061000691843,054e8e866781f3f22e33f31cefd92c967b94ab8f1be4558658639d42a53d8504,LONG_CORRIDOR,dev::LONG_CORRIDOR::g1850310744::m217775206::r00::INDEPENDENT_NOISE_FREE,True,False,converged_step,0.0322853576584544,0.0322823373831072,3.93338037507971e-05,0.0004398466430979
2a5378031b34127072456dc8666514978ed51c399ce4c428e071f7e2a8d5704e,47805,,0.0316073232856287,"[0.9999999999988074,-7.724389983675894e-07,1.3373314791492663e-06,0.10996936357467374,7.716157123860633e-07,0.9999998105739734,0.0006155090755206588,8.029722310218485e-05,-1.3378066690376602e-06,-0.0006155090744880188,0.9999998105733766,1.5003717037599638,0.0,0.0,0.0,1.0]",True,1.0,1850310744,,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,0.0,1.0]",0.0316073232856287,-1,c58b185c2a48ae6373907aef708939a1571a34607f7ebf8bf30bb3805984c6bd,217775206,INDEPENDENT_NOISE_FREE,fbd9f078d7df255c76489939ee84731937c0239eec355c776e01b815b8445903,open3d_full,0,0.0352661854878485,0.0006155110513819,-0.000615509113869,1.337569158550667e-06,7.720274041244184e-07,101.71594799976448,054e8e866781f3f22e33f31cefd92c967b94ab8f1be4558658639d42a53d8504,LONG_CORRIDOR,dev::LONG_CORRIDOR::g1850310744::m217775206::r00::INDEPENDENT_NOISE_FREE,True,False,completed_finite_correspondences,0.1099700210800561,0.1099693635746737,8.029722310218485e-05,0.0003717037599637
72e780c1915f8fb5bd3cf1feefe1d6c299363ae842c7bd2e51fd69a5752b22cf,47805,iteration_limit,0.7989226367510253,"[0.9999999999944141,2.651626412571937e-06,-2.0348540465225195e-06,-0.005311352791857141,-2.6517534716656333e-06,0.9999999980468627,-6.244391733744884e-05,-0.00010450644856108805,2.0346884646076537e-06,6.244392273303131e-05,0.9999999980483083,1.5003750325449172,0.0,0.0,0.0,1.0]",True,,1850310744,0.7953219499301711,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,0.0,1.0]",,20,c58b185c2a48ae6373907aef708939a1571a34607f7ebf8bf30bb3805984c6bd,217775206,SCAN_NOISE_ONLY,fbd9f078d7df255c76489939ee84731937c0239eec355c776e01b815b8445903,native_full,0,0.0035828947642113,6.253331038795387e-05,6.244392007593701e-05,-2.03477125689122e-06,-2.6516899438469864e-06,2865.412015999027,e1910dd31c40b743e626c72bf9cd1789ccde0c863e7500c3a726dc342a40c60c,LONG_CORRIDOR,dev::LONG_CORRIDOR::g1850310744::m217775206::r00::SCAN_NOISE_ONLY,False,True,iteration_limit,0.0053256022652003,-0.0053113527918571,-0.000104506448561,0.0003750325449172
72e780c1915f8fb5bd3cf1feefe1d6c299363ae842c7bd2e51fd69a5752b22cf,47805,,0.7814031253428386,"[0.9999999999988107,-3.7630711669301084e-07,1.495604585373918e-06,0.022099197628271595,3.76148439349382e-07,0.9999999943719216,0.00010609436995711883,0.00018494123255577253,-1.4956445010229939e-06,-0.00010609436939442332,0.999999994370874,1.5003855762331784,0.0,0.0,0.0,1.0]",True,,1850310744,0.7953219499301711,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,0.0,1.0]",,4,c58b185c2a48ae6373907aef708939a1571a34607f7ebf8bf30bb3805984c6bd,217775206,SCAN_NOISE_ONLY,fbd9f078d7df255c76489939ee84731937c0239eec355c776e01b815b8445903,native_frozen,0,0.0060794018228644,0.0001061055783607,-0.0001060943698748,1.4956245460048442e-06,3.7622777872714985e-07,7.066430998747819,e1910dd31c40b743e626c72bf9cd1789ccde0c863e7500c3a726dc342a40c60c,LONG_CORRIDOR,dev::LONG_CORRIDOR::g1850310744::m217775206::r00::SCAN_NOISE_ONLY,True,False,converged_step,0.0221033347733887,0.0220991976282715,0.0001849412325557,0.0003855762331783
72e780c1915f8fb5bd3cf1feefe1d6c299363ae842c7bd2e51fd69a5752b22cf,47805,,0.0314338973235093,"[0.9999999999997776,-9.305296170605973e-09,6.667774859824973e-07,0.10888662167159098,8.892859921158124e-09,0.9999998086986208,0.0006185488832570431,7.046198197519632e-05,-6.667831142075985e-07,-0.0006185488832509758,0.9999998086983988,1.5003692320425486,0.0,0.0,0.0,1.0]",True,1.0,1850310744,,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,0.0,1.0]",0.0314338973235093,-1,c58b185c2a48ae6373907aef708939a1571a34607f7ebf8bf30bb3805984c6bd,217775206,SCAN_NOISE_ONLY,fbd9f078d7df255c76489939ee84731937c0239eec355c776e01b815b8445903,open3d_full,0,0.0354402632880572,0.0006185492821502,-0.0006185489226971,6.667803426137644e-07,9.099078626104829e-09,130.97100900085934,e1910dd31c40b743e626c72bf9cd1789ccde0c863e7500c3a726dc342a40c60c,LONG_CORRIDOR,dev::LONG_CORRIDOR::g1850310744::m217775206::r00::SCAN_NOISE_ONLY,True,False,completed_finite_correspondences,0.1088872704968048,0.1088866216715909,7.046198197519632e-05,0.0003692320425485
01a7f4a626d07e8f7ca6be2f28d9388faa49c6f53e50c93a9d5d81dc45940ae4,47805,iteration_limit,0.8507667880218981,"[0.9999999999929796,-9.597819572761776e-07,3.622105118183703e-06,-0.1597116144320695,9.593503150735345e-07,0.9999999928991531,0.00011916699820402054,0.00023203825814272774,-3.622219466798468e-06,-0.00011916699472831625,0.9999999928930534,1.500027500332425,0.0,0.0,0.0,1.0]",True,,1850310744,0.5853682283588592,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,0.0,1.0]",,20,5f9f12856dbfb9b5fa086b4a5b277b3ac40335975f0adcb650c527d7149290f6,217775206,MAP_NOISE_ONLY,fbd9f078d7df255c76489939ee84731937c0239eec355c776e01b815b8445903,native_full,0,0.0068311405687215,0.0001192258945907,-0.0001191669967484,3.62216230107248e-06,9.595661384481985e-07,3970.6475060011135,054e8e866781f3f22e33f31cefd92c967b94ab8f1be4558658639d42a53d8504,LONG_CORRIDOR,dev::LONG_CORRIDOR::g1850310744::m217775206::r00::MAP_NOISE_ONLY,False,True,iteration_limit,0.1597117853588756,-0.1597116144320695,0.0002320382581427,2.750033242504557e-05
01a7f4a626d07e8f7ca6be2f28d9388faa49c6f53e50c93a9d5d81dc45940ae4,47805,,0.5542142710453147,"[0.9999999999965699,-2.198124548554947e-06,1.4242872842812163e-06,0.032237761932817376,2.1979283331926372e-06,0.9999999905101561,0.0001377492533675011,7.495041311517768e-05,-1.4245900607803247e-06,-0.00013774925023654722,0.9999999905115573,1.5004387947555597,0.0,0.0,0.0,1.0]",True,,1850310744,0.5853682283588592,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,0.0,1.0]",,4,5f9f12856dbfb9b5fa086b4a5b277b3ac40335975f0adcb650c527d7149290f6,217775206,MAP_NOISE_ONLY,fbd9f078d7df255c76489939ee84731937c0239eec355c776e01b815b8445903,native_frozen,0,0.0078938774103438,0.0001377741515593,-0.0001377492522378,1.4244386770371524e-06,2.1980264478275112e-06,9.521442001641844,054e8e866781f3f22e33f31cefd92c967b94ab8f1be4558658639d42a53d8504,LONG_CORRIDOR,dev::LONG_CORRIDOR::g1850310744::m217775206::r00::MAP_NOISE_ONLY,True,False,converged_step,0.0322408351758905,0.0322377619328173,7.495041311517768e-05,0.0004387947555597
01a7f4a626d07e8f7ca6be2f28d9388faa49c6f53e50c93a9d5d81dc45940ae4,47805,,0.0313354147759864,"[0.9999999999980861,-1.7310290675229341e-06,9.118414784594764e-07,0.10936467690734367,1.7304554994200384e-06,0.9999998024002025,0.000628646611012543,6.258256349878286e-05,-9.129295038366484e-07,-0.0006286466094334389,0.999999802401284,1.5003711320719872,0.0,0.0,0.0,1.0]",True,1.0,1850310744,,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,0.0,1.0]",0.0313354147759864,-1,5f9f12856dbfb9b5fa086b4a5b277b3ac40335975f0adcb650c527d7149290f6,217775206,MAP_NOISE_ONLY,fbd9f078d7df255c76489939ee84731937c0239eec355c776e01b815b8445903,open3d_full,0,0.036018974383975,0.0006286496961918,-0.0006286466516298,9.123855512439232e-07,1.7307423974698438e-06,115.06224899858351,054e8e866781f3f22e33f31cefd92c967b94ab8f1be4558658639d42a53d8504,LONG_CORRIDOR,dev::LONG_CORRIDOR::g1850310744::m217775206::r00::MAP_NOISE_ONLY,True,False,completed_finite_correspondences,0.1093653245349721,0.1093646769073436,6.258256349878286e-05,0.0003711320719872
54d9862143094f1ac3e2cf17d8bb721c010b25ff3a7493a0c90200cb94d84c8f,47306,,0.8834540615109885,"[0.9999999999944491,1.5633514992361459e-06,-2.9423940507688e-06,-0.1467070041361453,-1.5624615414936862e-06,0.9999999542649738,0.0003024361237334844,0.0001847381817573646,2.942866730165793e-06,-0.000302436119134428,0.9999999542618656,1.5001393925044908,0.0,0.0,0.0,1.0]",True,,1850310744,0.5754524910015242,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,0.0,1.0]",,12,c58b185c2a48ae6373907aef708939a1571a34607f7ebf8bf30bb3805984c6bd,217775206,DROPOUT_ONLY,fbd9f078d7df255c76489939ee84731937c0239eec355c776e01b815b8445903,native_full,0,0.0173293651624335,0.0003024544793648,-0.000302436126045,-2.9426304353319704e-06,-1.5629065441936958e-06,1757.0508629996766,7c5ce979af2f7e4ced5519d1808445c17034aac482d946858e5dcd9c08df1cab,LONG_CORRIDOR,dev::LONG_CORRIDOR::g1850310744::m217775206::r00::DROPOUT_ONLY,True,False,converged_step,0.1467071866715092,-0.1467070041361453,0.0001847381817573,0.0001393925044907
54d9862143094f1ac3e2cf17d8bb721c010b25ff3a7493a0c90200cb94d84c8f,47306,,0.546845308527704,"[0.9999999999974307,-1.3774312013626285e-06,1.8003683656583674e-06,0.031753521387904354,1.3772513366063536e-06,0.9999999950089864,9.99006028245805e-05,3.7709900827744275e-05,-1.80050596288007e-06,-9.990060034476407e-05,0.9999999950083142,1.5004370411916164,0.0,0.0,0.0,1.0]",True,,1850310744,0.5754524910015242,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,0.0,1.0]",,4,c58b185c2a48ae6373907aef708939a1571a34607f7ebf8bf30bb3805984c6bd,217775206,DROPOUT_ONLY,fbd9f078d7df255c76489939ee84731937c0239eec355c776e01b815b8445903,native_frozen,0,0.0057253562389961,9.992631722008148e-05,-9.990060175092802e-05,1.800437167265527e-06,1.3773412712766785e-06,8.5526659986499,7c5ce979af2f7e4ced5519d1808445c17034aac482d946858e5dcd9c08df1cab,LONG_CORRIDOR,dev::LONG_CORRIDOR::g1850310744::m217775206::r00::DROPOUT_ONLY,True,False,converged_step,0.0317565512543772,0.0317535213879043,3.770990082774428e-05,0.0004370411916163
54d9862143094f1ac3e2cf17d8bb721c010b25ff3a7493a0c90200cb94d84c8f,47306,,0.0312896392091589,"[0.9999999999988357,-8.380799139899154e-07,1.275219250153462e-06,0.10939074257374165,8.372944588996555e-07,0.9999998103870047,0.000615812677152174,8.139124219797395e-05,-1.275735108590822e-06,-0.000615812676083723,0.9999998103865422,1.5003713882562044,0.0,0.0,0.0,1.0]",True,1.0,1850310744,,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,0.0,1.0]",0.0312896392091589,-1,c58b185c2a48ae6373907aef708939a1571a34607f7ebf8bf30bb3805984c6bd,217775206,DROPOUT_ONLY,fbd9f078d7df255c76489939ee84731937c0239eec355c776e01b815b8445903,open3d_full,0,0.0352835778965529,0.0006158146061787,-0.0006158127155401,1.275477259988177e-06,8.376872393904754e-07,119.69346099976974,7c5ce979af2f7e4ced5519d1808445c17034aac482d946858e5dcd9c08df1cab,LONG_CORRIDOR,dev::LONG_CORRIDOR::g1850310744::m217775206::r00::DROPOUT_ONLY,True,False,completed_finite_correspondences,0.1093914032938867,0.1093907425737416,8.139124219797395e-05,0.0003713882562044
61deff2e69f88387cb98737d6689512a0e993342f70de9f1a1a73f1f8ab5ab5b,47348,iteration_limit,0.9790519699992876,"[0.9999999999995212,-8.274811085269557e-07,-5.224246664666674e-07,-0.11545071409633055,8.274924365722578e-07,0.9999999997645604,2.168396795725964e-05,0.0004130645354098274,5.224067232698254e-07,-2.168396838955172e-05,0.9999999997647663,1.4999802989519095,0.0,0.0,0.0,1.0]",True,,1850310744,0.7888573601837441,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,0.0,1.0]",,20,97cd9088eb015d6890c1ed1483a40a91e156b0b1f5172c195fa43b49bf0adbe6,217775206,FULL_NOISE,fbd9f078d7df255c76489939ee84731937c0239eec355c776e01b815b8445903,native_full,0,0.0012436644236785,2.170603898310916e-05,-2.1683968175108422e-05,-5.224156949092694e-07,8.274867726145855e-07,3288.9726210014487,cfab5756dccddabd333db7640281e49c63754bd73b1268760982108d3c5ef2a7,LONG_CORRIDOR,dev::LONG_CORRIDOR::g1850310744::m217775206::r00::FULL_NOISE,False,True,iteration_limit,0.1154514547149336,-0.1154507140963305,0.0004130645354098,-1.970104809045914e-05
61deff2e69f88387cb98737d6689512a0e993342f70de9f1a1a73f1f8ab5ab5b,47348,,0.7768605756814835,"[0.9999999999961192,-2.7193877723650456e-06,6.054468741454292e-07,0.019490660886186797,2.7193337495846982e-06,0.999999996017084,8.921007294629977e-05,0.0002582061779926743,-6.05689468515527e-07,-8.921007129954143e-05,0.9999999960205982,1.5003558841345666,0.0,0.0,0.0,1.0]",True,,1850310744,0.7888573601837441,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,0.0,1.0]",,4,97cd9088eb015d6890c1ed1483a40a91e156b0b1f5172c195fa43b49bf0adbe6,217775206,FULL_NOISE,fbd9f078d7df255c76489939ee84731937c0239eec355c776e01b815b8445903,native_frozen,0,0.0051138525039245,8.925356365484011e-05,-8.92100722413648e-05,6.055681721344908e-07,2.7193607645853664e-06,7.2110969995264895,cfab5756dccddabd333db7640281e49c63754bd73b1268760982108d3c5ef2a7,LONG_CORRIDOR,dev::LONG_CORRIDOR::g1850310744::m217775206::r00::FULL_NOISE,True,False,converged_step,0.0194956196548845,0.0194906608861867,0.0002582061779926,0.0003558841345665
61deff2e69f88387cb98737d6689512a0e993342f70de9f1a1a73f1f8ab5ab5b,47348,,0.0323022920874295,"[0.9999999999987302,-1.2178049858052973e-06,1.0277027312667476e-06,0.11050392651242633,1.2171724275477118e-06,0.9999998107128208,0.0006152827320824901,0.00010094488310565117,-1.0284518311146057e-06,-0.0006152827308308182,0.9999998107130336,1.500363772646864,0.0,0.0,0.0,1.0]",True,1.0,1850310744,,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,0.0,1.0]",0.0323022920874295,-1,97cd9088eb015d6890c1ed1483a40a91e156b0b1f5172c195fa43b49bf0adbe6,217775206,FULL_NOISE,fbd9f078d7df255c76489939ee84731937c0239eec355c776e01b815b8445903,open3d_full,0,0.0352532241713876,0.0006152848337343,-0.0006152827702784,1.0280773460581456e-06,1.2174887834950593e-06,678.5499689995049,cfab5756dccddabd333db7640281e49c63754bd73b1268760982108d3c5ef2a7,LONG_CORRIDOR,dev::LONG_CORRIDOR::g1850310744::m217775206::r00::FULL_NOISE,True,False,completed_finite_correspondences,0.1105045713763541,0.1105039265124263,0.0001009448831056,0.0003637726468639
1fcf99b6d1ac2b4cfa479f3449291813eb6142218762676135813373a9ba148c,39767,,0.2914455639328109,"[0.9999999999999348,5.381495399494762e-08,3.569677095228022e-07,-0.030545762909627527,-5.3820761025860415e-08,0.9999999998676797,1.626768437360998e-05,0.00027799944197486065,-3.56966834030882e-07,-1.6267684392821195e-05,0.9999999998676176,1.501237563584919,0.0,0.0,0.0,1.0]",True,,1850310744,0.1962430675426827,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,0.0,1.0]",,13,0e60e0caccc866c5498e06d0e9b1b4442549a0687b4e92f07608cc5edadbbab7,217775206,IDEAL_MATCHED,fbd9f078d7df255c76489939ee84731937c0239eec355c776e01b815b8445903,native_full,0,0.0009322991304215,1.6271689439335748e-05,-1.6267684383933448e-05,3.569672717925944e-07,-5.381785751277889e-08,1555.659239000306,38d784d7bf902e37227f8b1b1a4055ee0b12d9e8f0d2f51bc4936b7b27387ea3,PARALLEL_WALLS,dev::PARALLEL_WALLS::g1850310744::m217775206::r00::IDEAL_MATCHED,True,False,converged_step,0.0305720865995049,-0.0305457629096275,0.0002779994419748,0.0012375635849191
1fcf99b6d1ac2b4cfa479f3449291813eb6142218762676135813373a9ba148c,39767,,0.1842783589296958,"[0.9999999999944147,1.7146864896674188e-06,-2.868871563411504e-06,-0.026695679762569417,-1.7147161837281028e-06,0.9999999999449638,-1.0350461782665174e-05,0.00012274472376424698,2.8688538154566317e-06,1.0350466701907864e-05,0.9999999999423188,1.5009740805666674,0.0,0.0,0.0,1.0]",True,,1850310744,0.1962430675426827,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,0.0,1.0]",,7,0e60e0caccc866c5498e06d0e9b1b4442549a0687b4e92f07608cc5edadbbab7,217775206,IDEAL_MATCHED,fbd9f078d7df255c76489939ee84731937c0239eec355c776e01b815b8445903,native_frozen,0,0.0006231892182433,1.0876703721275895e-05,1.0350464242490598e-05,-2.868862689490633e-06,-1.7147013367315697e-06,9.776614000656991,38d784d7bf902e37227f8b1b1a4055ee0b12d9e8f0d2f51bc4936b7b27387ea3,PARALLEL_WALLS,dev::PARALLEL_WALLS::g1850310744::m217775206::r00::IDEAL_MATCHED,True,False,converged_step,0.0267137271305078,-0.0266956797625694,0.0001227447237642,0.0009740805666673
1fcf99b6d1ac2b4cfa479f3449291813eb6142218762676135813373a9ba148c,39767,,6.302181694050927e-17,"[1.0,-9.726850618849376e-22,9.573016660060557e-21,-1.6397383060089592e-16,9.726850618849376e-22,1.0,-4.481161483205838e-19,1.0908112813996412e-18,-9.573016660060557e-21,4.481161483205838e-19,1.0,1.5,0.0,0.0,0.0,1.0]",True,1.0,1850310744,,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,0.0,1.0]",6.302181694050927e-17,-1,0e60e0caccc866c5498e06d0e9b1b4442549a0687b4e92f07608cc5edadbbab7,217775206,IDEAL_MATCHED,fbd9f078d7df255c76489939ee84731937c0239eec355c776e01b815b8445903,open3d_full,0,2.568108251169416e-17,4.482194453053982e-19,4.481161483205839e-19,9.573016660060556e-21,9.726850618849376e-22,37.85437700025796,38d784d7bf902e37227f8b1b1a4055ee0b12d9e8f0d2f51bc4936b7b27387ea3,PARALLEL_WALLS,dev::PARALLEL_WALLS::g1850310744::m217775206::r00::IDEAL_MATCHED,True,False,completed_finite_correspondences,1.6397745878986823e-16,-1.6397383060089592e-16,1.0908112813996412e-18,0.0
92d4aa8f04f125691b2828ba066803662e44326578795b080e2878541d6c7e9f,39791,iteration_limit,0.5432544103728225,"[0.9999999999999059,2.893599005094078e-07,3.2348104270014124e-07,-0.0243139254672681,-2.894051517490036e-07,0.9999999902143538,0.0001398971351284719,0.0005791711098053173,-3.234405589135679e-07,-0.0001398971352220758,0.9999999902143434,1.5019460241190457,0.0,0.0,0.0,1.0]",True,,1850310744,0.5090564792963559,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,0.0,1.0]",,20,0e60e0caccc866c5498e06d0e9b1b4442549a0687b4e92f07608cc5edadbbab7,217775206,INDEPENDENT_NOISE_FREE,fbd9f078d7df255c76489939ee84731937c0239eec355c776e01b815b8445903,native_full,0,0.0080155540114684,0.0001398978088715,-0.0001398971356316,3.234608018619512e-07,-2.893825270731424e-07,2670.815735998985,51902a0a2296578fd94c3fbf1c945739429b612e264ab984de3e302fcc2a2f66,PARALLEL_WALLS,dev::PARALLEL_WALLS::g1850310744::m217775206::r00::INDEPENDENT_NOISE_FREE,False,True,iteration_limit,0.0243985536594735,-0.0243139254672681,0.0005791711098053,0.0019460241190456
92d4aa8f04f125691b2828ba066803662e44326578795b080e2878541d6c7e9f,39791,,0.4797765138990767,"[0.9999999999996081,-8.333707658480162e-07,2.987392397161348e-07,-0.024512892675515565,8.332685935675788e-07,0.9999999415694235,0.00034184858516285986,0.00043611604405303884,-2.9902410887785e-07,-0.00034184858491379585,0.999999941569726,1.5016074827063774,0.0,0.0,0.0,1.0]",True,,1850310744,0.5090564792963559,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,0.0,1.0]",,7,0e60e0caccc866c5498e06d0e9b1b4442549a0687b4e92f07608cc5edadbbab7,217775206,INDEPENDENT_NOISE_FREE,fbd9f078d7df255c76489939ee84731937c0239eec355c776e01b815b8445903,native_frozen,0,0.0195865472172456,0.0003418497380382,-0.0003418485916964,2.988816801182732e-07,8.333196959382602e-07,9.563772999172215,51902a0a2296578fd94c3fbf1c945739429b612e264ab984de3e302fcc2a2f66,PARALLEL_WALLS,dev::PARALLEL_WALLS::g1850310744::m217775206::r00::INDEPENDENT_NOISE_FREE,True,False,converged_step,0.0245694140177686,-0.0245128926755155,0.000436116044053,0.0016074827063774
92d4aa8f04f125691b2828ba066803662e44326578795b080e2878541d6c7e9f,39791,,0.0410652517784706,"[0.9999999999997283,-7.26673161564998e-07,1.236503835824809e-07,0.0028713688965607007,7.265661240793744e-07,0.9999996272220063,0.0008634554537109185,-0.0005323312541238054,-1.2427778739275763e-07,-0.0008634554536208437,0.9999996272222625,1.5003965854437766,0.0,0.0,0.0,1.0]",True,1.0,1850310744,,"[1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,0.0,1.0]",0.0410652517784706,-1,0e60e0caccc866c5498e06d0e9b1b4442549a0687b4e92f07608cc5edadbbab7,217775206,INDEPENDENT_NOISE_FREE,fbd9f078d7df255c76489939ee84731937c0239eec355c776e01b815b8445903,open3d_full,0,0.0494723774671546,0.0008634558755913,-0.0008634555609582,1.2396410089131628e-07,7.266197331114723e-07,71.00713799991354,51902a0a2296578fd94c3fbf1c945739429b612e264ab984de3e302fcc2a2f66,PARALLEL_WALLS,dev::PARALLEL_WALLS::g1850310744::m217775206::r00::INDEPENDENT_NOISE_FREE,True,False,completed_finite_correspondences,0.0029471029704556,0.0028713688965607,-0.0005323312541238,0.0003965854437766
