scene_variant,direction_order,direction_id,direction_x,direction_y,direction_z,source
END_FACE_TRANSITION_PRESENT,4,pos_z,0.0,0.0,1.0,cartesian
END_FACE_TRANSITION_PRESENT,5,neg_z,0.0,0.0,-1.0,cartesian
END_FACE_TRANSITION_PRESENT,6,ico_00,0.0,0.5257311121191336,0.85065080835204,normalized_icosahedron
END_FACE_TRANSITION_PRESENT,7,ico_01,0.0,0.5257311121191336,-0.85065080835204,normalized_icosahedron
END_FACE_TRANSITION_PRESENT,8,ico_02,0.0,-0.5257311121191336,0.85065080835204,normalized_icosahedron
END_FACE_TRANSITION_PRESENT,9,ico_03,0.0,-0.5257311121191336,-0.85065080835204,normalized_icosahedron
END_FACE_TRANSITION_PRESENT,10,ico_04,0.5257311121191336,0.85065080835204,0.0,normalized_icosahedron
END_FACE_TRANSITION_PRESENT,11,ico_05,0.5257311121191336,-0.85065080835204,0.0,normalized_icosahedron
END_FACE_TRANSITION_PRESENT,12,ico_06,-0.5257311121191336,0.85065080835204,0.0,normalized_icosahedron
END_FACE_TRANSITION_PRESENT,13,ico_07,-0.5257311121191336,-0.85065080835204,0.0,normalized_icosahedron
END_FACE_TRANSITION_PRESENT,14,ico_08,0.85065080835204,0.0,0.5257311121191336,normalized_icosahedron
END_FACE_TRANSITION_PRESENT,15,ico_09,0.85065080835204,0.0,-0.5257311121191336,normalized_icosahedron
END_FACE_TRANSITION_PRESENT,16,ico_10,-0.85065080835204,0.0,0.5257311121191336,normalized_icosahedron
END_FACE_TRANSITION_PRESENT,17,ico_11,-0.85065080835204,0.0,-0.5257311121191336,normalized_icosahedron
END_FACE_TRANSITION_WEAK,0,pos_x,1.0,0.0,0.0,cartesian
END_FACE_TRANSITION_WEAK,1,neg_x,-1.0,0.0,0.0,cartesian
END_FACE_TRANSITION_WEAK,2,pos_y,0.0,1.0,0.0,cartesian
END_FACE_TRANSITION_WEAK,3,neg_y,0.0,-1.0,0.0,cartesian
END_FACE_TRANSITION_WEAK,4,pos_z,0.0,0.0,1.0,cartesian
END_FACE_TRANSITION_WEAK,5,neg_z,0.0,0.0,-1.0,cartesian
END_FACE_TRANSITION_WEAK,6,ico_00,0.0,0.5257311121191336,0.85065080835204,normalized_icosahedron
END_FACE_TRANSITION_WEAK,7,ico_01,0.0,0.5257311121191336,-0.85065080835204,normalized_icosahedron
END_FACE_TRANSITION_WEAK,8,ico_02,0.0,-0.5257311121191336,0.85065080835204,normalized_icosahedron
END_FACE_TRANSITION_WEAK,9,ico_03,0.0,-0.5257311121191336,-0.85065080835204,normalized_icosahedron
END_FACE_TRANSITION_WEAK,10,ico_04,0.5257311121191336,0.85065080835204,0.0,normalized_icosahedron
END_FACE_TRANSITION_WEAK,11,ico_05,0.5257311121191336,-0.85065080835204,0.0,normalized_icosahedron
END_FACE_TRANSITION_WEAK,12,ico_06,-0.5257311121191336,0.85065080835204,0.0,normalized_icosahedron
END_FACE_TRANSITION_WEAK,13,ico_07,-0.5257311121191336,-0.85065080835204,0.0,normalized_icosahedron
END_FACE_TRANSITION_WEAK,14,ico_08,0.85065080835204,0.0,0.5257311121191336,normalized_icosahedron
END_FACE_TRANSITION_WEAK,15,ico_09,0.85065080835204,0.0,-0.5257311121191336,normalized_icosahedron
END_FACE_TRANSITION_WEAK,16,ico_10,-0.85065080835204,0.0,0.5257311121191336,normalized_icosahedron
END_FACE_TRANSITION_WEAK,17,ico_11,-0.85065080835204,0.0,-0.5257311121191336,normalized_icosahedron
END_FACE_TRANSITION_ABSENT,0,pos_x,1.0,0.0,0.0,cartesian
END_FACE_TRANSITION_ABSENT,1,neg_x,-1.0,0.0,0.0,cartesian
END_FACE_TRANSITION_ABSENT,2,pos_y,0.0,1.0,0.0,cartesian
END_FACE_TRANSITION_ABSENT,3,neg_y,0.0,-1.0,0.0,cartesian
END_FACE_TRANSITION_ABSENT,4,pos_z,0.0,0.0,1.0,cartesian
END_FACE_TRANSITION_ABSENT,5,neg_z,0.0,0.0,-1.0,cartesian
END_FACE_TRANSITION_ABSENT,6,ico_00,0.0,0.5257311121191336,0.85065080835204,normalized_icosahedron
END_FACE_TRANSITION_ABSENT,7,ico_01,0.0,0.5257311121191336,-0.85065080835204,normalized_icosahedron
END_FACE_TRANSITION_ABSENT,8,ico_02,0.0,-0.5257311121191336,0.85065080835204,normalized_icosahedron
END_FACE_TRANSITION_ABSENT,9,ico_03,0.0,-0.5257311121191336,-0.85065080835204,normalized_icosahedron
END_FACE_TRANSITION_ABSENT,10,ico_04,0.5257311121191336,0.85065080835204,0.0,normalized_icosahedron
END_FACE_TRANSITION_ABSENT,11,ico_05,0.5257311121191336,-0.85065080835204,0.0,normalized_icosahedron
END_FACE_TRANSITION_ABSENT,12,ico_06,-0.5257311121191336,0.85065080835204,0.0,normalized_icosahedron
END_FACE_TRANSITION_ABSENT,13,ico_07,-0.5257311121191336,-0.85065080835204,0.0,normalized_icosahedron
END_FACE_TRANSITION_ABSENT,14,ico_08,0.85065080835204,0.0,0.5257311121191336,normalized_icosahedron
END_FACE_TRANSITION_ABSENT,15,ico_09,0.85065080835204,0.0,-0.5257311121191336,normalized_icosahedron
END_FACE_TRANSITION_ABSENT,16,ico_10,-0.85065080835204,0.0,0.5257311121191336,normalized_icosahedron
END_FACE_TRANSITION_ABSENT,17,ico_11,-0.85065080835204,0.0,-0.5257311121191336,normalized_icosahedron
REPEATED_STRUCTURE,0,pos_x,1.0,0.0,0.0,cartesian
REPEATED_STRUCTURE,1,neg_x,-1.0,0.0,0.0,cartesian
REPEATED_STRUCTURE,2,pos_y,0.0,1.0,0.0,cartesian
REPEATED_STRUCTURE,3,neg_y,0.0,-1.0,0.0,cartesian
REPEATED_STRUCTURE,4,pos_z,0.0,0.0,1.0,cartesian
REPEATED_STRUCTURE,5,neg_z,0.0,0.0,-1.0,cartesian
REPEATED_STRUCTURE,6,ico_00,0.0,0.5257311121191336,0.85065080835204,normalized_icosahedron
REPEATED_STRUCTURE,7,ico_01,0.0,0.5257311121191336,-0.85065080835204,normalized_icosahedron
REPEATED_STRUCTURE,8,ico_02,0.0,-0.5257311121191336,0.85065080835204,normalized_icosahedron
REPEATED_STRUCTURE,9,ico_03,0.0,-0.5257311121191336,-0.85065080835204,normalized_icosahedron
REPEATED_STRUCTURE,10,ico_04,0.5257311121191336,0.85065080835204,0.0,normalized_icosahedron
REPEATED_STRUCTURE,11,ico_05,0.5257311121191336,-0.85065080835204,0.0,normalized_icosahedron
REPEATED_STRUCTURE,12,ico_06,-0.5257311121191336,0.85065080835204,0.0,normalized_icosahedron
REPEATED_STRUCTURE,13,ico_07,-0.5257311121191336,-0.85065080835204,0.0,normalized_icosahedron
REPEATED_STRUCTURE,14,ico_08,0.85065080835204,0.0,0.5257311121191336,normalized_icosahedron
REPEATED_STRUCTURE,15,ico_09,0.85065080835204,0.0,-0.5257311121191336,normalized_icosahedron
REPEATED_STRUCTURE,16,ico_10,-0.85065080835204,0.0,0.5257311121191336,normalized_icosahedron
REPEATED_STRUCTURE,17,ico_11,-0.85065080835204,0.0,-0.5257311121191336,normalized_icosahedron
