sweep_type,sequence_id,level,split,scene_family,geometry_seed,sensor_seed,geometry_axial_support_score,active_axial_patch_count,master_pool_checksum,non_axial_shell_checksum,sampling_weight_checksum,gt_checksum,planes_checksum,axis_checksum,geometry_metadata_checksum,axial_observation_keep_probability,requested_points_per_frame,realized_total_points,realized_axial_points,realized_non_axial_points,realized_axial_point_fraction,axial_candidate_count,axial_retained_count,observation_checksum,metrics_path,ODI_trans_median,lambda_min_trans_normalized_median,condition_number_trans_median,axis_information_raw_median,axis_information_normalized_median,axis_information_ratio_median,weak_trans_subspace_alignment_median,cumulative_inverse_axis_information,mean_inverse_axis_information,harmonic_axis_information,low_axis_information_ratio,longest_low_information_duration_s,axis_information_p05,axis_information_p10,axis_information_p25,weak_subspace_persistence_mean,weak_subspace_persistence_p10,weak_axis_aligned_frame_ratio,longest_weak_axis_aligned_duration_s,process_trial_count,mean_final_axis_error_signed,variance_final_axis_error,mean_final_axis_error_squared,rmse_final_axis_error,median_final_axis_error_abs,q90_final_axis_error_abs,q95_final_axis_error_abs,mean_axis_rmse,variance_axis_rmse,mean_axis_mae,failure_probability_005m,failure_probability_010m,failure_probability_020m
observation,stage1b_observation_O1_G101,O1,train,ST,101,11,9.151884361089826,16,61e74bc1d0078b93d21e3ad642c84ea27233376d4cfe62fcdd6c21f9ea0cf772,0bffed575ed25f8bd1826f2b8c4174c86f4dc3b29dbbead3a0f85a979f1a13dd,e97e9d465aee352b5d92c059c85c429dd99db15c38188c9353b4099d73addff9,fe306c394afc53bed37cfed37062f4d8f97ae02f6508541e579da3eaf0b1cd2f,362f7e36973a2894c0e03b72c084b4c2b939a9202610cd8f10b29d9724865db8,03628f72e14f79437c49a4d89c2973a95badfdddcfa2864cc55f10131c7357ce,c39bd1e4e526f256299f05bdb59b6d5dd7b033ef5b0022fbae5c0943aadd9b49,1.0,192,7680,6401,1279,0.8334635416666667,50979,50979,383578fb8fb216796d4099dff5a59553bf0b0f8d3928d66673f348080b0373c4,data/metric_redesign_stage1b/full/stage1b_full_v1/stage1b_observation_O1_G101/sensor_011/metrics.csv,0.057317342737119636,98.05946082734899,1.9457879141153809,36234.70725400837,188.7224336146269,1.2316314168251825,0.0,0.021390620032691394,0.0053476550081728485,186.9978520438762,0.0,0.0,168.79109730015256,169.61596860746943,178.7794093793748,0.0,0.0,0.0,0.0,30,0.0017392600163977552,3.988903293403882e-11,3.0250639640384233e-06,0.0017392711013635635,0.0017418328258891336,0.001745228427099832,0.001745713529979831,0.0026775184691005664,7.391565543481181e-13,0.0020853592680494925,0.0,0.0,0.0
observation,stage1b_observation_O1_G101,O1,train,ST,101,22,9.151884361089826,16,61e74bc1d0078b93d21e3ad642c84ea27233376d4cfe62fcdd6c21f9ea0cf772,0bffed575ed25f8bd1826f2b8c4174c86f4dc3b29dbbead3a0f85a979f1a13dd,e97e9d465aee352b5d92c059c85c429dd99db15c38188c9353b4099d73addff9,fe306c394afc53bed37cfed37062f4d8f97ae02f6508541e579da3eaf0b1cd2f,362f7e36973a2894c0e03b72c084b4c2b939a9202610cd8f10b29d9724865db8,03628f72e14f79437c49a4d89c2973a95badfdddcfa2864cc55f10131c7357ce,c39bd1e4e526f256299f05bdb59b6d5dd7b033ef5b0022fbae5c0943aadd9b49,1.0,192,7680,6407,1273,0.8342447916666667,51038,51038,4395228c8f3af9c6fc5596dd2798a2973808510c9b85909fbc51e8d9f0cd5065,data/metric_redesign_stage1b/full/stage1b_full_v1/stage1b_observation_O1_G101/sensor_022/metrics.csv,0.06756508426629959,105.66559619359228,2.038886104698726,36414.64406941553,189.65960452820588,1.2268638649532582,0.0,0.021068668758904317,0.005267167189726079,189.8553746215915,0.0,0.0,174.85127590589175,178.2086624420872,183.18646140370532,0.0,0.0,0.0,0.0,30,0.0012289993439393262,3.495131091851089e-11,1.5104731736705153e-06,0.0012290130892999127,0.00123117814867868,0.0012349794089892897,0.0012362930255852334,0.0026769909801260946,6.822677104705041e-13,0.0022936376742028184,0.0,0.0,0.0
observation,stage1b_observation_O2_G101,O2,train,ST,101,11,9.151884361089826,16,61e74bc1d0078b93d21e3ad642c84ea27233376d4cfe62fcdd6c21f9ea0cf772,0bffed575ed25f8bd1826f2b8c4174c86f4dc3b29dbbead3a0f85a979f1a13dd,e97e9d465aee352b5d92c059c85c429dd99db15c38188c9353b4099d73addff9,fe306c394afc53bed37cfed37062f4d8f97ae02f6508541e579da3eaf0b1cd2f,362f7e36973a2894c0e03b72c084b4c2b939a9202610cd8f10b29d9724865db8,03628f72e14f79437c49a4d89c2973a95badfdddcfa2864cc55f10131c7357ce,c39bd1e4e526f256299f05bdb59b6d5dd7b033ef5b0022fbae5c0943aadd9b49,0.4,192,7680,5066,2614,0.6596354166666667,50979,20331,0c362ec3d646f299681e28178b1d02586caa9863a5ab4ff8867bf457519b0fd4,data/metric_redesign_stage1b/full/stage1b_full_v1/stage1b_observation_O2_G101/sensor_011/metrics.csv,0.03362805141574887,138.70362718919847,1.6667468334824864,30108.956248877654,156.81748046290443,0.9292825093027371,0.0,0.025746039115917545,0.006436509778979386,155.36370398532455,0.0,0.0,140.12612120886604,143.99249714968275,147.7007474264052,0.0,0.0,0.0,0.0,30,-0.0009376242500085397,4.082599301381283e-11,8.791786993306565e-07,0.0009376452950506692,0.0009362301358368796,0.0009456125980648267,0.0009494585698467617,0.002527181987852441,7.207372587388083e-13,0.0019243728746374351,0.0,0.0,0.0
observation,stage1b_observation_O2_G101,O2,train,ST,101,22,9.151884361089826,16,61e74bc1d0078b93d21e3ad642c84ea27233376d4cfe62fcdd6c21f9ea0cf772,0bffed575ed25f8bd1826f2b8c4174c86f4dc3b29dbbead3a0f85a979f1a13dd,e97e9d465aee352b5d92c059c85c429dd99db15c38188c9353b4099d73addff9,fe306c394afc53bed37cfed37062f4d8f97ae02f6508541e579da3eaf0b1cd2f,362f7e36973a2894c0e03b72c084b4c2b939a9202610cd8f10b29d9724865db8,03628f72e14f79437c49a4d89c2973a95badfdddcfa2864cc55f10131c7357ce,c39bd1e4e526f256299f05bdb59b6d5dd7b033ef5b0022fbae5c0943aadd9b49,0.4,192,7680,5140,2540,0.6692708333333334,51038,20467,0e7eaea3cbbd650efcf3014147a13c205e19ce6d125090cd9a4eccd0c1d29e94,data/metric_redesign_stage1b/full/stage1b_full_v1/stage1b_observation_O2_G101/sensor_022/metrics.csv,0.04229497556440642,131.9087827309127,1.7016901484123261,30692.325218108566,159.8558605109821,0.9262732024811604,0.0,0.025470568816167678,0.006367642204041919,157.04399964012438,0.0,0.0,139.8901906927862,145.24180248210453,151.23772421854866,0.0,0.0,0.0,0.0,30,-0.0016255491443066224,5.1424540367580264e-11,2.6424597309450143e-06,0.0016255644345718856,0.0016231755542666093,0.0016357485653305305,0.0016373143167777826,0.0035434062921636117,7.477413472165913e-13,0.002870878322618641,0.0,0.0,0.0
observation,stage1b_observation_O3_G101,O3,train,ST,101,11,9.151884361089826,16,61e74bc1d0078b93d21e3ad642c84ea27233376d4cfe62fcdd6c21f9ea0cf772,0bffed575ed25f8bd1826f2b8c4174c86f4dc3b29dbbead3a0f85a979f1a13dd,e97e9d465aee352b5d92c059c85c429dd99db15c38188c9353b4099d73addff9,fe306c394afc53bed37cfed37062f4d8f97ae02f6508541e579da3eaf0b1cd2f,362f7e36973a2894c0e03b72c084b4c2b939a9202610cd8f10b29d9724865db8,03628f72e14f79437c49a4d89c2973a95badfdddcfa2864cc55f10131c7357ce,c39bd1e4e526f256299f05bdb59b6d5dd7b033ef5b0022fbae5c0943aadd9b49,0.1,192,7680,2487,5193,0.323828125,50979,5029,a7bf1ee99d187e3e38e93062698817e7d453b1cc9963f675d7dae56a760df0ae,data/metric_redesign_stage1b/full/stage1b_full_v1/stage1b_observation_O3_G101/sensor_011/metrics.csv,0.17131214581331633,78.62815834948479,3.687784855158874,15265.459182642244,79.50759990959503,0.4163211074446377,0.0,0.05139275963646625,0.012848189909116563,77.83197532676878,0.0,0.0,63.92871062686814,66.42626975515417,73.35625147551588,0.0,0.0,0.0,0.0,30,0.003246057350976983,5.3848103145722e-11,1.0536940378998084e-05,0.0032460653688732278,0.0032480049671708144,0.0032523648476004753,0.003252974982536294,0.0036376149543799383,8.481655206568078e-13,0.0026260219043972733,0.0,0.0,0.0
observation,stage1b_observation_O3_G101,O3,train,ST,101,22,9.151884361089826,16,61e74bc1d0078b93d21e3ad642c84ea27233376d4cfe62fcdd6c21f9ea0cf772,0bffed575ed25f8bd1826f2b8c4174c86f4dc3b29dbbead3a0f85a979f1a13dd,e97e9d465aee352b5d92c059c85c429dd99db15c38188c9353b4099d73addff9,fe306c394afc53bed37cfed37062f4d8f97ae02f6508541e579da3eaf0b1cd2f,362f7e36973a2894c0e03b72c084b4c2b939a9202610cd8f10b29d9724865db8,03628f72e14f79437c49a4d89c2973a95badfdddcfa2864cc55f10131c7357ce,c39bd1e4e526f256299f05bdb59b6d5dd7b033ef5b0022fbae5c0943aadd9b49,0.1,192,7680,2525,5155,0.3287760416666667,51038,5142,0319d3a33d4c5894c2c1de0cf5897caabf6ce4b45c8adc712b17d8da63bfcf2f,data/metric_redesign_stage1b/full/stage1b_full_v1/stage1b_observation_O3_G101/sensor_022/metrics.csv,0.1774071061648579,79.51379592926043,3.7891269025658976,15330.245351366251,79.84502787169923,0.4167086416782442,0.0,0.051666867655517895,0.012916716913879474,77.4190536703227,0.0,0.0,61.75356948658467,64.5482888086441,72.82998356785234,0.0,0.0,0.0,0.0,30,-0.0017079516378699347,4.742100159559845e-11,2.9171446376041353e-06,0.0017079650574892144,0.0017067625368110129,0.001715395475452297,0.0017196050603722312,0.0037831295465794255,4.981069607625985e-13,0.0028055819301245244,0.0,0.0,0.0
observation,stage1b_observation_O4_G101,O4,train,ST,101,11,9.151884361089826,16,61e74bc1d0078b93d21e3ad642c84ea27233376d4cfe62fcdd6c21f9ea0cf772,0bffed575ed25f8bd1826f2b8c4174c86f4dc3b29dbbead3a0f85a979f1a13dd,e97e9d465aee352b5d92c059c85c429dd99db15c38188c9353b4099d73addff9,fe306c394afc53bed37cfed37062f4d8f97ae02f6508541e579da3eaf0b1cd2f,362f7e36973a2894c0e03b72c084b4c2b939a9202610cd8f10b29d9724865db8,03628f72e14f79437c49a4d89c2973a95badfdddcfa2864cc55f10131c7357ce,c39bd1e4e526f256299f05bdb59b6d5dd7b033ef5b0022fbae5c0943aadd9b49,0.02,192,7680,692,6988,0.09010416666666667,50979,1009,56892983985c34e1b216d205725f4f75d2c1df459d69d2f2415d008defe1065a,data/metric_redesign_stage1b/full/stage1b_full_v1/stage1b_observation_O4_G101/sensor_011/metrics.csv,0.407304026102168,20.013539177451435,18.039582867191385,3941.3751700641888,20.52799567741765,0.10014542414840276,0.0,0.21296850054089617,0.05324212513522404,18.78212031282008,0.0,0.0,11.480820954155712,13.087178351563038,15.165807608522272,0.0,0.0,0.0,0.0,30,0.005230648189194298,9.995041146453794e-11,2.7359777097852674e-05,0.005230657425013865,0.005232135159120688,0.005240976411576881,0.005243388268309346,0.009383893461006015,9.007775688652125e-13,0.007103976574095367,0.0,0.0,0.0
observation,stage1b_observation_O4_G101,O4,train,ST,101,22,9.151884361089826,16,61e74bc1d0078b93d21e3ad642c84ea27233376d4cfe62fcdd6c21f9ea0cf772,0bffed575ed25f8bd1826f2b8c4174c86f4dc3b29dbbead3a0f85a979f1a13dd,e97e9d465aee352b5d92c059c85c429dd99db15c38188c9353b4099d73addff9,fe306c394afc53bed37cfed37062f4d8f97ae02f6508541e579da3eaf0b1cd2f,362f7e36973a2894c0e03b72c084b4c2b939a9202610cd8f10b29d9724865db8,03628f72e14f79437c49a4d89c2973a95badfdddcfa2864cc55f10131c7357ce,c39bd1e4e526f256299f05bdb59b6d5dd7b033ef5b0022fbae5c0943aadd9b49,0.02,192,7680,690,6990,0.08984375,51038,1018,4b9af3217671a1d5ef10433e05ccfcc673eae43084c3e73bf77329e4c494999f,data/metric_redesign_stage1b/full/stage1b_full_v1/stage1b_observation_O4_G101/sensor_022/metrics.csv,0.3984098587379624,21.038851700416817,16.90305187398561,4101.101413923344,21.359903197517415,0.10831618210008007,0.0,0.20683108264404348,0.05170777066101087,19.339452991618305,0.0,0.0,13.149793380897062,14.199977056196618,18.021350410294264,0.0,0.0,0.0,0.0,30,-0.004168882572073803,6.860285871168652e-11,1.737964821583744e-05,0.00416889052576791,0.004166192630558285,0.0041801174592059455,0.004182607228522173,0.00783511667844287,1.2590220990925855e-12,0.006077593016410564,0.0,0.0,0.0
geometry,stage1b_geometry_OC_G202,OC,train,OC,202,11,0.0,0,open_control,open_control,open_control,f548952a7463c1a5ebf5f8ba707c3e3af5260642d9db11fcbe2c4fe246c9d305,4fd0070ad8a90a05c92d0fa5eae630b56718bf0a21d03cdfcb999230afbdd67b,03628f72e14f79437c49a4d89c2973a95badfdddcfa2864cc55f10131c7357ce,2447ef7b04008dcbba195ef46d57ef141693eed97bf9e314807540084a8a1ea0,1.0,192,7680,0,7680,0.0,0,0,4cf0ef46e78599d3f4bb26dedfcc2e0a330583cf93f238c1f2a2e52716128e56,data/metric_redesign_stage1b/full/stage1b_full_v1/stage1b_geometry_OC_G202/sensor_011/metrics.csv,0.06342910883178177,123.84858997131104,2.049067429745068,47176.73120677045,245.71214170192943,1.1996363512880164,0.0,0.016326167908151473,0.004081541977037868,245.00544294922048,0.0,0.0,231.0010259125462,235.46727737244262,240.1032839078821,0.0,0.0,0.0,0.0,30,-7.388826067179129e-05,1.4238998794333314e-10,5.597118720114468e-09,7.4813893897554e-05,7.000718758654045e-05,8.899594019684542e-05,9.193387408430453e-05,0.0020552426833996547,2.335148106795697e-12,0.001663264825406348,0.0,0.0,0.0
geometry,stage1b_geometry_OC_G202,OC,train,OC,202,22,0.0,0,open_control,open_control,open_control,f548952a7463c1a5ebf5f8ba707c3e3af5260642d9db11fcbe2c4fe246c9d305,4fd0070ad8a90a05c92d0fa5eae630b56718bf0a21d03cdfcb999230afbdd67b,03628f72e14f79437c49a4d89c2973a95badfdddcfa2864cc55f10131c7357ce,2447ef7b04008dcbba195ef46d57ef141693eed97bf9e314807540084a8a1ea0,1.0,192,7680,0,7680,0.0,0,0,fa7cac9ae9c20dde293a1b7cd183f4f6e4504cf2c495100feabe2f8a3b258712,data/metric_redesign_stage1b/full/stage1b_full_v1/stage1b_geometry_OC_G202/sensor_022/metrics.csv,0.06272471853379047,124.50386169610874,2.0362541160448933,46530.61840070224,242.3469708369908,1.1779931681840607,0.0,0.016449993658958027,0.004112498414739507,243.16118795716105,0.0,0.0,228.5499094333624,235.57025182820624,239.0853429055373,0.0,0.0,0.0,0.0,30,-0.0010478284143874343,2.423640534063452e-10,1.098178671249311e-06,0.0010479402040428217,0.0010473107722361874,0.0010676908330793822,0.0010687188524010516,0.002190434519940335,1.2373590591346128e-12,0.0017472050878341318,0.0,0.0,0.0
geometry,stage1b_geometry_L1_G202,L1,train,ST,202,11,6.483010879385164,12,0c5c86ad401334acf38cf5fa5f8cd3a98458c91219b5a14dbf3222f5ebb29fac,0bffed575ed25f8bd1826f2b8c4174c86f4dc3b29dbbead3a0f85a979f1a13dd,e97e9d465aee352b5d92c059c85c429dd99db15c38188c9353b4099d73addff9,fe306c394afc53bed37cfed37062f4d8f97ae02f6508541e579da3eaf0b1cd2f,52490cb142dca5db0b6883bd05eab33446488478a803a583a4ca766a9ea0db50,03628f72e14f79437c49a4d89c2973a95badfdddcfa2864cc55f10131c7357ce,cc3236f6f843d9478dcd5ab4836d5bf46b8891807a1b9fe22596086a86b107ca,1.0,192,7680,6042,1638,0.78671875,6042,6042,cdab724c16c827f36649dbfaeb9898a9cfc844546ffb62c40152ccbfba54fca9,data/metric_redesign_stage1b/full/stage1b_full_v1/stage1b_geometry_L1_G202/sensor_011/metrics.csv,0.04082754858978832,122.56853398336261,1.7481897994175952,39148.11657201407,203.89644047923997,1.216366622123663,0.0,0.019469891342638802,0.004867472835659701,205.44541978208443,0.0,0.0,193.07486001610286,195.30002199962456,200.2926151433025,0.0,0.0,0.0,0.0,30,-0.0022773724026749894,4.18569593057883e-11,5.186465522192983e-06,0.002277381286081227,0.002276219211216457,0.0022840314652526673,0.002288981883770802,0.0021695916987139563,5.440781806959029e-13,0.0017132739840215482,0.0,0.0,0.0
geometry,stage1b_geometry_L1_G202,L1,train,ST,202,22,6.483010879385164,12,0c5c86ad401334acf38cf5fa5f8cd3a98458c91219b5a14dbf3222f5ebb29fac,0bffed575ed25f8bd1826f2b8c4174c86f4dc3b29dbbead3a0f85a979f1a13dd,e97e9d465aee352b5d92c059c85c429dd99db15c38188c9353b4099d73addff9,fe306c394afc53bed37cfed37062f4d8f97ae02f6508541e579da3eaf0b1cd2f,52490cb142dca5db0b6883bd05eab33446488478a803a583a4ca766a9ea0db50,03628f72e14f79437c49a4d89c2973a95badfdddcfa2864cc55f10131c7357ce,cc3236f6f843d9478dcd5ab4836d5bf46b8891807a1b9fe22596086a86b107ca,1.0,192,7680,6063,1617,0.789453125,6063,6063,3328bd82ddc546cc05cc9545a5e97c3d1b1b8a84262e4290eefe7d4fd215f5ab,data/metric_redesign_stage1b/full/stage1b_full_v1/stage1b_geometry_L1_G202/sensor_022/metrics.csv,0.04377120237209786,121.85444036474087,1.7988362479828859,39612.67950427976,206.31603908479042,1.2068743585361825,0.0,0.01936270750853463,0.004840676877133658,206.58267952645016,0.0,0.0,193.90595778088098,196.4707200249369,203.1700600075619,0.0,0.0,0.0,0.0,30,-0.002757122388053901,6.9466204331566e-11,7.601791013372233e-06,0.0027571345656990038,0.002753804199238985,0.0027674074034585773,0.002773971000427622,0.002048338610631883,6.326599568538239e-13,0.0016352102659034932,0.0,0.0,0.0
geometry,stage1b_geometry_L2_G202,L2,train,ST,202,11,5.1703525279132965,7,0c5c86ad401334acf38cf5fa5f8cd3a98458c91219b5a14dbf3222f5ebb29fac,0bffed575ed25f8bd1826f2b8c4174c86f4dc3b29dbbead3a0f85a979f1a13dd,e97e9d465aee352b5d92c059c85c429dd99db15c38188c9353b4099d73addff9,fe306c394afc53bed37cfed37062f4d8f97ae02f6508541e579da3eaf0b1cd2f,beea9a262cb6bb02863d46c4a13eea28bf838bd512178476e9f951c633db1a43,03628f72e14f79437c49a4d89c2973a95badfdddcfa2864cc55f10131c7357ce,5249901eac818b79cebb879a558982323e6b7d9c54c3d8268f8c56b2cba911cd,1.0,192,7680,5213,2467,0.6787760416666667,5213,5213,e96bb7a772aabe8876ea383d0f16adba063473e8b4830b0486709d236e694245,data/metric_redesign_stage1b/full/stage1b_full_v1/stage1b_geometry_L2_G202/sensor_011/metrics.csv,0.11590204992092346,79.67225931024697,2.694316955137932,27276.883547064102,142.06710180762553,0.9800110711710621,0.0,0.028310722689632972,0.007077680672408243,141.28922259779506,0.0,0.0,102.06494637809165,105.29904614761817,114.07387029447587,0.0,0.0,0.0,0.0,30,-0.0005522988094874392,3.836893274359617e-11,3.050710649295615e-07,0.0005523323862762,0.0005514689110963644,0.0005599995072731901,0.0005634426654134827,0.0025823180726797916,4.0873167693359625e-13,0.00208735277948614,0.0,0.0,0.0
geometry,stage1b_geometry_L2_G202,L2,train,ST,202,22,5.1703525279132965,7,0c5c86ad401334acf38cf5fa5f8cd3a98458c91219b5a14dbf3222f5ebb29fac,0bffed575ed25f8bd1826f2b8c4174c86f4dc3b29dbbead3a0f85a979f1a13dd,e97e9d465aee352b5d92c059c85c429dd99db15c38188c9353b4099d73addff9,fe306c394afc53bed37cfed37062f4d8f97ae02f6508541e579da3eaf0b1cd2f,beea9a262cb6bb02863d46c4a13eea28bf838bd512178476e9f951c633db1a43,03628f72e14f79437c49a4d89c2973a95badfdddcfa2864cc55f10131c7357ce,5249901eac818b79cebb879a558982323e6b7d9c54c3d8268f8c56b2cba911cd,1.0,192,7680,5180,2500,0.6744791666666666,5180,5180,b17063f803a594487926df980f33feed79e366dc41222f68b1de63f847e02395,data/metric_redesign_stage1b/full/stage1b_full_v1/stage1b_geometry_L2_G202/sensor_022/metrics.csv,0.11134698842496127,82.44826482660304,2.6744472327545443,27941.327537163117,145.52774758939125,0.9964554858458866,0.0,0.028147062296797934,0.0070367655741994835,142.11074526434854,0.0,0.0,102.43814131441121,107.18312674202676,118.200781829197,0.0,0.0,0.0,0.0,30,-0.0015422578993296318,7.809218019671724e-11,2.3786349171521715e-06,0.0015422823727035758,0.001538884404563845,0.001552305772972673,0.0015583881323417259,0.0035740167662453217,4.149295735023011e-13,0.0030222261952146316,0.0,0.0,0.0
geometry,stage1b_geometry_L3_G202,L3,train,ST,202,11,3.025383589267516,3,0c5c86ad401334acf38cf5fa5f8cd3a98458c91219b5a14dbf3222f5ebb29fac,0bffed575ed25f8bd1826f2b8c4174c86f4dc3b29dbbead3a0f85a979f1a13dd,e97e9d465aee352b5d92c059c85c429dd99db15c38188c9353b4099d73addff9,fe306c394afc53bed37cfed37062f4d8f97ae02f6508541e579da3eaf0b1cd2f,bcbe30b9f38157d9ea61fd917c5a40bd77fb52f8734172360053d6b783c54494,03628f72e14f79437c49a4d89c2973a95badfdddcfa2864cc55f10131c7357ce,6914b0c110c13d9f1277cf652e5ebc28f663babc3980fa22679a8e07fed3cc2b,1.0,192,7680,3707,3973,0.48268229166666665,3707,3707,16172cdaf314b7d203dfbcca2f3d621c75d92a3581178aa2d61bc644c304b3da,data/metric_redesign_stage1b/full/stage1b_full_v1/stage1b_geometry_L3_G202/sensor_011/metrics.csv,0.2862394632413442,32.4849248233874,6.890422422078194,9261.762909107649,48.23834848493567,0.3448419757008392,0.0,0.13629456951614038,0.034073642379035096,29.348197908400955,0.0,0.0,12.823685419759194,13.377480667322615,18.628021364192954,0.0,0.0,0.0,0.0,30,-0.0014397326889425226,3.935575737674547e-11,2.072868259508464e-06,0.001439745901021588,0.0014393544904027777,0.0014449733674030795,0.0014491642700685148,0.006549058609857938,2.383838904779592e-12,0.004618920279212558,0.0,0.0,0.0
geometry,stage1b_geometry_L3_G202,L3,train,ST,202,22,3.025383589267516,3,0c5c86ad401334acf38cf5fa5f8cd3a98458c91219b5a14dbf3222f5ebb29fac,0bffed575ed25f8bd1826f2b8c4174c86f4dc3b29dbbead3a0f85a979f1a13dd,e97e9d465aee352b5d92c059c85c429dd99db15c38188c9353b4099d73addff9,fe306c394afc53bed37cfed37062f4d8f97ae02f6508541e579da3eaf0b1cd2f,bcbe30b9f38157d9ea61fd917c5a40bd77fb52f8734172360053d6b783c54494,03628f72e14f79437c49a4d89c2973a95badfdddcfa2864cc55f10131c7357ce,6914b0c110c13d9f1277cf652e5ebc28f663babc3980fa22679a8e07fed3cc2b,1.0,192,7680,3701,3979,0.48190104166666664,3701,3701,c9c15ebd72550b2850a0153410b6e953a5852019d534eb3ec7418ac592180b9c,data/metric_redesign_stage1b/full/stage1b_full_v1/stage1b_geometry_L3_G202/sensor_022/metrics.csv,0.2616797260272782,33.03179104415497,6.266981017138819,9503.621462868807,49.4980284524417,0.3447371650017998,0.0,0.13228655884415766,0.033071639711039415,30.237387947420004,0.0,0.0,12.999792141083693,14.403600741387526,19.44686578195732,0.0,0.0,0.0,0.0,30,4.3784632681346616e-05,3.8595351780600566e-11,1.954402899095027e-09,4.420862923791041e-05,4.450066982819578e-05,5.03168452453906e-05,5.240631766785242e-05,0.0062321709309974445,2.976429466017637e-12,0.00489840141534189,0.0,0.0,0.0
geometry,stage1b_geometry_L4_G202,L4,train,ST,202,11,1.4013881600591838,1,0c5c86ad401334acf38cf5fa5f8cd3a98458c91219b5a14dbf3222f5ebb29fac,0bffed575ed25f8bd1826f2b8c4174c86f4dc3b29dbbead3a0f85a979f1a13dd,e97e9d465aee352b5d92c059c85c429dd99db15c38188c9353b4099d73addff9,fe306c394afc53bed37cfed37062f4d8f97ae02f6508541e579da3eaf0b1cd2f,51f51ee991d02edcdd9ce95b23b920397ffb47d8dc38cadd18aed7e9923ab1c6,03628f72e14f79437c49a4d89c2973a95badfdddcfa2864cc55f10131c7357ce,9d2b24b0d601f9fae15d9263d2046a1c976f6a75794fece143393714ba013ded,1.0,192,7680,1804,5876,0.23489583333333333,1804,1804,88fb61e9a20e8a4dd300ee9b7ca3d46b6346a9aef9e02797512a2ff24dc1f549,data/metric_redesign_stage1b/full/stage1b_full_v1/stage1b_geometry_L4_G202/sensor_011/metrics.csv,0.42686512006486277,10.725968469205469,25.62360585278735,2432.8599882876833,12.671145772331684,0.07704690967376918,0.0,0.48675449945030924,0.12168862486257731,8.217694966388994,0.0,0.0,2.839636216867256,3.6769243950258406,5.4657352012778615,0.30723517883875723,0.0,0.325,1.3,30,-0.0028861845939676554,8.916050618577335e-11,8.330147698945554e-06,0.0028861995251447106,0.0028849986507459846,0.002899699029294922,0.0029007159803208895,0.014892072294340298,3.475343886149819e-09,0.0107890131419156,0.0,0.0,0.0
geometry,stage1b_geometry_L4_G202,L4,train,ST,202,22,1.4013881600591838,1,0c5c86ad401334acf38cf5fa5f8cd3a98458c91219b5a14dbf3222f5ebb29fac,0bffed575ed25f8bd1826f2b8c4174c86f4dc3b29dbbead3a0f85a979f1a13dd,e97e9d465aee352b5d92c059c85c429dd99db15c38188c9353b4099d73addff9,fe306c394afc53bed37cfed37062f4d8f97ae02f6508541e579da3eaf0b1cd2f,51f51ee991d02edcdd9ce95b23b920397ffb47d8dc38cadd18aed7e9923ab1c6,03628f72e14f79437c49a4d89c2973a95badfdddcfa2864cc55f10131c7357ce,9d2b24b0d601f9fae15d9263d2046a1c976f6a75794fece143393714ba013ded,1.0,192,7680,1794,5886,0.23359375,1794,1794,b9ccd7215fa7ab3f4c0a1729fd66a3d04c09769f6fb84be70a7a3f457c154df2,data/metric_redesign_stage1b/full/stage1b_full_v1/stage1b_geometry_L4_G202/sensor_022/metrics.csv,0.42625759542025654,11.606226816259268,24.13414059480441,2343.9342726651093,12.207991003464109,0.07363714984530467,0.0,0.47251077598472097,0.11812769399618024,8.465415400662405,0.0,0.0,2.903554979491517,3.7953301578297154,5.50974248277177,0.30738684025167173,0.0,0.325,1.3,30,-0.0034998749110052075,1.0548481768307315e-10,1.2249226361340805e-05,0.0034998894784465415,0.0034983576002023398,0.00350908269865684,0.0035180395092968553,0.01393763165001159,2.8445858907517067e-09,0.00930217512669157,0.0,0.0,0.0
observation,stage1b_observation_O1_G202,O1,train,ST,202,11,7.034736883539804,16,0c5c86ad401334acf38cf5fa5f8cd3a98458c91219b5a14dbf3222f5ebb29fac,0bffed575ed25f8bd1826f2b8c4174c86f4dc3b29dbbead3a0f85a979f1a13dd,e97e9d465aee352b5d92c059c85c429dd99db15c38188c9353b4099d73addff9,fe306c394afc53bed37cfed37062f4d8f97ae02f6508541e579da3eaf0b1cd2f,0c1c7340b9a42a993364d306700d988a2891bbf99a3ff7e50bec39f8e2f04b6b,03628f72e14f79437c49a4d89c2973a95badfdddcfa2864cc55f10131c7357ce,3ece03ca664895aad3e4af93c1303f76ba528566c5c4d89d4acfdd6b2dfe5822,1.0,192,7680,6334,1346,0.8247395833333333,50939,50939,92054a5d6c86bdbe033f81d5f88acde807be825b2623d2c58ee49f4150a27e4f,data/metric_redesign_stage1b/full/stage1b_full_v1/stage1b_observation_O1_G202/sensor_011/metrics.csv,0.04040982573554308,108.01634121210586,1.7933945956711024,33620.76169616254,175.10813383417988,1.1414500611187974,0.0,0.023170361068770687,0.005792590267192672,172.6343404027161,0.0,0.0,154.42905656347057,156.9661194348885,165.88733764847922,0.0,0.0,0.0,0.0,30,-0.001804778236054479,5.645609072792752e-11,3.2572790555569547e-06,0.0018047933553614814,0.0018024789530191043,0.0018155529174716633,0.001818642666279402,0.0026671730809123342,4.540118199635968e-13,0.0022638400633472324,0.0,0.0,0.0
