scene_variant,geometry_seed,measurement_seed,repeat_index,block_id,base_snapshot_id,full_anchor_pose,frozen_zero_pose,translation_distance_m,rotation_distance_rad,distance_eligible,full_zero_anchor_globally_valid,eligible_for_subsequent_comparison
END_FACE_TRANSITION_PRESENT,1103,2111,2,dev::END_FACE_TRANSITION_PRESENT::g1103::m2111,dev::END_FACE_TRANSITION_PRESENT::g1103::m2111::r02,"[0.0,0.013446304923215982,-0.00029133660123583765,1.4993820289048443,-9.019719118807994e-07,2.5050609982769537e-06,-1.8372348683423743e-06,0.999999999994768]","[0.0,0.004377011579831387,-0.0002910876850887387,1.499450976336786,0.0001680875167883182,2.0267516206186873e-06,-2.4871368027627576e-06,0.9999999858681465]",0.009069555422328634,0.00033798283217385453,true,false,false
END_FACE_TRANSITION_PRESENT,1103,2111,3,dev::END_FACE_TRANSITION_PRESENT::g1103::m2111,dev::END_FACE_TRANSITION_PRESENT::g1103::m2111::r03,"[0.0,0.013911233111146252,-0.00028486893247978064,1.4993530448169314,-4.979078887485889e-06,6.03063070543156e-07,-3.179148919408571e-06,0.999999999982369]","[0.0,0.004480593303540042,-0.00032140404098504155,1.499428475488926,0.00017891273110654012,5.440613616382726e-08,-3.949387302502334e-06,0.999999983987317]",0.009431012235239542,0.00036778848500527436,true,false,false
END_FACE_TRANSITION_PRESENT,1103,2111,4,dev::END_FACE_TRANSITION_PRESENT::g1103::m2111,dev::END_FACE_TRANSITION_PRESENT::g1103::m2111::r04,"[0.0,0.01356453344757176,-0.0003107624395903543,1.4993956007168643,1.4509432851514225e-05,5.489991387349208e-08,-2.0867066053519557e-06,0.9999999998925596]","[0.0,0.0042010482404430905,-0.00032745425838529257,1.499453186216248,0.0001804462094909249,-2.0895675610940416e-09,-2.456310295854534e-06,0.999999983716566]",0.009363677158609824,0.00033187439805451417,true,false,false
END_FACE_TRANSITION_PRESENT,1107,2101,0,dev::END_FACE_TRANSITION_PRESENT::g1107::m2101,dev::END_FACE_TRANSITION_PRESENT::g1107::m2101::r00,"[0.0,0.0027482130587498503,-0.0005897910758365003,1.4996444704032876,-7.739861745321049e-05,-1.490674224852995e-06,8.1710106839529e-07,0.9999999970032821]","[0.0,0.0027415970059643355,-0.0005922507490604961,1.4996188439727802,-9.124565542266435e-05,-1.3250333279515114e-06,8.603461976127254e-07,0.9999999958358673]",2.65807465542371e-05,2.7696192441658577e-05,true,false,false
END_FACE_TRANSITION_PRESENT,1107,2101,1,dev::END_FACE_TRANSITION_PRESENT::g1107::m2101,dev::END_FACE_TRANSITION_PRESENT::g1107::m2101::r01,"[0.0,0.002719821066265284,-0.0006143173375021615,1.4996519641661514,-5.594058328371292e-05,1.464021184276526e-07,-1.7739128888133984e-06,0.9999999984337414]","[0.0,0.0027576620342810534,-0.000622826191143598,1.499631963635868,-6.898182970464803e-05,-1.9717526894058873e-08,-1.843718591318309e-06,0.9999999976190538]",4.363898099501438e-05,2.6084982457371455e-05,true,false,false
END_FACE_TRANSITION_PRESENT,1107,2101,2,dev::END_FACE_TRANSITION_PRESENT::g1107::m2101,dev::END_FACE_TRANSITION_PRESENT::g1107::m2101::r02,"[0.0,0.002564020148548292,-0.0005991420682725783,1.4996626454922952,-8.870272513548137e-05,-5.881064339609979e-07,-3.1727443330855704e-08,0.9999999960657399]","[0.0,0.0025106148375995106,-0.0006028225828656035,1.4996374216983028,-0.0001034391856606671,-3.403252747465585e-07,-7.947658186126086e-08,0.9999999946501064]",5.917696518558594e-05,2.947724181814843e-05,true,false,false
END_FACE_TRANSITION_PRESENT,1107,2101,3,dev::END_FACE_TRANSITION_PRESENT::g1107::m2101,dev::END_FACE_TRANSITION_PRESENT::g1107::m2101::r03,"[0.0,0.00267887999968693,-0.0005873934264801148,1.4996967628747961,-7.557955300687315e-05,-5.47716328377693e-07,-3.327234200879966e-07,0.9999999971436603]","[0.0,0.0026030661440404022,-0.0005901348749239807,1.4996736766183154,-9.034146754560261e-05,-7.958510357211448e-07,-3.0784507302061955e-07,0.9999999959188456]",7.929837000756705e-05,2.952804173107481e-05,true,false,false
END_FACE_TRANSITION_PRESENT,1107,2101,4,dev::END_FACE_TRANSITION_PRESENT::g1107::m2101,dev::END_FACE_TRANSITION_PRESENT::g1107::m2101::r04,"[0.0,0.0025621740296401297,-0.0005836834127028451,1.4996427661598337,-6.965425347351507e-05,1.5395870303228703e-06,-1.6325864406879428e-06,0.9999999975716246]","[0.0,0.00255443935591139,-0.000590577416760238,1.4996320528165297,-7.600126392724706e-05,1.4436884101634902e-06,-1.7576721824668069e-06,0.9999999971093172]",1.4903965726738003e-05,1.2697934462233068e-05,true,false,false
END_FACE_TRANSITION_PRESENT,1107,2111,0,dev::END_FACE_TRANSITION_PRESENT::g1107::m2111,dev::END_FACE_TRANSITION_PRESENT::g1107::m2111::r00,"[0.0,0.0026325814388159304,-0.0005954684451554255,1.4996569448280952,-5.944474491931432e-05,8.861250035007223e-07,-1.374805558597047e-06,0.9999999982318236]","[0.0,0.0025867268119515855,-0.0006003829166303416,1.4996403660317,-6.874129354618341e-05,9.372945113701639e-07,-1.3838086539837919e-06,0.9999999976359206]",4.900668653012522e-05,1.859338765278954e-05,true,false,false
END_FACE_TRANSITION_PRESENT,1107,2111,1,dev::END_FACE_TRANSITION_PRESENT::g1107::m2111,dev::END_FACE_TRANSITION_PRESENT::g1107::m2111::r01,"[0.0,0.0027147885200047932,-0.0005757533265199937,1.4996124822377466,-7.606010897034268e-05,-4.3083440807237193e-07,-1.8020709470611063e-06,0.9999999971057134]","[0.0,0.0027476931668015685,-0.0005794658426476375,1.4995872693460295,-9.133819143793815e-05,-1.6666704959502176e-07,-1.6855855613439268e-06,0.999999995827233]",4.1619568300933137e-05,3.056162029500886e-05,true,false,false
END_FACE_TRANSITION_PRESENT,1107,2111,2,dev::END_FACE_TRANSITION_PRESENT::g1107::m2111,dev::END_FACE_TRANSITION_PRESENT::g1107::m2111::r02,"[0.0,0.0025582260242061248,-0.0005583917731277906,1.4996793808571742,-6.821236154416383e-05,1.8854644530567454e-06,-2.3889885148890428e-06,0.9999999976689058]","[0.0,0.002544696020164867,-0.0005625698360611078,1.4996619975436338,-7.861158554482714e-05,1.8368782810826152e-06,-2.362473002816763e-06,0.9999999969056317]",2.2420901161081475e-05,2.079874266276895e-05,true,false,false
END_FACE_TRANSITION_PRESENT,1107,2111,3,dev::END_FACE_TRANSITION_PRESENT::g1107::m2111,dev::END_FACE_TRANSITION_PRESENT::g1107::m2111::r03,"[0.0,0.0025947766257898796,-0.0005962545307155158,1.4996274255799027,-6.789436983208962e-05,-1.30307834716663e-06,-1.5548363097169e-06,0.9999999976931196]","[0.0,0.002560768226831036,-0.0006054404473556399,1.499613997956312,-7.869757232942682e-05,-1.5898829409957738e-06,-1.5250701989076662e-06,0.9999999969009193]",3.769951378412473e-05,2.161409981688666e-05,true,false,false
END_FACE_TRANSITION_PRESENT,1107,2111,4,dev::END_FACE_TRANSITION_PRESENT::g1107::m2111,dev::END_FACE_TRANSITION_PRESENT::g1107::m2111::r04,"[0.0,0.002697390464353875,-0.0006071551541717023,1.4996610553144183,-7.938918227340707e-05,-7.520061154635911e-07,-1.3951429996122731e-06,0.9999999968474229]","[0.0,0.002739242502635462,-0.0006143904986577686,1.4996424863455522,-9.271947875125017e-05,-8.203571227487382e-07,-1.2835498578626808e-06,0.9999999957003889]",4.635461058951426e-05,2.6661877682938796e-05,true,false,false
END_FACE_TRANSITION_WEAK,1101,2101,0,dev::END_FACE_TRANSITION_WEAK::g1101::m2101,dev::END_FACE_TRANSITION_WEAK::g1101::m2101::r00,"[0.0,-0.010968854313513372,-0.00035139437471543955,1.5006753974318392,-6.411519121284217e-05,-4.2177428226769366e-07,-9.183212204699528e-08,0.999999997944528]","[0.0,-0.004752738034115956,-0.00021344332426913255,1.5005061356157663,-9.724435722658037e-05,-1.6868944529486029e-06,-9.116131600437416e-07,0.9999999952699293]",0.0062199502935063,6.632689403301276e-05,true,false,false
END_FACE_TRANSITION_WEAK,1101,2101,1,dev::END_FACE_TRANSITION_WEAK::g1101::m2101,dev::END_FACE_TRANSITION_WEAK::g1101::m2101::r01,"[0.0,-0.010170538858509295,-0.00028760343376686107,1.500644954843959,-7.811391206695453e-05,1.9182705648461739e-07,7.359511886203982e-07,0.9999999969488191]","[0.0,-0.006753189830723027,-0.00017694396861053728,1.5005025721533052,-0.00010435612205621382,-3.1365517345030996e-07,1.3774816133778247e-07,0.9999999945548412]",0.003422103552719917,5.2507787995219576e-05,true,false,false
END_FACE_TRANSITION_WEAK,1101,2101,2,dev::END_FACE_TRANSITION_WEAK::g1101::m2101,dev::END_FACE_TRANSITION_WEAK::g1101::m2101::r02,"[0.0,-0.013143161518862441,-0.00034929163257310533,1.5006886118624179,-7.439171865339232e-05,1.2001716462209602e-06,-2.6453877714458156e-07,0.9999999972321809]","[0.0,-0.006892341605269125,-0.0002039934704933399,1.500516584021398,-0.00010459760448295841,6.614743281856972e-07,-8.093835052606058e-07,0.9999999945291242]",0.0062548744772508765,6.043120375114079e-05,true,false,false
END_FACE_TRANSITION_WEAK,1101,2101,3,dev::END_FACE_TRANSITION_WEAK::g1101::m2101,dev::END_FACE_TRANSITION_WEAK::g1101::m2101::r03,"[0.0,-0.011615865743165667,-0.00032617688978708577,1.5006674074801678,-7.993213200255172e-05,1.0462171849609296e-06,-1.418997005139646e-06,0.9999999968038731]","[0.0,-0.006632198952159088,-0.00018192602777089,1.5004874837855557,-0.00011265869072269008,4.594304927189054e-07,-2.138226050524274e-06,0.9999999936516183]",0.004988999451879814,6.547943997124709e-05,true,false,false
END_FACE_TRANSITION_WEAK,1101,2101,4,dev::END_FACE_TRANSITION_WEAK::g1101::m2101,dev::END_FACE_TRANSITION_WEAK::g1101::m2101::r04,"[0.0,-0.011358632052939261,-0.0003259048022410059,1.5006562350653365,-6.034744942380978e-05,-1.0177774679502775e-06,-1.266601472431889e-06,0.9999999981777726]","[0.0,-0.0051698376294667114,-0.00018939525726691307,1.5004910499620079,-9.28227610070108e-05,-1.3389239972664123e-06,-1.5146675366075963e-06,0.9999999956899241]",0.006192503321778331,6.495569384045054e-05,true,false,false
END_FACE_TRANSITION_WEAK,1101,2111,0,dev::END_FACE_TRANSITION_WEAK::g1101::m2111,dev::END_FACE_TRANSITION_WEAK::g1101::m2111::r00,"[0.0,-0.010548215626536257,-0.00031804461560945417,1.5006615665482985,-7.023385735738543e-05,-3.702128283277709e-07,-6.500997435598216e-07,0.9999999975333229]","[0.0,-0.006030162361839496,-0.0001893355139331982,1.5005038039387508,-9.704993743615341e-05,3.036971128601507e-07,-3.4226841830344155e-07,0.9999999952905502]",0.004522638651988755,5.365262605307313e-05,true,false,false
END_FACE_TRANSITION_WEAK,1101,2111,1,dev::END_FACE_TRANSITION_WEAK::g1101::m2111,dev::END_FACE_TRANSITION_WEAK::g1101::m2111::r01,"[0.0,-0.011523411259759442,-0.0003376958803675822,1.500695661280436,-8.312432386650853e-05,4.733999620082534e-07,-6.463374686458709e-07,0.9999999965448525]","[0.0,-0.005280686821023165,-0.00018817879932972096,1.5005182298128876,-0.00011350431236808813,2.0093941466575322e-07,-6.530558062969966e-07,0.9999999935581522]",0.006247034952775088,6.0762422276713195e-05,true,false,false
END_FACE_TRANSITION_WEAK,1101,2111,2,dev::END_FACE_TRANSITION_WEAK::g1101::m2111,dev::END_FACE_TRANSITION_WEAK::g1101::m2111::r02,"[0.0,-0.012421400476080638,-0.00034484427683722287,1.500684748493152,-5.626747232645076e-05,2.9280257194615607e-08,-1.5929670459046295e-06,0.9999999984157166]","[0.0,-0.005699077019812854,-0.0001943215921976157,1.5005102021264507,-8.750753625832049e-05,5.599144496179587e-07,-1.6987896767964458e-06,0.999999996169616]",0.006726273571852976,6.248949897917484e-05,true,false,false
END_FACE_TRANSITION_WEAK,1101,2111,3,dev::END_FACE_TRANSITION_WEAK::g1101::m2111,dev::END_FACE_TRANSITION_WEAK::g1101::m2111::r03,"[0.0,-0.01266079553049879,-0.0003453704023429506,1.5007129515024962,-8.107492129456524e-05,3.9471853153352376e-07,-8.282564206788547e-07,0.9999999967130077]","[0.0,-0.007510147750349843,-0.00018981824568973406,1.5005313270082319,-0.0001085308791314171,2.5946227012595574e-08,-1.059316460947287e-06,0.9999999941099629]",0.005156195931644713,5.491881314511442e-05,true,false,false
END_FACE_TRANSITION_WEAK,1101,2111,4,dev::END_FACE_TRANSITION_WEAK::g1101::m2111,dev::END_FACE_TRANSITION_WEAK::g1101::m2111::r04,"[0.0,-0.01059317323444999,-0.00037227357696233837,1.5006807799049882,-6.515085374094838e-05,4.3863444933475515e-07,-1.0708280143100324e-07,0.9999999978775813]","[0.0,-0.006321861656609764,-0.00022212982158265117,1.50048879166799,-9.991886262606875e-05,-2.389731706467416e-07,-6.240377343936216e-07,0.9999999950078873]",0.0042782596023870625,6.955690748393691e-05,true,false,false
END_FACE_TRANSITION_WEAK,1103,2101,0,dev::END_FACE_TRANSITION_WEAK::g1103::m2101,dev::END_FACE_TRANSITION_WEAK::g1103::m2101::r00,"[0.0,0.023252656389034503,0.0001464013221703138,1.499370458651975,-0.00014656040500834712,1.0246040020729247e-06,-8.305495359401296e-07,0.999999989259154]","[0.0,0.015511964632313805,0.00016319622092690015,1.499252155023707,0.0002514025832465227,1.581115276964459e-06,-7.345294740753757e-07,0.9999999683968503]",0.007741613958965492,0.0007959267842480215,true,false,false
END_FACE_TRANSITION_WEAK,1103,2101,1,dev::END_FACE_TRANSITION_WEAK::g1103::m2101,dev::END_FACE_TRANSITION_WEAK::g1103::m2101::r01,"[0.0,-0.007391690523914009,0.00013556021361892123,1.4993398492294836,0.00013007539723703445,-8.459714098867527e-07,-1.5094261398239078e-06,0.9999999915386986]","[0.0,0.015088010687987869,0.00019800710400669759,1.4992548171899525,0.00025902788747228576,-2.7730150877467346e-07,-1.126680691561267e-06,0.999999966451603]",0.02247994876858594,0.00025790862932297383,false,false,false
END_FACE_TRANSITION_WEAK,1103,2101,2,dev::END_FACE_TRANSITION_WEAK::g1103::m2101,dev::END_FACE_TRANSITION_WEAK::g1103::m2101::r02,"[0.0,-0.01893692745803733,0.00018676102054745956,1.4994013303405056,0.000177661911390139,-1.56667960964583e-07,-2.144820232254011e-06,0.9999999842158103]","[0.0,0.012858890609572902,0.00019141414221337781,1.4992814052076135,0.0002802963275640211,-6.737052739873767e-08,-7.62554782579346e-07,0.9999999607166906]",0.031796044569688375,0.00020528753081098142,false,false,false
END_FACE_TRANSITION_WEAK,1103,2101,3,dev::END_FACE_TRANSITION_WEAK::g1103::m2101,dev::END_FACE_TRANSITION_WEAK::g1103::m2101::r03,"[0.0,-0.03399827392187664,0.00013873724582652282,1.499396210618481,9.801123870380444e-05,-2.923298460019161e-07,-1.163113243878021e-06,0.9999999951961795]","[0.0,0.01622401342432288,0.00019509952453575932,1.499239727641362,0.0002636465137914075,-4.162360957152542e-07,1.2161324832146358e-07,0.9999999652451633]",0.05022256275731876,0.00033128061330575247,false,false,false
END_FACE_TRANSITION_WEAK,1103,2101,4,dev::END_FACE_TRANSITION_WEAK::g1103::m2101,dev::END_FACE_TRANSITION_WEAK::g1103::m2101::r04,"[0.0,-0.01818372648364964,0.00016574640410125954,1.499416316706344,0.00014404245529129706,5.972032378318194e-07,-1.754538090624436e-06,0.999999989624168]","[0.0,0.013845910964441079,0.00016124516704631834,1.4992927899931232,0.00024767413180968575,5.13654292168366e-07,-9.916176820449192e-07,0.9999999693281383]",0.032029875962390944,0.00020726904088676077,false,false,false
END_FACE_TRANSITION_WEAK,1103,2111,0,dev::END_FACE_TRANSITION_WEAK::g1103::m2111,dev::END_FACE_TRANSITION_WEAK::g1103::m2111::r00,"[0.0,-0.04680734762317885,6.101450477053648e-05,1.499364423769328,5.8285042154942116e-05,2.0440228728488183e-06,-4.5995880126809576e-07,0.9999999982992323]","[0.0,0.012726036234942312,0.00016538744232676164,1.4992910527691774,0.0002642524820636687,1.8824102726389574e-06,7.933160856960967e-07,0.9999999650832259]",0.05953352056289094,0.00041194263859142865,false,false,false
END_FACE_TRANSITION_WEAK,1103,2111,1,dev::END_FACE_TRANSITION_WEAK::g1103::m2111,dev::END_FACE_TRANSITION_WEAK::g1103::m2111::r01,"[0.0,0.00825618040969106,0.0002715151365825282,1.4993529693487289,-0.00015347612370124762,-1.0282829913435724e-06,-5.143270875596188e-08,0.9999999882220098]","[0.0,0.013712459649943637,0.00017289020351918537,1.4992789023046,0.0002698034089651893,-1.922716973727805e-07,6.477826790486156e-08,0.9999999636030391]",0.005457673126164571,0.0008465607561783901,true,false,false
END_FACE_TRANSITION_WEAK,1103,2111,2,dev::END_FACE_TRANSITION_WEAK::g1103::m2111,dev::END_FACE_TRANSITION_WEAK::g1103::m2111::r02,"[0.0,0.01468707233162577,0.00020156862084984203,1.499278175449048,0.0002574187445359345,4.725119033848981e-07,4.08548823919585e-07,0.9999999668675994]","[0.0,0.015396424315550994,0.00018946791059258974,1.4992761695189314,0.0002661997749956762,4.6067911514518207e-07,3.8433152535883077e-07,0.9999999645686594]",0.0007094580241585933,1.7562144255524053e-05,true,false,false
END_FACE_TRANSITION_WEAK,1103,2111,3,dev::END_FACE_TRANSITION_WEAK::g1103::m2111,dev::END_FACE_TRANSITION_WEAK::g1103::m2111::r03,"[0.0,-0.01682797831787699,3.089543448134787e-05,1.4993094712896349,0.00015870068602042534,-1.5405598655573586e-06,-8.726128684431325e-07,0.9999999874054787]","[0.0,0.013071105632323157,0.0001858863181367481,1.4992475751056384,0.0002474996713750587,-3.584008924929447e-07,-7.045220564148194e-09,0.9999999693718916]",0.029899549735284067,0.00017762214769107565,false,false,false
END_FACE_TRANSITION_WEAK,1103,2111,4,dev::END_FACE_TRANSITION_WEAK::g1103::m2111,dev::END_FACE_TRANSITION_WEAK::g1103::m2111::r04,"[0.0,-0.050920477065438584,0.00025011701508796094,1.4992979734172647,0.00015221127758088384,-7.119979881802835e-07,-3.729443599236652e-08,0.9999999884156093]","[0.0,0.013798540683226336,0.00015998738003411515,1.4992750614371613,0.00024675967216501423,1.1273300356519098e-06,8.835324435179801e-07,0.999999969553806]",0.06471908456291663,0.00018914153780268402,false,false,false
END_FACE_TRANSITION_WEAK,1107,2101,0,dev::END_FACE_TRANSITION_WEAK::g1107::m2101,dev::END_FACE_TRANSITION_WEAK::g1107::m2101::r00,"[0.0,0.029736957950012733,-0.0006795317443602489,1.4989781263366269,-3.744299675777113e-05,1.0005140579293021e-06,1.574343011164114e-07,0.9999999992984981]","[0.0,0.017814622260470328,-0.0004893086239138351,1.4992968516106941,0.00013459807631053202,4.056023155719918e-08,1.7543052950158887e-07,0.9999999909416627]",0.011928112127659525,0.00034408750515269563,true,false,false
END_FACE_TRANSITION_WEAK,1107,2101,1,dev::END_FACE_TRANSITION_WEAK::g1107::m2101,dev::END_FACE_TRANSITION_WEAK::g1107::m2101::r01,"[0.0,0.03660441962050341,-0.0005676103504773609,1.4993312307954485,0.00013837319545193533,5.897432980125619e-08,1.9161212156387235e-07,0.9999999904264094]","[0.0,0.018524903838157785,-0.0004467255369094509,1.4993771593549685,0.00012431037776191217,-4.656368092250442e-07,4.5421005537353087e-07,0.9999999922732534]",0.018079978249290442,2.8150099063339945e-05,true,false,false
END_FACE_TRANSITION_WEAK,1107,2101,2,dev::END_FACE_TRANSITION_WEAK::g1107::m2101,dev::END_FACE_TRANSITION_WEAK::g1107::m2101::r02,"[0.0,0.007311331646756179,-0.00035825769275145967,1.4993086954311605,0.00023674974934809043,-8.492890692946101e-07,-1.374939003933678e-06,0.9999999719734719]","[0.0,0.01868290333166414,-0.00052450745640363,1.4993141036641489,0.00013188255379729586,-8.420438662982835e-07,-8.4168000987239e-07,0.9999999913027873]",0.011372788172559049,0.00020973710691279525,true,false,false
END_FACE_TRANSITION_WEAK,1107,2101,3,dev::END_FACE_TRANSITION_WEAK::g1107::m2101,dev::END_FACE_TRANSITION_WEAK::g1107::m2101::r03,"[0.0,0.013206578380015769,-0.0005740031138350372,1.4990205956422569,-7.650043367886833e-06,2.858907060959734e-07,-2.716798293976473e-07,0.9999999999706607]","[0.0,0.017688700773434506,-0.0004717802729596705,1.4993452568631875,0.00011829906238746439,-5.317900234410588e-07,-1.1296402342444954e-06,0.9999999930018866]",0.004495027871677608,0.00025190936471629593,true,false,false
END_FACE_TRANSITION_WEAK,1107,2101,4,dev::END_FACE_TRANSITION_WEAK::g1107::m2101,dev::END_FACE_TRANSITION_WEAK::g1107::m2101::r04,"[0.0,0.0017800820136855966,-0.0004705984577559932,1.4990300259478924,1.937734904713619e-05,1.1314526205696497e-06,-1.3513927158647578e-06,0.9999999998107061]","[0.0,0.020115757685724784,-0.0004485188263815163,1.4993200010169492,0.00012803506368169268,3.253857132681578e-07,-1.839079483320163e-06,0.9999999918017671]",0.018337981770113247,0.00021732359842049253,true,false,false
END_FACE_TRANSITION_WEAK,1107,2111,0,dev::END_FACE_TRANSITION_WEAK::g1107::m2111,dev::END_FACE_TRANSITION_WEAK::g1107::m2111::r00,"[0.0,0.0004479822325688665,-0.0004646384708546109,1.4990606481932631,2.5409352373256947e-05,9.216601764463524e-07,2.0069954012034715e-07,0.9999999996767376]","[0.0,0.018956579296295822,-0.0004571053902986181,1.499342128964803,0.00013220850426665033,9.477314417173081e-07,-5.507076926958118e-07,0.9999999912598551]",0.018510738868004473,0.00021360359752939568,true,false,false
END_FACE_TRANSITION_WEAK,1107,2111,1,dev::END_FACE_TRANSITION_WEAK::g1107::m2111,dev::END_FACE_TRANSITION_WEAK::g1107::m2111::r01,"[0.0,0.030762943734630392,-0.0007188654312131272,1.4990703714752183,-3.428896577596301e-05,1.8193340088507743e-06,-4.4834272874144235e-07,0.9999999994103779]","[0.0,0.019443006704716534,-0.0005489813822611884,1.4993741579053308,0.00012417478850189735,9.241720347912031e-07,-2.876642940675486e-07,0.9999999922898425]",0.011325286801950041,0.00031693272885964063,true,false,false
END_FACE_TRANSITION_WEAK,1107,2111,2,dev::END_FACE_TRANSITION_WEAK::g1107::m2111,dev::END_FACE_TRANSITION_WEAK::g1107::m2111::r02,"[0.0,-0.003286786067640282,-0.0004234273580721354,1.4990769078294068,3.0515311273438447e-05,1.4934527260264607e-06,-7.46454043809559e-07,0.9999999995330142]","[0.0,0.018181406191436388,-0.0004522366547085465,1.4993429251610815,0.00012147550214920432,1.0744685564774036e-06,-1.559746435266433e-06,0.9999999926200576]",0.02146985966579669,0.00018192958384934327,false,false,false
END_FACE_TRANSITION_WEAK,1107,2111,3,dev::END_FACE_TRANSITION_WEAK::g1107::m2111,dev::END_FACE_TRANSITION_WEAK::g1107::m2111::r03,"[0.0,0.009727196825445109,-0.0003411265284682885,1.4993639294717565,0.0002069940630083458,-5.61385616251524e-07,-7.338312009454773e-07,0.999999978576302]","[0.0,0.01973163207278736,-0.0004674186995171276,1.4993358445032277,0.0001240320116538195,-2.5526337752471827e-07,-2.388626887068882e-07,0.9999999923079689]",0.01000527176523404,0.0001659281876247783,true,false,false
END_FACE_TRANSITION_WEAK,1107,2111,4,dev::END_FACE_TRANSITION_WEAK::g1107::m2111,dev::END_FACE_TRANSITION_WEAK::g1107::m2111::r04,"[0.0,0.03461002330405752,-0.0006341042604150135,1.4991827065181287,8.95190972683748e-05,7.674060190755999e-07,1.9987232618504643e-06,0.9999999959908739]","[0.0,0.018699686250783797,-0.0004931388424949136,1.4993452736011463,0.00012486232518913815,5.673583498816871e-08,2.4791317329098845e-06,0.9999999922016252]",0.01591179199381091,7.070727314095011e-05,true,false,false
GEOMETRY_RICH_ROOM,1101,2101,0,dev::GEOMETRY_RICH_ROOM::g1101::m2101,dev::GEOMETRY_RICH_ROOM::g1101::m2101::r00,"[0.0,0.0003858814674563929,-0.0004144141282077798,1.499879269390753,-4.2273173980783725e-05,1.7024279746374054e-05,-1.2895092039838358e-05,0.9999999988784347]","[0.0,0.00039223794648262045,-0.0004081418917899315,1.4998726937193123,-4.048397687433852e-05,1.72712693763447e-05,-1.3914767989080167e-05,0.999999998934565]",1.108987061187606e-05,4.148237798217105e-06,true,false,false
GEOMETRY_RICH_ROOM,1101,2101,1,dev::GEOMETRY_RICH_ROOM::g1101::m2101,dev::GEOMETRY_RICH_ROOM::g1101::m2101::r01,"[0.0,0.00041624068594343645,-0.0005085528028350617,1.4999092861477696,-4.254923828552694e-05,1.2826191016619259e-05,-1.1382861000390319e-05,0.9999999989477409]","[0.0,0.0004156705296812327,-0.0005066911361268656,1.4999000961831717,-3.970624239745143e-05,1.3485797110481711e-05,-1.2128235989074952e-05,0.9999999990472268]",9.393951799313076e-06,6.0243803672529316e-06,true,false,false
GEOMETRY_RICH_ROOM,1101,2101,2,dev::GEOMETRY_RICH_ROOM::g1101::m2101,dev::GEOMETRY_RICH_ROOM::g1101::m2101::r02,"[0.0,0.0003357081627498432,-0.0005071674083399439,1.499941619124134,-4.478027359326031e-05,1.3466890610563796e-05,-7.012042066720018e-06,0.9999999988821007]","[0.0,0.00033698667539310424,-0.0005078549305363545,1.4999355303511248,-4.232652943633301e-05,1.2790380725798516e-05,-7.0672712780079116e-06,0.9999999989974624]",6.259427937605767e-06,5.09178801244958e-06,true,false,false
GEOMETRY_RICH_ROOM,1101,2101,3,dev::GEOMETRY_RICH_ROOM::g1101::m2101,dev::GEOMETRY_RICH_ROOM::g1101::m2101::r03,"[0.0,0.00040064907578811585,-0.00044159862477827336,1.4999098790303413,-4.221246279972499e-05,1.2798031243369772e-05,-7.942331825057728e-06,0.999999998995619]","[0.0,0.00039801242457296446,-0.00044158003137331894,1.4999040749178196,-4.20377241374043e-05,1.3056224492609677e-05,-8.196485209161424e-06,0.9999999989975913]",6.3749507848896185e-06,8.044657773154486e-07,true,false,false
GEOMETRY_RICH_ROOM,1101,2101,4,dev::GEOMETRY_RICH_ROOM::g1101::m2101,dev::GEOMETRY_RICH_ROOM::g1101::m2101::r04,"[0.0,0.00035139814575072496,-0.00045864235146555847,1.4998935626975454,-4.4221670775921104e-05,1.2174048306603405e-05,-1.1877094713070457e-05,0.9999999988775856]","[0.0,0.0003550166051170036,-0.0004550533813208742,1.4998840670601736,-4.225225503634454e-05,1.1933923839433998e-05,-1.1689956743850566e-05,0.9999999989678366]",1.0776877283349403e-05,3.985613499924745e-06,true,false,false
GEOMETRY_RICH_ROOM,1101,2111,0,dev::GEOMETRY_RICH_ROOM::g1101::m2111,dev::GEOMETRY_RICH_ROOM::g1101::m2111::r00,"[0.0,0.00040659979183819836,-0.0004408229701108772,1.4999178953241292,-4.5105607113107355e-05,1.3037238612117042e-05,-2.361377094822189e-06,0.9999999988949693]","[0.0,0.00040965235163442534,-0.00044476640331101016,1.499916155884339,-4.386096021063381e-05,1.3054428730766616e-05,-1.792333848790422e-06,0.9999999989512928]",5.281518484034681e-06,2.7373356615827617e-06,true,false,false
GEOMETRY_RICH_ROOM,1101,2111,1,dev::GEOMETRY_RICH_ROOM::g1101::m2111,dev::GEOMETRY_RICH_ROOM::g1101::m2111::r01,"[0.0,0.00036706373624104355,-0.00047699589812587496,1.4998626202858887,-4.5473144927892403e-05,1.2459520197212932e-05,-1.3989797240194716e-05,0.9999999987906195]","[0.0,0.0003813434887760399,-0.0004784073519172265,1.4998595702470288,-4.479497693020727e-05,1.2888478791069033e-05,-1.4967180032578325e-05,0.9999999988016405]",1.4669910405754901e-05,2.529185189974451e-06,true,false,false
