scene_id,scene_variant,geometry_seed,measurement_seed,repeat_index,block_id,base_snapshot_id,method,signed_amplitude,reference_pose,zero_initial_pose,zero_final_pose,zero_translation_shift_from_reference_m,zero_rotation_shift_from_reference_rad,zero_initial_cost,zero_final_cost,zero_gradient_norm_at_reference,zero_correspondence_count_initial,zero_correspondence_count_final,zero_correspondence_checksum_initial,zero_correspondence_checksum_final,zero_iteration_count,zero_solver_converged,zero_success_under_current_gt_rule,zero_block_success_rate,directionality_interpretation_eligible,zero_runtime_ms,zero_finite_output,zero_iteration_limit_not_failed,zero_termination_reason,zero_failure_reason,deterministic_recheck_translation_difference_m,deterministic_recheck_rotation_difference_rad,deterministic_recheck_pass,base_snapshot_checksum,scan_checksum,map_checksum,dropout_checksum
dev::PARALLEL_WALLS::g1101,PARALLEL_WALLS,1101,2101,0,dev::PARALLEL_WALLS::g1101::m2101,dev::PARALLEL_WALLS::g1101::m2101::r00,full_reassociation,0.0,"[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]","[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]","[0.0,0.06326441419203568,-2.3503725901662197e-05,1.5007180228879602,-7.550725018927008e-05,9.098206779959763e-07,2.4515846322253217e-07,0.9999999971488838]",0.06326849304633557,0.00015102625888661496,0.33048117077843014,0.2741301692638297,17.450154681851448,39403,39402,46641a4ab7bdf54122532db15c16f096f677c385094f5415999d40f7cbdbfb72,0cdcc0447821132e7aaf61336f2a449ca97d43ab975bfd7ae3307acf5bb96f37,20,false,false,0.0,false,6902.306334999594,true,false,iteration_limit,iteration_limit,0.0,0.0,true,1b6620a813d133a0d61ef29f60b0c00bca0b0d01dc6b79793128370838cada5f,6b30dabcbfd263cbde5e019e02bc73362041d0a07ec0e5377f66886d9e42e8bc,bc5370b307338b6cfda3d39f77a320c5a42f3e3ae3c7d63bdd80c1086f1ecf10,dc9927b2261d7fd2725432fb956f066b966e943bbec172cd09be14a1bc4c8638
dev::PARALLEL_WALLS::g1101,PARALLEL_WALLS,1101,2101,0,dev::PARALLEL_WALLS::g1101::m2101,dev::PARALLEL_WALLS::g1101::m2101::r00,frozen_jacobian,0.0,"[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]","[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]","[0.0,0.00702533027421815,-0.00010591087796424245,1.5008898450325991,-0.00010647609108667241,1.0626020552210954e-06,2.178825120334605e-07,0.9999999943308328]",0.007082252943658437,0.00021296323261884225,0.33048117077843014,0.32283318167851405,17.450154681851448,39403,39403,46641a4ab7bdf54122532db15c16f096f677c385094f5415999d40f7cbdbfb72,46641a4ab7bdf54122532db15c16f096f677c385094f5415999d40f7cbdbfb72,6,true,true,1.0,true,25.444992999837268,true,true,converged_step,,0.0,0.0,true,1b6620a813d133a0d61ef29f60b0c00bca0b0d01dc6b79793128370838cada5f,6b30dabcbfd263cbde5e019e02bc73362041d0a07ec0e5377f66886d9e42e8bc,bc5370b307338b6cfda3d39f77a320c5a42f3e3ae3c7d63bdd80c1086f1ecf10,dc9927b2261d7fd2725432fb956f066b966e943bbec172cd09be14a1bc4c8638
dev::PARALLEL_WALLS::g1101,PARALLEL_WALLS,1101,2101,1,dev::PARALLEL_WALLS::g1101::m2101,dev::PARALLEL_WALLS::g1101::m2101::r01,full_reassociation,0.0,"[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]","[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]","[0.0,0.08312723190149324,-0.00014935515133979307,1.500802920709298,-0.00010701616363959144,6.344668015226842e-08,1.208615579001078e-06,0.999999994273038]",0.08313124365863465,0.00021404601468810982,0.3250611330996389,0.26192189103572044,17.915292752025465,39389,39389,d933b3b508dbe5aa746db3251e2ded338e76afa13b4e9a0801825277afd7c090,82c0bf2e212f5b434cde304d1b01166f5579e6cc571af62d5e8e6be1635b5054,20,false,false,0.0,false,6741.46049599949,true,false,iteration_limit,iteration_limit,0.0,0.0,true,dbac1eab51043884cfdf5bf05c3eb449331c8ce6ff4432f5061058570f3e8834,524b13838c1e53dbbe0b6fe317d42b9e5f32294db9b899684e97b2b162454b04,da543fdcba4a907b58820f95165b5e1174edc957a048906276505cbdd1e489e2,af18881c6109255c6daaeb2dda9df77781183d553c7bcd59f637807b3e75c509
dev::PARALLEL_WALLS::g1101,PARALLEL_WALLS,1101,2101,1,dev::PARALLEL_WALLS::g1101::m2101,dev::PARALLEL_WALLS::g1101::m2101::r01,frozen_jacobian,0.0,"[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]","[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]","[0.0,0.004671265207111258,-0.00013980692991346464,1.5008398431457133,-0.00011319293861048367,4.5607194625196747e-07,1.1266126545161354e-06,0.9999999935929408]",0.004748220837558168,0.00022639892812205693,0.3250611330996389,0.3180396497306639,17.915292752025465,39389,39389,d933b3b508dbe5aa746db3251e2ded338e76afa13b4e9a0801825277afd7c090,d933b3b508dbe5aa746db3251e2ded338e76afa13b4e9a0801825277afd7c090,6,true,true,1.0,true,22.729067000000214,true,true,converged_step,,0.0,0.0,true,dbac1eab51043884cfdf5bf05c3eb449331c8ce6ff4432f5061058570f3e8834,524b13838c1e53dbbe0b6fe317d42b9e5f32294db9b899684e97b2b162454b04,da543fdcba4a907b58820f95165b5e1174edc957a048906276505cbdd1e489e2,af18881c6109255c6daaeb2dda9df77781183d553c7bcd59f637807b3e75c509
dev::PARALLEL_WALLS::g1101,PARALLEL_WALLS,1101,2101,2,dev::PARALLEL_WALLS::g1101::m2101,dev::PARALLEL_WALLS::g1101::m2101::r02,full_reassociation,0.0,"[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]","[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]","[0.0,0.0798675171621173,-5.2304963376859345e-05,1.5007696685774068,-0.00014938489749351532,-2.843386995347354e-07,1.856281775790195e-06,0.9999999888403128]",0.07987124277967222,0.0002987934028436823,0.3293876070978278,0.25884692097314166,19.74742011430033,39403,39402,48cfc111fea8162e036f5515556657fb16d5743602486907c5b1bb308844efc2,38fef6d2b3e5c95885ea836b221ca07675e87ae7ec88d262db1b2a6d16faa2cb,20,false,false,0.0,false,7384.84744500056,true,false,iteration_limit,iteration_limit,0.0,0.0,true,bb64e83d5b6ac445a1fa0de14c10932f181f45f6bb875e7f22cc7cadae81d779,eb393fa06b428133ed89d19124378f7fbfdb9f774b1197c02e836dc8532031d6,16e102efd5c6f689458ac1ae7962a8e93e958d224dd05b82edbf2229da0dcf5c,7ca131a97aaa7e7c42fb0d6811ef063520de64e09486bab7abf0ab4600f44939
dev::PARALLEL_WALLS::g1101,PARALLEL_WALLS,1101,2101,2,dev::PARALLEL_WALLS::g1101::m2101,dev::PARALLEL_WALLS::g1101::m2101::r02,frozen_jacobian,0.0,"[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]","[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]","[0.0,0.006115235572140549,-0.0001652316323606222,1.500874179100588,-0.00011549307677273528,2.3498925355211914e-07,1.5840851828995086e-06,0.9999999933293925]",0.006179611370871996,0.0002310083581828002,0.3293876070978278,0.32166462170476395,19.74742011430033,39403,39403,48cfc111fea8162e036f5515556657fb16d5743602486907c5b1bb308844efc2,48cfc111fea8162e036f5515556657fb16d5743602486907c5b1bb308844efc2,6,true,true,1.0,true,24.609348000012687,true,true,converged_step,,0.0,0.0,true,bb64e83d5b6ac445a1fa0de14c10932f181f45f6bb875e7f22cc7cadae81d779,eb393fa06b428133ed89d19124378f7fbfdb9f774b1197c02e836dc8532031d6,16e102efd5c6f689458ac1ae7962a8e93e958d224dd05b82edbf2229da0dcf5c,7ca131a97aaa7e7c42fb0d6811ef063520de64e09486bab7abf0ab4600f44939
dev::PARALLEL_WALLS::g1101,PARALLEL_WALLS,1101,2101,3,dev::PARALLEL_WALLS::g1101::m2101,dev::PARALLEL_WALLS::g1101::m2101::r03,full_reassociation,0.0,"[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]","[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]","[0.0,0.06074472443364683,8.942416228203921e-05,1.5007636983803199,-8.301046035875863e-05,9.454179796924344e-08,2.543202921660742e-07,0.9999999965545949]",0.06074959076748248,0.00016602180774540876,0.3294458770989908,0.2782348168324046,17.19851837149867,39411,39410,3179078f97cee0ac6f3c6e44be14d163e5d91de51c0be07a99c13f4cc3f6a8d6,52247c06ae4a05e17aa8a6b43cffb04c3846ba3395df8d81fef42123e0bc3c56,20,false,false,0.0,false,7194.869150000159,true,false,iteration_limit,iteration_limit,0.0,0.0,true,684a4aca2ed723cc15132b6ea056ebdbfb366d1283c2827421b41b364c9472ac,129086141359a56a5f67e7997013e29668655088c06bc4b87f45ab0f508903fb,8de6633f8f0fe4df7f073bbf09215be29838b850ad12d8a1ffa06bdd5f1fe008,6c549c85742fba2f3c1937f921eeee6b8096c3197cb8bce0a62ef108afbaa1a1
dev::PARALLEL_WALLS::g1101,PARALLEL_WALLS,1101,2101,3,dev::PARALLEL_WALLS::g1101::m2101,dev::PARALLEL_WALLS::g1101::m2101::r03,frozen_jacobian,0.0,"[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]","[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]","[0.0,0.0032239214089022678,-0.00012975102384821667,1.500906660575428,-0.00010593341667758782,2.3181972868250359e-07,-1.4282244678289292e-07,0.9999999943890185]",0.003351497870803956,0.0002118675336110074,0.3294458770989908,0.321664525527844,17.19851837149867,39411,39411,3179078f97cee0ac6f3c6e44be14d163e5d91de51c0be07a99c13f4cc3f6a8d6,3179078f97cee0ac6f3c6e44be14d163e5d91de51c0be07a99c13f4cc3f6a8d6,5,true,true,1.0,true,23.372688000563357,true,true,converged_step,,0.0,0.0,true,684a4aca2ed723cc15132b6ea056ebdbfb366d1283c2827421b41b364c9472ac,129086141359a56a5f67e7997013e29668655088c06bc4b87f45ab0f508903fb,8de6633f8f0fe4df7f073bbf09215be29838b850ad12d8a1ffa06bdd5f1fe008,6c549c85742fba2f3c1937f921eeee6b8096c3197cb8bce0a62ef108afbaa1a1
dev::PARALLEL_WALLS::g1101,PARALLEL_WALLS,1101,2101,4,dev::PARALLEL_WALLS::g1101::m2101,dev::PARALLEL_WALLS::g1101::m2101::r04,full_reassociation,0.0,"[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]","[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]","[0.0,0.06565635106826237,6.017605452958144e-05,1.500764667758444,-9.357667215275118e-05,-6.802431363748378e-07,-1.171684189902875e-06,0.9999999956207855]",0.06566083134972675,0.00018717295927904714,0.3326588148513843,0.27034825541812785,18.93829097828963,39385,39385,4657c16f71654f1cc05aecadc822b8a53737e890ef6caf24398bb8bfb9ef19f8,2d43307d137817c6b5c766051f630df52bd4ef479676703b6eff82c52f04effa,20,false,false,0.0,false,5793.208747999415,true,false,iteration_limit,iteration_limit,0.0,0.0,true,9528a819a60af07771433b01bb1e38ebd9579270a171928b65cbb869ac964cef,756c5b0ff6f661d92f6ab9593e03fb732d6b99bd96a457a5850150cb058b85d9,2ba676d9d03296b9730e8698bca11a40c19c9d1abde4d27d129e7c67529b423d,54e214d15692a5fea83efda548bdceb2a8384c92be1e537865411a44ecd00797
dev::PARALLEL_WALLS::g1101,PARALLEL_WALLS,1101,2101,4,dev::PARALLEL_WALLS::g1101::m2101,dev::PARALLEL_WALLS::g1101::m2101::r04,frozen_jacobian,0.0,"[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]","[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]","[0.0,0.004461885689597432,-0.0001425071846129061,1.5008856904118018,-0.0001083376868927054,-2.884731061241721e-07,-1.3538819704617847e-06,0.9999999941305148]",0.004551173443218596,0.0002166930608978446,0.3326588148513843,0.3250582315240177,18.93829097828963,39385,39385,4657c16f71654f1cc05aecadc822b8a53737e890ef6caf24398bb8bfb9ef19f8,4657c16f71654f1cc05aecadc822b8a53737e890ef6caf24398bb8bfb9ef19f8,6,true,true,1.0,true,19.475872999464627,true,true,converged_step,,0.0,0.0,true,9528a819a60af07771433b01bb1e38ebd9579270a171928b65cbb869ac964cef,756c5b0ff6f661d92f6ab9593e03fb732d6b99bd96a457a5850150cb058b85d9,2ba676d9d03296b9730e8698bca11a40c19c9d1abde4d27d129e7c67529b423d,54e214d15692a5fea83efda548bdceb2a8384c92be1e537865411a44ecd00797
dev::PARALLEL_WALLS::g1101,PARALLEL_WALLS,1101,2111,0,dev::PARALLEL_WALLS::g1101::m2111,dev::PARALLEL_WALLS::g1101::m2111::r00,full_reassociation,0.0,"[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]","[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]","[0.0,0.06119743349033373,7.582973277809769e-05,1.500742187205668,-7.051241309560879e-05,8.229540145823053e-07,-7.207606799350564e-07,0.9999999975134015]",0.061201980832326426,0.0001410417974655438,0.33304290656565877,0.27931524123677737,20.475966819201897,39416,39415,6437a06d73aa6c1cdff197f7102ddb7bee5f95ab6f52d407d4fc9b49ec818c03,53611cad4ce83a35be4b1234f753ee522e816e5ab4e19b11a4c3ce0da9cf0839,20,false,false,0.0,false,6803.518141000495,true,false,iteration_limit,iteration_limit,0.0,0.0,true,53995d40c1b6fe09a66cc79e7e643aa3f7e9db17ad735105cc23247437bb765f,d2d500c260e9d2b49f0963ca23282c2190625d901490f052d24756adf373d68f,deb95992f9d7c101a0f99037a4c3f5acc4bc3394a41823525c2d41aac4e843ee,b8dbc08c7b821ca2dcba4ba1e763cfb25992664625742024aa6311655697d241
dev::PARALLEL_WALLS::g1101,PARALLEL_WALLS,1101,2111,0,dev::PARALLEL_WALLS::g1101::m2111,dev::PARALLEL_WALLS::g1101::m2111::r00,frozen_jacobian,0.0,"[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]","[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]","[0.0,0.005292920206526677,-0.00017094675032254503,1.5009502921702282,-0.00011532482966363331,7.623333421717671e-07,-1.421787870586125e-06,0.9999999933487906]",0.0053802678662777876,0.00023067222657965873,0.33304290656565877,0.3242193046929329,20.475966819201897,39416,39416,6437a06d73aa6c1cdff197f7102ddb7bee5f95ab6f52d407d4fc9b49ec818c03,6437a06d73aa6c1cdff197f7102ddb7bee5f95ab6f52d407d4fc9b49ec818c03,6,true,true,1.0,true,23.722325000562705,true,true,converged_step,,0.0,0.0,true,53995d40c1b6fe09a66cc79e7e643aa3f7e9db17ad735105cc23247437bb765f,d2d500c260e9d2b49f0963ca23282c2190625d901490f052d24756adf373d68f,deb95992f9d7c101a0f99037a4c3f5acc4bc3394a41823525c2d41aac4e843ee,b8dbc08c7b821ca2dcba4ba1e763cfb25992664625742024aa6311655697d241
dev::PARALLEL_WALLS::g1101,PARALLEL_WALLS,1101,2111,1,dev::PARALLEL_WALLS::g1101::m2111,dev::PARALLEL_WALLS::g1101::m2111::r01,full_reassociation,0.0,"[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]","[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]","[0.0,0.0567723082928944,-3.9846465960518174e-05,1.5006807510903364,-6.162590598089533e-05,9.959471095449998e-07,-1.164520899255602e-06,0.9999999980999499]",0.05677640353783682,0.00012328990732983058,0.3336343466127254,0.2915029886772874,19.542815726678658,39426,39426,a09e62e15ba081fa32242cb2b7d031d5d2b60c9add713885fa1fe3eab937fe66,19d60b950c47cdbd57036a71e9aeab842622b6fe7d8aa9b71ccc42991b75f387,20,false,false,0.0,false,7347.597503999168,true,false,iteration_limit,iteration_limit,0.0,0.0,true,989a728c222449b70727227abc851da3ae4cc87a296c80faa41bb66b3540ffec,5d0e442c984da2ba7a279b9bff8502bec42e2c935fa6db2c2332edafd5afa843,c1a930cc7fe03bad387713b448e4bb78083c914abbf77755236ce57ffe2c294f,305719eedd8f1c6387d59a0d9e7c77e506c3cc86801ed70418e53300821cf61a
dev::PARALLEL_WALLS::g1101,PARALLEL_WALLS,1101,2111,1,dev::PARALLEL_WALLS::g1101::m2111,dev::PARALLEL_WALLS::g1101::m2111::r01,frozen_jacobian,0.0,"[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]","[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]","[0.0,0.008778202734740375,-0.00014624917265983715,1.5008871285723984,-0.00010200076470138856,1.2614041166721397e-06,-1.3708926187442243e-06,0.9999999947961867]",0.008824127672278583,0.00020403555104630126,0.3336343466127254,0.32582944294758964,19.542815726678658,39426,39426,a09e62e15ba081fa32242cb2b7d031d5d2b60c9add713885fa1fe3eab937fe66,a09e62e15ba081fa32242cb2b7d031d5d2b60c9add713885fa1fe3eab937fe66,6,true,true,1.0,true,20.891038999252487,true,true,converged_step,,0.0,0.0,true,989a728c222449b70727227abc851da3ae4cc87a296c80faa41bb66b3540ffec,5d0e442c984da2ba7a279b9bff8502bec42e2c935fa6db2c2332edafd5afa843,c1a930cc7fe03bad387713b448e4bb78083c914abbf77755236ce57ffe2c294f,305719eedd8f1c6387d59a0d9e7c77e506c3cc86801ed70418e53300821cf61a
dev::PARALLEL_WALLS::g1101,PARALLEL_WALLS,1101,2111,2,dev::PARALLEL_WALLS::g1101::m2111,dev::PARALLEL_WALLS::g1101::m2111::r02,full_reassociation,0.0,"[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]","[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]","[0.0,0.0950444119784129,-2.293380863055144e-05,1.5008518141177316,-0.00013159365837515905,-1.283508897129227e-06,1.3178579735155483e-06,0.9999999913398625]",0.09504823176457847,0.00026321303287856206,0.32793379642362713,0.326642054393055,19.2615623648424,39386,39385,230f74f1b110d93dd164868e75f457ce13bc2d5bcfca6b9726aab0be5b21c2a7,341694cb9d61de78bf4f0d6aee46f8c65f2f150b3adff1e067986247a809a386,20,false,false,0.0,false,5938.077679000344,true,false,iteration_limit,iteration_limit,0.0,0.0,true,410d3e2af4154de5d60b18e47afd4694cb6749df3ae7a12333cccde5a40772c6,feb3e62308ec91c8dfc477b445d82aa8be24c429a0fec5317d86cdbbde56f02d,69e13a142e88a5a7f2c3a7165a9e087e73664d2078ecb27ea45227ee66b6889b,d8094aec153014fd72de890aae84168fbc273248df9805e47c8372775678ed04
dev::PARALLEL_WALLS::g1101,PARALLEL_WALLS,1101,2111,2,dev::PARALLEL_WALLS::g1101::m2111,dev::PARALLEL_WALLS::g1101::m2111::r02,frozen_jacobian,0.0,"[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]","[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]","[0.0,0.005610032941389642,-0.00016978714444535842,1.500902368903453,-0.00011462063251536457,-9.788175200846818e-07,1.0834626974358463e-06,0.9999999934299894]",0.005684678259656823,0.0002292598650521281,0.32793379642362713,0.3198475534243759,19.2615623648424,39386,39386,230f74f1b110d93dd164868e75f457ce13bc2d5bcfca6b9726aab0be5b21c2a7,230f74f1b110d93dd164868e75f457ce13bc2d5bcfca6b9726aab0be5b21c2a7,6,true,true,1.0,true,19.656419000057213,true,true,converged_step,,0.0,0.0,true,410d3e2af4154de5d60b18e47afd4694cb6749df3ae7a12333cccde5a40772c6,feb3e62308ec91c8dfc477b445d82aa8be24c429a0fec5317d86cdbbde56f02d,69e13a142e88a5a7f2c3a7165a9e087e73664d2078ecb27ea45227ee66b6889b,d8094aec153014fd72de890aae84168fbc273248df9805e47c8372775678ed04
dev::PARALLEL_WALLS::g1101,PARALLEL_WALLS,1101,2111,3,dev::PARALLEL_WALLS::g1101::m2111,dev::PARALLEL_WALLS::g1101::m2111::r03,full_reassociation,0.0,"[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]","[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]","[0.0,0.087876007297342,-9.787885175146004e-06,1.5008221472386991,-0.00014261937045945817,-1.047028494444812e-06,6.091720462728612e-07,0.9999999898291239]",0.08787985366628293,0.00028524903033967544,0.32688885858715977,0.2873717050460831,18.144448797097805,39418,39417,515896c83fd060eb35680642a39f7912b8acdde66a407f4f1619b97fb1acd67c,3f0d35993aee4461a81ef3ce8ce420f6dc5a77d3e1b3b7fdfa07a42b7ba9e87f,20,false,false,0.0,false,6245.398527000361,true,false,iteration_limit,iteration_limit,0.0,0.0,true,b1eb70c6f4857babb330f3bdc6f13f6216e3fda48bb1a5fcbfdb1bb85f9126c5,2269a11340bd8666cbbfda6552047fa2f5fec672c78850c9f4aed72e3317fb35,4d286f30186e90a756e3807c472200e3ceffd0a1e9d63f2c3c6b1146b70dc9a3,a9bf83bd52a415cfda9647890dfcbab8bacdb04398a4cf1b4dd0e5a1f3e32e11
dev::PARALLEL_WALLS::g1101,PARALLEL_WALLS,1101,2111,3,dev::PARALLEL_WALLS::g1101::m2111,dev::PARALLEL_WALLS::g1101::m2111::r03,frozen_jacobian,0.0,"[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]","[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]","[0.0,0.0066053659276306305,-0.00015402483494620275,1.5008765608541341,-0.00012840304740424462,-7.726580953825334e-07,4.0084495612891123e-07,0.9999999917559499]",0.006665053759624464,0.00025681199621923473,0.32688885858715977,0.318902856202112,18.144448797097805,39418,39418,515896c83fd060eb35680642a39f7912b8acdde66a407f4f1619b97fb1acd67c,515896c83fd060eb35680642a39f7912b8acdde66a407f4f1619b97fb1acd67c,6,true,true,1.0,true,21.335053000257176,true,true,converged_step,,0.0,0.0,true,b1eb70c6f4857babb330f3bdc6f13f6216e3fda48bb1a5fcbfdb1bb85f9126c5,2269a11340bd8666cbbfda6552047fa2f5fec672c78850c9f4aed72e3317fb35,4d286f30186e90a756e3807c472200e3ceffd0a1e9d63f2c3c6b1146b70dc9a3,a9bf83bd52a415cfda9647890dfcbab8bacdb04398a4cf1b4dd0e5a1f3e32e11
dev::PARALLEL_WALLS::g1101,PARALLEL_WALLS,1101,2111,4,dev::PARALLEL_WALLS::g1101::m2111,dev::PARALLEL_WALLS::g1101::m2111::r04,full_reassociation,0.0,"[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]","[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]","[0.0,0.0800244734390318,-1.1014214781507236e-05,1.5007606189904765,-0.0001545260292999414,8.896225636953867e-07,-6.024794223237999e-07,0.9999999880602759]",0.08002808889231272,0.00030905953038883966,0.32725928390236114,0.2564703228035703,18.602672673479862,39385,39385,1f9a6d5ce37f1bccb1dc7eb810a92ce78013e249cb0f469869da6cac8c560cef,b3a7a77f60aca05d8cb340a9ddda038c4931f9866f3e075524e5f4603bbc79f0,20,false,false,0.0,false,5811.122585999328,true,false,iteration_limit,iteration_limit,0.0,0.0,true,5b995ce4f8a15e70885dc33d1bddcbb43f479c88aca86fc4190e5675b89bd56c,a016a986589c3689e59bfa46e98ef37e9faaaf4f64e0171d94c830bc17cb2b71,0e87b275ff81dcbfe04ba6f8519c89997c535dbb988a290b5afba9f2edfb4e59,7376deaf96e08dc9803c1d710eea4f3a90b65f7671c37324f11e07a926daec22
dev::PARALLEL_WALLS::g1101,PARALLEL_WALLS,1101,2111,4,dev::PARALLEL_WALLS::g1101::m2111,dev::PARALLEL_WALLS::g1101::m2111::r04,frozen_jacobian,0.0,"[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]","[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]","[0.0,0.007384698889724984,-0.00011621563311957362,1.5008733193245074,-0.00012155517233046493,1.2197237619028446e-06,-7.727240264560555e-07,0.9999999926111277]",0.007437067325757167,0.00024312749594860184,0.32725928390236114,0.3195230061462554,18.602672673479862,39385,39385,1f9a6d5ce37f1bccb1dc7eb810a92ce78013e249cb0f469869da6cac8c560cef,1f9a6d5ce37f1bccb1dc7eb810a92ce78013e249cb0f469869da6cac8c560cef,6,true,true,1.0,true,20.03954399970098,true,true,converged_step,,0.0,0.0,true,5b995ce4f8a15e70885dc33d1bddcbb43f479c88aca86fc4190e5675b89bd56c,a016a986589c3689e59bfa46e98ef37e9faaaf4f64e0171d94c830bc17cb2b71,0e87b275ff81dcbfe04ba6f8519c89997c535dbb988a290b5afba9f2edfb4e59,7376deaf96e08dc9803c1d710eea4f3a90b65f7671c37324f11e07a926daec22
dev::PARALLEL_WALLS::g1103,PARALLEL_WALLS,1103,2101,0,dev::PARALLEL_WALLS::g1103::m2101,dev::PARALLEL_WALLS::g1103::m2101::r00,full_reassociation,0.0,"[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]","[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]","[0.0,-0.19802877162493354,-9.4836890726195e-05,1.500363691589263,3.2552570826183274e-05,2.1495213413872073e-06,1.9100539906162856e-07,0.9999999994678367]",0.19802912830411598,6.524804342908145e-05,0.28706496459577363,0.7731704933340322,8.849808284095582,39399,39399,a9ef5ae2bb5444cc2ec7ef6f4c0a80deb29c48abd9fff889efdf41eb7247694e,3d37ef79be3796a2bce772a3e434915958635bbeadaa609523a89ae50a541fac,20,false,false,0.0,false,6937.011881000217,true,false,iteration_limit,iteration_limit,0.0,0.0,true,cd627f30a555be4dc8a0f13db8727fb2f8206bd6aeb81243d4fc40293f50f542,da383597c0adb82e030053d5f8591ea2b7101e7e91c12ba03d9bb7c3ba99570c,cd998278fa9d34f3868dda5986b80815fb69fe821d7b36ec90491bb7e5257f7f,f135cc2887c8d0ed16559a266a575b3a54e16ef0d5f5f32db002f7a4fe0f0986
dev::PARALLEL_WALLS::g1103,PARALLEL_WALLS,1103,2101,0,dev::PARALLEL_WALLS::g1103::m2101,dev::PARALLEL_WALLS::g1103::m2101::r00,frozen_jacobian,0.0,"[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]","[0.0,0.0,0.0,1.5,0.0,0.0,0.0,1.0]","[0.0,-0.07312598299377003,-0.0002147321231912551,1.5003879952495434,-1.2505495729246122e-05,9.658284512377155e-07,-3.4529706873539565e-07,0.9999999999212804]",0.07312732758007462,2.5094977832654312e-05,0.28706496459577363,0.2681031142966401,8.849808284095582,39399,39399,a9ef5ae2bb5444cc2ec7ef6f4c0a80deb29c48abd9fff889efdf41eb7247694e,a9ef5ae2bb5444cc2ec7ef6f4c0a80deb29c48abd9fff889efdf41eb7247694e,9,true,false,0.0,false,34.42466599972249,true,true,converged_step,,0.0,0.0,true,cd627f30a555be4dc8a0f13db8727fb2f8206bd6aeb81243d4fc40293f50f542,da383597c0adb82e030053d5f8591ea2b7101e7e91c12ba03d9bb7c3ba99570c,cd998278fa9d34f3868dda5986b80815fb69fe821d7b36ec90491bb7e5257f7f,f135cc2887c8d0ed16559a266a575b3a54e16ef0d5f5f32db002f7a4fe0f0986
