timestamp,eig_1,eig_2,eig_3,eig_4,eig_5,eig_6,ODI,AIS,lambda_min,lambda_min_clamped,condition_number,num_points,weak_dir_0,weak_dir_1,weak_dir_2,weak_dir_3,weak_dir_4,weak_dir_5,weak_trans_x,weak_trans_y,weak_trans_z,axis_alignment,weak_reliable,num_weak_dims,trans_eig_1,trans_eig_2,trans_eig_3,ODI_trans,AIS_trans_raw,AIS_trans_normalized,lambda_min_trans_raw,lambda_min_trans_normalized,condition_number_trans,trans_info_trace_raw,trans_info_trace_normalized,effective_sample_size,weak_trans_subspace_dim,weak_trans_subspace_alignment,weak_trans_primary_x,weak_trans_primary_y,weak_trans_primary_z,weak_trans_primary_reliable
0.0,169169.13795653198,142367.36033384572,88559.73822335138,8800.9699805208,3349.8627404227386,2251.4213444525767,0.5282148576018648,10.03582044431383,2251.4213444525767,2251.4213444525767,75.13881769547882,640,0.6397677048753458,0.768460666752635,0.010859017605657405,-0.0038967985878431413,0.004604904191497393,0.003343502268693176,-0.5649956242457702,0.667663637115792,0.4847733617438611,nan,0,2,261.4525586835865,221.91991785420922,137.86350783987285,0.04806380066121951,11.75974710395071,5.298278927596993,88232.6450175186,137.86350783987285,1.896459496644037,397591.0300017079,621.2359843776686,640.0,0,0.0,-0.03752702144515651,0.03659159157230224,0.9986254443422021,0
0.1,164368.7452985617,156676.34424385472,78998.83614281402,9284.480208756713,3081.580789422107,2560.6063097031893,0.5338587536187307,10.044391491755906,2560.6063097031893,2560.6063097031893,64.19133807321376,640,0.7203093895346406,0.6917668210974921,0.050152761694365486,-0.001822394850159656,-0.0026815418918920697,0.009340090011557688,-0.18432581356948968,-0.27122409328602515,0.9447017972212816,nan,0,2,255.9283257366803,244.69512968549722,122.8500133679535,0.06739760531351346,11.746760861542725,5.285292685189007,78624.00855549023,122.8500133679535,2.083258428064945,399023.0200256839,623.473468790131,640.0,0,0.0,-0.008616326613889027,0.0462085080885803,0.9988946554546733,0
0.2,163876.3571523778,154643.59945662867,81619.66294397543,10326.515903897754,3025.858082148179,2600.4147123462185,0.5268776652348006,10.064412638485486,2600.4147123462185,2600.4147123462185,63.0193162553371,640,0.542802973196398,0.839525411336701,-0.010805999366743705,-0.008319163256185928,0.004752726742908055,0.01880025260478719,-0.39425702922273737,0.2252385088095341,0.8909708239093573,nan,0,2,253.87616759871457,239.04557256479598,125.59700109316283,0.061638193989398626,11.743662351743033,5.282194175389315,80382.08069962428,125.59700109316283,2.021355330056005,395851.994404271,618.5187412566735,640.0,0,0.0,-0.021564077419123296,0.07520842607223056,0.99693464340086,0
0.3,163523.4259200031,153261.05144131914,83343.89752190853,9708.575756700106,3064.9623442357606,2347.607013448669,0.5289752556970851,10.04085138289859,2347.607013448669,2347.607013448669,69.65536607414748,640,0.6358483215053231,0.7716123429315657,0.00936466175242583,0.0016016817395575196,-0.0005330092082548864,0.014857923864892594,0.10711077289959338,-0.03564442725965845,0.9936079494117298,nan,0,2,255.22390394108513,237.30774627954236,127.81639070134587,0.05902351095430203,11.748833878595201,5.287365702241486,81802.49004886136,127.81639070134587,1.9968010561136718,397022.7461900629,620.3480409219733,640.0,0,0.0,-0.0249454178976478,0.04275803370077741,0.9987739867857768,0
0.4,162020.63632011923,154328.91106881737,83751.9259792353,9551.095140862415,3110.64415850135,2345.8019683176803,0.5288145308204074,10.040895721471168,2345.8019683176803,2345.8019683176803,69.06833505486154,640,0.6220613353671454,0.7827638622644573,-0.01469062990641586,-0.002720949256363903,0.00304708062172332,0.009376998552593526,-0.26602388121573656,0.2979093459652844,0.9167776809071282,nan,0,2,251.78850399999465,239.3139707357264,129.9923868317517,0.05559976872766015,11.752749845045038,5.291281668691321,83195.12757232107,129.9923868317517,1.9369480793200826,397500.7114031826,621.0948615674728,640.0,0,0.0,-0.014770395292463677,0.050424585814925156,0.9986186442122427,0
0.5,163024.8498573994,153600.7411762056,83435.0409636929,10302.440409982739,3198.8207611031685,2556.4246503289382,0.5242711585536226,10.072114879843218,2556.4246503289382,2556.4246503289382,63.77064539587458,640,0.5954313786339309,0.8032853119562006,-0.010158065770216959,-0.005160109092184564,0.006200728886270438,-0.005091057726023532,-0.5409423628146055,0.6500321747058009,-0.5337035993506122,nan,0,2,253.46242092286408,238.74173050646067,130.23701542040632,0.055797008566805806,11.75478723634645,5.293319059992732,83351.68986906002,130.23701542040632,1.946162695027101,398362.3467838279,622.4411668497311,640.0,0,0.0,-0.03487061634421452,0.05085251106176692,0.9980972208329645,0
0.6,163994.73992740456,153512.82586334556,82592.51055073521,9343.027929266473,2992.620033148078,2359.268392358951,0.5316325574594278,10.030543648212486,2359.268392358951,2359.268392358951,69.51084516646785,640,0.7669543640953778,0.6411076505619029,0.026842706717773696,-1.9653660980653576e-05,0.0025913760640746963,0.005893832873750782,-0.0030525732537188656,0.4024881303950643,0.9154201148585367,nan,0,2,256.15709364403415,237.6611641295907,128.56422677651545,0.05857070544575915,11.752491102255908,5.291022925902191,82281.10513696991,128.56422677651545,1.9924445552751988,398324.79011208983,622.3824845501402,640.0,0,0.0,-0.06121157708765338,0.06740793158057956,0.9958460290579414,0
0.7,161651.51387496173,158169.22591180183,80217.18164086403,9896.02538164992,2880.5442955122107,2525.845135235943,0.5312722621768551,10.042854353668538,2525.845135235943,2525.845135235943,63.99898062628516,640,0.12980825393614193,0.9892510945796654,-0.06717474851739803,-0.0035558389017908997,-0.0006049176954273654,-0.002575330832098712,-0.8023179698285552,-0.1364899678284672,-0.5810820630275636,nan,0,2,251.80776169038054,245.9578716595783,125.24544498106289,0.0631830486580729,11.749503147304173,5.288034970950457,80157.08478788019,125.24544498106289,2.0105143283131284,398727.0901318538,623.0110783310215,640.0,0,0.0,-0.04758266545459716,0.09057100975198142,0.9947526235907812,0
0.8,162575.07041791725,157256.88416314594,80258.35683240605,9671.55688018931,3402.9029567570183,2584.7200742673067,0.5287425457903112,10.070715759913789,2584.7200742673067,2584.7200742673067,62.89852121181926,640,0.46425219620653524,0.8855059046115291,-0.01859809765309321,-0.001497945022038816,0.0007370803562773421,0.000717532209431604,-0.8243444278272765,0.40562776044421867,0.3948700853029103,nan,0,1,253.63525764590992,244.4915239039362,124.06695026022233,0.06491672245598434,11.746769030261257,5.285300853907539,79402.84816654235,124.06695026022233,2.0443418421580164,398203.98835844384,622.1937318100685,640.0,0,0.0,-0.0870006650744962,0.04774748844221944,0.9950633455333663,0
0.9,162557.69949650767,152696.9851751303,84858.47945755864,10088.107089787563,3640.229536232817,2396.96957306413,0.5221657870188232,10.080778477545827,2396.96957306413,2396.96957306413,67.81800708830211,640,0.31702951047480604,0.9462906274690497,-0.06206159554507762,0.0017990915866672452,0.013084252240747829,-0.0005116869156820414,0.13611673716015116,0.9899361079722491,-0.03871351182248787,nan,0,1,252.9050568048646,235.29779548434547,132.10273589811445,0.05265614659141038,11.753951262734192,5.292483086380475,84545.75097479322,132.10273589811445,1.914457373539335,396995.57643988763,620.3055881873245,640.0,0,0.0,-0.014801550360800097,0.04365075125963345,0.9989371982368993,0
1.0,162065.3007110947,154085.04096934918,83970.34290116781,10297.45967884527,2850.0778605192418,2495.4161568204327,0.5261813620949216,10.049376487968813,2495.4161568204327,2495.4161568204327,64.94519972876681,640,0.46017198029665,0.8873331013192468,-0.02741510107261397,-0.007886498110876385,-0.0011751458177664267,-0.00815783464280734,-0.6913511383842864,-0.10301636892043461,-0.7151372114421122,nan,0,2,251.0132723275423,239.92436321443657,129.48555150022565,0.05606663543285606,11.751268883829647,5.289800707475929,82870.75296014441,129.48555150022565,1.9385427132161912,397070.839707011,620.4231870422046,640.0,0,0.0,-0.01676596398209017,0.02293265867228578,0.9995964163691123,0
1.1,162389.22700832895,154144.31317519283,83518.50202710106,9973.135706788365,3418.03090445452,2349.3931625323007,0.5254916992001032,10.063776729987572,2349.3931625323007,2349.3931625323007,69.1196474043098,640,0.36782753586362454,0.9298548340586719,-0.0026218320008891956,-0.0012798868882950008,0.0035082504514805093,-0.007216058723136463,-0.15752238045163347,0.4317787512253603,-0.8881181282054315,nan,0,1,253.5537576650201,239.8074839151513,129.81635154741406,0.05658119830316988,11.755313633134412,5.293845456780693,83082.46499034502,129.81635154741406,1.9531727293415133,398833.65960165474,623.1775931275855,640.0,0,0.0,-0.024090370209757975,0.10503842751292117,0.994176333860734,0
1.2,163504.03545841764,157271.3595548655,79266.51564659397,10211.369402358932,3003.0422906188,2534.1321994753225,0.5303414799982877,10.054532611672057,2534.1321994753225,2534.1321994753225,64.52072054183685,640,0.3481300724727769,0.9366393860834434,-0.03761028359837184,-0.006087440980734214,0.007698676905460887,0.0011194110910552888,-0.6162474664571187,0.7793570653213935,0.11332089312570534,nan,0,2,254.5098745135782,245.02947088159002,123.18506500133059,0.06652714073696919,11.746271274162098,5.28480309780838,78838.44160085161,123.18506500133059,2.0660773650671787,398543.6226537592,622.7244103964987,640.0,0,0.0,-0.013932857356882902,0.08193510411963388,0.9965402722413066,0
1.3,165888.05821790296,156041.00135170817,78113.4472706748,9591.59118258777,3020.894565483018,2386.2512257802,0.5351544941375842,10.033725026948593,2386.2512257802,2386.2512257802,69.51827050970495,640,-0.04002316666750119,0.999092369980662,0.00853358203841032,-0.011001419154174415,0.0007349647098868766,0.004264851391640015,-0.9305864309926164,0.06216908715996269,0.3607546244389966,nan,0,2,256.74352694104397,243.60626616092821,121.77612399779193,0.06883700824853412,11.743407698788308,5.2819395224345875,77936.7193585869,121.77612399779193,2.1083240171587274,398160.5869438491,622.1259170997641,640.0,0,0.0,-0.05052316387665753,0.07443300710992873,0.9959453485831768,0
1.4,161230.61388593924,156857.60487004387,82000.90016188903,10168.489048707239,3217.8433031133304,2675.96375578276,0.5253009246046196,10.077301105780649,2675.96375578276,2675.96375578276,60.251419152266074,640,-0.08178510505101644,0.996384152057989,0.020798963950164336,0.00033633678635969216,-0.002624020457780762,0.00949855843165706,0.03411095207714892,-0.2661256208504491,0.9633346235215224,nan,0,2,250.5123684570379,244.6981199890871,127.0452717037124,0.060128538623432926,11.750828304083472,5.289360127729755,81308.97389037588,127.0452717037124,1.971835433917354,398243.68649589585,622.2557601498373,640.0,0,0.0,-0.08349684326535863,0.017298958304675982,0.9963578790807515,0
1.5,163246.36226773026,158813.7773550812,78076.45825596829,10498.670568064972,3147.7010058665733,2489.144679132722,0.5299728521900509,10.062855241298461,2489.144679132722,2489.144679132722,65.58331608294027,640,-0.001081111939675333,0.9993590957120686,-0.030646520768294865,-0.00023170491385488004,0.009214627078767417,0.01600177302554338,-0.012547160679411591,0.498985561568904,0.866519462046093,nan,0,2,254.38401329384857,244.92538960422226,120.67962175287445,0.06977935064760632,11.73911526610924,5.277647089755525,77234.95792183964,120.67962175287445,2.1079284936339255,396792.97577660496,619.9890246509452,640.0,0,0.0,-0.015182950910761644,0.1055863068111994,0.9942942269849568,0
1.6,163072.15116322786,159155.58604248226,77802.81178039584,9743.301174066997,2976.954567948734,2565.130773423686,0.533824111895807,10.04572226781713,2565.130773423686,2565.130773423686,63.572646218568835,640,-0.19086579696445502,0.9815414285706748,-0.009077797725993722,0.006202901127468938,0.0005077098711142591,-0.0050528591211173035,0.7737615410582318,0.06333268324142131,-0.630303140411526,nan,0,2,254.08896939110815,248.25147195114113,120.95794309910904,0.07026222085870004,11.743992506640737,5.28252433028702,77413.08358342982,120.95794309910904,2.1006389731918294,398910.9660424693,623.2983844413583,640.0,0,0.0,-0.03390374045101774,0.026164339539262338,0.9990825610128045,0
1.7,161544.35047212377,158138.78308010922,80419.9515777723,9808.201088558095,3206.09217611251,2579.3576565853514,0.5291501573816357,10.062986010234562,2579.3576565853514,2579.3576565853514,62.629682262048966,640,-0.43651952911952036,0.8995028881449872,-0.010269685771138506,-0.0055629067950324525,-0.0037100675662785653,0.013967030353808259,-0.3592424379164904,-0.2395894388406766,0.9019655046595885,nan,0,2,250.30114029495002,245.91732967738093,124.7546627549646,0.06327749221376,11.74613904767289,5.284670871319174,79842.98416317735,124.7546627549646,2.0063469754759873,397422.80494546914,620.9731327272956,640.0,0,0.0,-0.07314916819823679,0.06767786260674269,0.9950220631246771,0
1.8,166600.12309747573,157668.5066203601,75888.40526717152,9939.89254517268,2976.8167206208605,2484.848141443543,0.5360162798881412,10.041594828089375,2484.848141443543,2484.848141443543,67.046400268425,640,0.7192838995958749,-0.6931746873389905,0.04484333149874727,0.008005775376430485,0.0007325051012213033,-0.007998201775172518,0.7059639428150356,0.0645936420990225,-0.7052960887779207,nan,0,2,258.33975087589977,244.30308177781876,116.84084807345893,0.07645477036812975,11.732635284075124,5.271167107721408,74778.14276701376,116.84084807345893,2.2110396760684172,396469.5556653936,619.4836807271776,640.0,0,0.0,-0.05776218525519402,0.06524431467014725,0.9961961199270791,0
1.9,168576.02460611227,152525.64643090914,79008.65696797887,9768.112243050917,3157.021251086392,2615.2415677544677,0.5315873995126753,10.060162432524956,2615.2415677544677,2615.2415677544677,64.45906438802025,640,-0.43755696939005423,0.8991492986176706,-0.0018538943706749855,0.0023151579795621657,-0.007808183038371275,-0.0021616499193481964,0.2747579108211315,-0.9266581710063729,-0.2565399082956316,nan,0,2,261.30322644456714,236.73527210241537,123.27083471499506,0.06712372480414563,11.74380525370209,5.282337077348372,78893.33421759686,123.27083471499506,2.119748982382622,397637.9732876656,621.3093332619775,640.0,0,0.0,-0.03102296466250275,0.03169776428091204,0.9990159295042,0
2.0,163622.5477824079,159744.89090506,76677.55807838604,9791.921933546468,3322.8410930062537,2410.956739713989,0.5338875335260618,10.053290179406128,2410.956739713989,2410.956739713989,67.86623131272708,640,-0.40271200748299535,0.915170208463799,0.011540255576741347,0.006523556240256913,8.407920300246287e-05,-0.010525550590525514,0.5267942242563136,0.006789615493531363,-0.8499657324925745,nan,0,1,254.8845800547329,248.76659902932346,118.95910405595961,0.07343723752907039,11.740171203950153,5.278703027596435,76133.82659581421,118.95910405595961,2.14262356864114,398470.58120961033,622.610283140016,640.0,0,0.0,-0.06681123604465583,0.054916120887457794,0.9962532200223292,0
2.1,165159.137985053,156632.30612263124,78238.48559096672,9920.84457498963,3083.8758116400504,2562.682820533145,0.5321137989539685,10.054840338568484,2562.682820533145,2562.682820533145,64.447748532022,640,-0.6450260786015161,0.7633888694195133,-0.033813477688286665,-0.003845749773292662,-0.0007521388942605124,0.004481650670999372,-0.6459960999846293,-0.12634175933995878,0.7528125919852382,nan,0,2,257.42844983529454,244.36546249219072,122.15661186860842,0.06879172910569786,11.746372844873099,5.28490466851938,78180.23159590941,122.15661186860842,2.107364029645685,399328.3354854998,623.9505241960935,640.0,0,0.0,-0.009463328190261956,0.09163723658969264,0.995747489220921,0
2.2,162994.64460799884,159421.2422460119,77664.07522042582,10232.70214408266,3597.6668796085855,2488.1047258346157,0.5288711913801389,10.080273842402567,2488.1047258346157,2488.1047258346157,65.50955951153685,640,-0.597627612891806,0.8007013012803027,-0.04064715211142008,0.007027045227866792,-0.0026229807906238555,-0.003195632901394797,0.8618965288640364,-0.32171957990969724,-0.3919577597584372,nan,0,1,254.36123567789684,247.05194642705666,120.93101947910476,0.07004145413651641,11.742660754713846,5.281192578360129,77395.85246662707,120.93101947910476,2.1033580695302665,398300.2890137974,622.3442015840584,640.0,0,0.0,-0.07222601978039551,0.10804600667267318,0.991518765585791,0
2.3,163215.56120089098,159496.60783376708,77417.42667410817,9847.062581068663,3271.4777277292515,2356.8197231633367,0.5334595716148974,10.048770915272558,2356.8197231633367,2356.8197231633367,69.25245897968901,640,-0.6086217935469791,0.7930986190381728,0.01833601000999462,0.004842933245953917,-0.012202817723312106,-0.008094496494647717,0.31399750598751486,-0.7911846264536981,-0.5248165899597141,nan,0,1,253.12420131258364,247.34167567587554,119.90592175088983,0.0710791488223046,11.738588774064254,5.277120597710536,76739.78992056948,119.90592175088983,2.1110233557810516,397037.9511931834,620.371798739349,640.0,0,0.0,-0.03744414806027965,0.028331801827307546,0.9988970141016832,0
2.4,165925.585810961,159669.5387023349,74501.53065483147,9883.1020586701,3028.951856663267,2322.790001462622,0.5385371649427186,10.030645102043076,2322.790001462622,2322.790001462622,71.43374377644145,640,0.7236492797018415,-0.6899417282438787,-0.014768084743590856,-0.0029092917334797297,0.0035602822923399557,0.008537897836727093,-0.3000142227438724,0.36714617251793263,0.8804516762189863,nan,0,2,257.41356810582846,248.9597525502281,115.29775698865232,0.07963852039255048,11.733300396697166,5.271832220343448,73790.56447273746,115.29775698865232,2.232598229392817,397869.4896926136,621.6710776447088,640.0,0,0.0,-0.03126585480472481,0.049399571961528006,0.9982896015752882,0
2.5,166561.86136775452,152482.60385846178,81023.89031898273,9845.136761794987,3164.7539246042807,2485.0874463129967,0.5296283082431137,10.055518715717282,2485.0874463129967,2485.0874463129967,67.02454741175174,640,0.7899115098142853,-0.6129872564282222,0.01355365149163282,-0.009082026424858782,-0.001035726618232924,0.004378666138370569,-0.8960597487167913,-0.10218786973938107,0.43201222900252273,nan,0,2,258.17725555517256,235.61158625199357,126.23006769270599,0.06180345480588012,11.746115011436283,5.284646835082567,80787.24332333183,126.23006769270599,2.0452912707270214,396812.10207991814,620.018909499872,640.0,0,0.0,-0.020870235261418815,-0.012775366093627675,0.999700566820539,0
2.6,163557.68764260306,158535.5439822163,78006.82566525567,10370.59585246873,3371.349357210948,2487.8281960646473,0.5292607172830709,10.07203786071179,2487.8281960646473,2487.8281960646473,65.74316019945654,640,-0.6937518825669611,0.7199967485569682,-0.01230838570495837,0.012337871874219206,-0.0026623241822970618,-0.0014832704045777284,0.9708206597986885,-0.20948826066644533,-0.11671296050990533,nan,0,1,251.41327348108877,247.5283908731736,121.73781473815352,0.06806915973531846,11.741633646342157,5.28016546998844,77912.20143241827,121.73781473815352,2.065202780433137,397234.8666191463,620.679479092416,640.0,0,0.0,-0.030541157215466505,0.02308307424860246,0.9992669360081788,0
2.7,166058.2599013644,156085.01998428392,77900.43772936793,9707.09290226184,2841.4575047489325,2565.192099788968,0.5348891907717114,10.037328389243115,2565.192099788968,2565.192099788968,64.73521414440096,640,0.7774724210748128,-0.628745970236308,-0.0004280422029454001,0.008334256364136317,0.004746166008698302,0.011089194678611192,0.5684495253714482,0.3237188415019726,0.7563539176612996,nan,0,2,258.9186740381697,242.2892242659006,121.23115534947388,0.07008203433823645,11.742917720925684,5.2814495445719665,77587.9394236633,121.23115534947388,2.1357436814965842,398360.9943382683,622.4390536535442,640.0,0,0.0,0.002600530314870476,-0.01509672235759003,0.9998826562232888,0
2.8,164977.64684521215,156589.39545923326,78536.3249975736,9734.421553509017,2968.288856421687,2639.217625014751,0.532769406804861,10.05062079743011,2639.217625014751,2639.217625014751,62.51005801171477,640,-0.6265207571070553,0.7791359955478311,-0.018364766691612508,-0.0011295783979639034,-0.008181173247249785,-0.0036563857832782017,-0.12506428706465808,-0.9058004308191845,-0.4048265105311022,nan,0,2,256.46191379813763,241.73372808650487,122.48915770928879,0.0673010992878833,11.742415796972116,5.280947620618396,78393.06093394483,122.48915770928879,2.0937519580860764,397238.27174011595,620.6847995939312,640.0,0,0.0,-0.006901761779150679,0.00401832025907431,0.9999681088847981,0
