snapshot_id,perturbation_type,direction_id,signed_amplitude,repeat_index,initial_pose,final_pose,translation_error_m,rotation_error_rad,final_cost,correspondence_count,iteration_count,solver_converged,finite_result,success,runtime_ms,full_reassociation,failure_reason,initial_correspondence_count,final_correspondence_count,correspondence_checksum,initial_correspondence_checksum,initial_cost,termination_reason,iteration_limit_not_failed,full_reassociation_count,baseline_only,plane_fit_count,transform_count,nearest_neighbor_search_count,correspondence_build_count,jacobian_recompute_count,jacobian_recomputation_count,signed_side,correspondence_checksum_trace,registration_path,measurement_role,amplitude,seed,direction_x,direction_y,direction_z,scan_checksum,map_checksum,reference_pose_checksum,config_checksum,perturbation_checksum,noise_checksum
day1_geometry_rich_box,translation,+x,0.02,2,"[0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.0]","[0.0,3.1222166316236105e-14,0.0,0.0,0.0,0.0,0.0,1.0]",3.1222166316236105e-14,0.0,1.946563587439423e-26,130,2,True,True,True,20.93222600160516,True,,130,130,5c86e800ed63a8b135e95ad4d86a946402011de507c507aa905c18b0cd5c4f4d,5c86e800ed63a8b135e95ad4d86a946402011de507c507aa905c18b0cd5c4f4d,0.008000000000000014,converged_step,True,3,False,3,3,3,3,3,3,1,"[""5c86e800ed63a8b135e95ad4d86a946402011de507c507aa905c18b0cd5c4f4d"",""5c86e800ed63a8b135e95ad4d86a946402011de507c507aa905c18b0cd5c4f4d"",""5c86e800ed63a8b135e95ad4d86a946402011de507c507aa905c18b0cd5c4f4d""]",full_reassociation,formal,0.02,1140107472239693161,1.0,0.0,0.0,083e173de30036cd0bc5879e2004047c0c6ea3f8558a515b12550b2a5ea7e063,02fb3f9e952a2891a95bb699a3829ca7ed4746299f7521c889945bc8ea32dc0d,97819326f58d406fbe149215cb373eb411733bb66dc488f2c364ee71b59c286c,b1aa9972fc8cdf120d00b5ac3604fc11a2ce3c71b8de87c9cc03e471b21b343e,94962c8ef71b4bcd53c5836be0dc39f4bd7c1789d83d2790c20fc89048d35cac,38610e0022fe7aa627c8384bc3e34614f24e102d34318737272568b282b2b513
day1_geometry_rich_box,translation,+x,0.02,2,"[0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.0]","[0.0,3.1249921865381954e-14,-1.2037047106111342e-36,0.0,0.0,0.0,1.294979340960653e-24,1.0]",3.1249921865381954e-14,2.589958681921306e-24,1.953115233184954e-26,130,2,True,True,True,0.37552199864876457,False,,130,130,7b5b17e788ee520819988ec67ba156d1bc2ecc42508889be5212251dfe3b59cf,7b5b17e788ee520819988ec67ba156d1bc2ecc42508889be5212251dfe3b59cf,0.008,converged_step,True,0,True,0,0,0,0,0,0,1,[],frozen_jacobian,baseline_only,0.02,1140107472239693161,1.0,0.0,0.0,083e173de30036cd0bc5879e2004047c0c6ea3f8558a515b12550b2a5ea7e063,02fb3f9e952a2891a95bb699a3829ca7ed4746299f7521c889945bc8ea32dc0d,97819326f58d406fbe149215cb373eb411733bb66dc488f2c364ee71b59c286c,b1aa9972fc8cdf120d00b5ac3604fc11a2ce3c71b8de87c9cc03e471b21b343e,94962c8ef71b4bcd53c5836be0dc39f4bd7c1789d83d2790c20fc89048d35cac,38610e0022fe7aa627c8384bc3e34614f24e102d34318737272568b282b2b513
day1_geometry_rich_box,translation,+x,0.05,0,"[0.0,0.05,0.0,0.0,0.0,0.0,0.0,1.0]","[0.0,7.806235482511487e-14,0.0,0.0,7.838812583791175e-44,9.251846202748033e-20,-7.252348843740189e-63,1.0]",7.806235482511487e-14,1.8503692405496067e-19,1.221787770006303e-25,130,2,True,True,True,21.057791000202997,True,,130,130,5c86e800ed63a8b135e95ad4d86a946402011de507c507aa905c18b0cd5c4f4d,d29e2939553417d8d3e67b3fa80b40fac280d639f894a0d231af4338e2201d50,0.049999999999999864,converged_step,True,3,False,3,3,3,3,3,3,1,"[""d29e2939553417d8d3e67b3fa80b40fac280d639f894a0d231af4338e2201d50"",""5c86e800ed63a8b135e95ad4d86a946402011de507c507aa905c18b0cd5c4f4d"",""5c86e800ed63a8b135e95ad4d86a946402011de507c507aa905c18b0cd5c4f4d""]",full_reassociation,formal,0.05,15567303125270550485,1.0,0.0,0.0,083e173de30036cd0bc5879e2004047c0c6ea3f8558a515b12550b2a5ea7e063,02fb3f9e952a2891a95bb699a3829ca7ed4746299f7521c889945bc8ea32dc0d,97819326f58d406fbe149215cb373eb411733bb66dc488f2c364ee71b59c286c,b1aa9972fc8cdf120d00b5ac3604fc11a2ce3c71b8de87c9cc03e471b21b343e,436943a37627f3cd22508a5a4a82f2628897e41b9b58fef2e319ad616dfcbb32,38610e0022fe7aa627c8384bc3e34614f24e102d34318737272568b282b2b513
day1_geometry_rich_box,translation,+x,0.05,0,"[0.0,0.05,0.0,0.0,0.0,0.0,0.0,1.0]","[0.0,7.81248046584918e-14,2.4074094212222683e-36,0.0,0.0,0.0,-5.402369249076487e-24,1.0]",7.81248046584918e-14,1.0804738498152974e-23,1.2206970205855005e-25,130,2,True,True,True,0.3768540009332355,False,,130,130,7b5b17e788ee520819988ec67ba156d1bc2ecc42508889be5212251dfe3b59cf,7b5b17e788ee520819988ec67ba156d1bc2ecc42508889be5212251dfe3b59cf,0.05000000000000001,converged_step,True,0,True,0,0,0,0,0,0,1,[],frozen_jacobian,baseline_only,0.05,15567303125270550485,1.0,0.0,0.0,083e173de30036cd0bc5879e2004047c0c6ea3f8558a515b12550b2a5ea7e063,02fb3f9e952a2891a95bb699a3829ca7ed4746299f7521c889945bc8ea32dc0d,97819326f58d406fbe149215cb373eb411733bb66dc488f2c364ee71b59c286c,b1aa9972fc8cdf120d00b5ac3604fc11a2ce3c71b8de87c9cc03e471b21b343e,436943a37627f3cd22508a5a4a82f2628897e41b9b58fef2e319ad616dfcbb32,38610e0022fe7aa627c8384bc3e34614f24e102d34318737272568b282b2b513
day1_geometry_rich_box,translation,+x,0.05,1,"[0.0,0.05,0.0,0.0,0.0,0.0,0.0,1.0]","[0.0,7.806235482511487e-14,0.0,0.0,7.838812583791175e-44,9.251846202748033e-20,-7.252348843740189e-63,1.0]",7.806235482511487e-14,1.8503692405496067e-19,1.221787770006303e-25,130,2,True,True,True,20.763524000358302,True,,130,130,5c86e800ed63a8b135e95ad4d86a946402011de507c507aa905c18b0cd5c4f4d,d29e2939553417d8d3e67b3fa80b40fac280d639f894a0d231af4338e2201d50,0.049999999999999864,converged_step,True,3,False,3,3,3,3,3,3,1,"[""d29e2939553417d8d3e67b3fa80b40fac280d639f894a0d231af4338e2201d50"",""5c86e800ed63a8b135e95ad4d86a946402011de507c507aa905c18b0cd5c4f4d"",""5c86e800ed63a8b135e95ad4d86a946402011de507c507aa905c18b0cd5c4f4d""]",full_reassociation,formal,0.05,595410187299700599,1.0,0.0,0.0,083e173de30036cd0bc5879e2004047c0c6ea3f8558a515b12550b2a5ea7e063,02fb3f9e952a2891a95bb699a3829ca7ed4746299f7521c889945bc8ea32dc0d,97819326f58d406fbe149215cb373eb411733bb66dc488f2c364ee71b59c286c,b1aa9972fc8cdf120d00b5ac3604fc11a2ce3c71b8de87c9cc03e471b21b343e,bc73b496f414a6190659a2434e4656dafe49def4fa8bdda79d1257417c061dc8,38610e0022fe7aa627c8384bc3e34614f24e102d34318737272568b282b2b513
day1_geometry_rich_box,translation,+x,0.05,1,"[0.0,0.05,0.0,0.0,0.0,0.0,0.0,1.0]","[0.0,7.81248046584918e-14,2.4074094212222683e-36,0.0,0.0,0.0,-5.402369249076487e-24,1.0]",7.81248046584918e-14,1.0804738498152974e-23,1.2206970205855005e-25,130,2,True,True,True,0.4240179987391457,False,,130,130,7b5b17e788ee520819988ec67ba156d1bc2ecc42508889be5212251dfe3b59cf,7b5b17e788ee520819988ec67ba156d1bc2ecc42508889be5212251dfe3b59cf,0.05000000000000001,converged_step,True,0,True,0,0,0,0,0,0,1,[],frozen_jacobian,baseline_only,0.05,595410187299700599,1.0,0.0,0.0,083e173de30036cd0bc5879e2004047c0c6ea3f8558a515b12550b2a5ea7e063,02fb3f9e952a2891a95bb699a3829ca7ed4746299f7521c889945bc8ea32dc0d,97819326f58d406fbe149215cb373eb411733bb66dc488f2c364ee71b59c286c,b1aa9972fc8cdf120d00b5ac3604fc11a2ce3c71b8de87c9cc03e471b21b343e,bc73b496f414a6190659a2434e4656dafe49def4fa8bdda79d1257417c061dc8,38610e0022fe7aa627c8384bc3e34614f24e102d34318737272568b282b2b513
day1_geometry_rich_box,translation,+x,0.05,2,"[0.0,0.05,0.0,0.0,0.0,0.0,0.0,1.0]","[0.0,7.806235482511487e-14,0.0,0.0,7.838812583791175e-44,9.251846202748033e-20,-7.252348843740189e-63,1.0]",7.806235482511487e-14,1.8503692405496067e-19,1.221787770006303e-25,130,2,True,True,True,22.5299849989824,True,,130,130,5c86e800ed63a8b135e95ad4d86a946402011de507c507aa905c18b0cd5c4f4d,d29e2939553417d8d3e67b3fa80b40fac280d639f894a0d231af4338e2201d50,0.049999999999999864,converged_step,True,3,False,3,3,3,3,3,3,1,"[""d29e2939553417d8d3e67b3fa80b40fac280d639f894a0d231af4338e2201d50"",""5c86e800ed63a8b135e95ad4d86a946402011de507c507aa905c18b0cd5c4f4d"",""5c86e800ed63a8b135e95ad4d86a946402011de507c507aa905c18b0cd5c4f4d""]",full_reassociation,formal,0.05,11676380858318106860,1.0,0.0,0.0,083e173de30036cd0bc5879e2004047c0c6ea3f8558a515b12550b2a5ea7e063,02fb3f9e952a2891a95bb699a3829ca7ed4746299f7521c889945bc8ea32dc0d,97819326f58d406fbe149215cb373eb411733bb66dc488f2c364ee71b59c286c,b1aa9972fc8cdf120d00b5ac3604fc11a2ce3c71b8de87c9cc03e471b21b343e,2d88991c8d9cff2e0d6a392fd595f35117ddbb308433913399228e172d3f02df,38610e0022fe7aa627c8384bc3e34614f24e102d34318737272568b282b2b513
day1_geometry_rich_box,translation,+x,0.05,2,"[0.0,0.05,0.0,0.0,0.0,0.0,0.0,1.0]","[0.0,7.81248046584918e-14,2.4074094212222683e-36,0.0,0.0,0.0,-5.402369249076487e-24,1.0]",7.81248046584918e-14,1.0804738498152974e-23,1.2206970205855005e-25,130,2,True,True,True,0.3770119983528275,False,,130,130,7b5b17e788ee520819988ec67ba156d1bc2ecc42508889be5212251dfe3b59cf,7b5b17e788ee520819988ec67ba156d1bc2ecc42508889be5212251dfe3b59cf,0.05000000000000001,converged_step,True,0,True,0,0,0,0,0,0,1,[],frozen_jacobian,baseline_only,0.05,11676380858318106860,1.0,0.0,0.0,083e173de30036cd0bc5879e2004047c0c6ea3f8558a515b12550b2a5ea7e063,02fb3f9e952a2891a95bb699a3829ca7ed4746299f7521c889945bc8ea32dc0d,97819326f58d406fbe149215cb373eb411733bb66dc488f2c364ee71b59c286c,b1aa9972fc8cdf120d00b5ac3604fc11a2ce3c71b8de87c9cc03e471b21b343e,2d88991c8d9cff2e0d6a392fd595f35117ddbb308433913399228e172d3f02df,38610e0022fe7aa627c8384bc3e34614f24e102d34318737272568b282b2b513
day1_geometry_rich_box,translation,+x,0.1,0,"[0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0]","[0.0,3.124571947354155e-13,0.0,0.0,0.0,0.0,-4.6259678185021534e-20,1.0]",3.124571947354155e-13,9.251935637004307e-20,1.9534725298549617e-24,130,2,True,True,True,22.519303998706164,True,,130,130,5c86e800ed63a8b135e95ad4d86a946402011de507c507aa905c18b0cd5c4f4d,5d43d2505626c13723e8add2d887c8f7fa2dd1a0c2da4f8ae263d8a501b92d3f,0.1500000000000002,converged_step,True,3,False,3,3,3,3,3,3,1,"[""5d43d2505626c13723e8add2d887c8f7fa2dd1a0c2da4f8ae263d8a501b92d3f"",""5c86e800ed63a8b135e95ad4d86a946402011de507c507aa905c18b0cd5c4f4d"",""5c86e800ed63a8b135e95ad4d86a946402011de507c507aa905c18b0cd5c4f4d""]",full_reassociation,formal,0.1,9369810919409750616,1.0,0.0,0.0,083e173de30036cd0bc5879e2004047c0c6ea3f8558a515b12550b2a5ea7e063,02fb3f9e952a2891a95bb699a3829ca7ed4746299f7521c889945bc8ea32dc0d,97819326f58d406fbe149215cb373eb411733bb66dc488f2c364ee71b59c286c,b1aa9972fc8cdf120d00b5ac3604fc11a2ce3c71b8de87c9cc03e471b21b343e,9b93a69dcb44b50ec1a1b961b360104349b2c6bdbbdbe02c79317294f828c364,38610e0022fe7aa627c8384bc3e34614f24e102d34318737272568b282b2b513
day1_geometry_rich_box,translation,+x,0.1,0,"[0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0]","[0.0,3.124988282047181e-13,0.0,-2.888892027688826e-36,3.2098677376807833e-37,5.974535012996392e-24,3.300996881601937e-24,1.0]",3.124988282047181e-13,1.3651615147500387e-23,1.953110352586438e-24,130,2,True,True,True,0.44219100163900293,False,,130,130,7b5b17e788ee520819988ec67ba156d1bc2ecc42508889be5212251dfe3b59cf,7b5b17e788ee520819988ec67ba156d1bc2ecc42508889be5212251dfe3b59cf,0.15000000000000002,converged_step,True,0,True,0,0,0,0,0,0,1,[],frozen_jacobian,baseline_only,0.1,9369810919409750616,1.0,0.0,0.0,083e173de30036cd0bc5879e2004047c0c6ea3f8558a515b12550b2a5ea7e063,02fb3f9e952a2891a95bb699a3829ca7ed4746299f7521c889945bc8ea32dc0d,97819326f58d406fbe149215cb373eb411733bb66dc488f2c364ee71b59c286c,b1aa9972fc8cdf120d00b5ac3604fc11a2ce3c71b8de87c9cc03e471b21b343e,9b93a69dcb44b50ec1a1b961b360104349b2c6bdbbdbe02c79317294f828c364,38610e0022fe7aa627c8384bc3e34614f24e102d34318737272568b282b2b513
