scene_variant,geometry_seed,measurement_seed,block_id,perturbation_type,direction_id,registration_path,bootstrap_repetitions,bootstrap_seed,curve_subseed,uncensored_count,uncensored_fraction,mean_d50,sample_std_ddof_1,cv,eligible,reason
END_FACE_TRANSITION_PRESENT,1101,2101,dev::END_FACE_TRANSITION_PRESENT::g1101::m2101,translation,ico_01,full_reassociation,500,161803,266113443392414068691560344335985940666,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1101,2101,dev::END_FACE_TRANSITION_PRESENT::g1101::m2101,translation,ico_02,full_reassociation,500,161803,98880981585890250418842365923028254951,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1101,2101,dev::END_FACE_TRANSITION_PRESENT::g1101::m2101,translation,ico_03,full_reassociation,500,161803,253496863961985381203267702909418401572,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1101,2101,dev::END_FACE_TRANSITION_PRESENT::g1101::m2101,translation,ico_04,full_reassociation,500,161803,220407434764761151506808536782949902326,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1101,2101,dev::END_FACE_TRANSITION_PRESENT::g1101::m2101,translation,ico_05,full_reassociation,500,161803,40704541621779500101607170374601987480,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1101,2101,dev::END_FACE_TRANSITION_PRESENT::g1101::m2101,translation,ico_06,full_reassociation,500,161803,113947142547166139658257012811234186919,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1101,2101,dev::END_FACE_TRANSITION_PRESENT::g1101::m2101,translation,ico_07,full_reassociation,500,161803,197660361703681284770869797543350712829,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1101,2101,dev::END_FACE_TRANSITION_PRESENT::g1101::m2101,translation,ico_08,full_reassociation,500,161803,125595917186017998983412146342750603461,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1101,2101,dev::END_FACE_TRANSITION_PRESENT::g1101::m2101,translation,ico_09,full_reassociation,500,161803,260020397093834430953065872313278427414,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1101,2101,dev::END_FACE_TRANSITION_PRESENT::g1101::m2101,translation,ico_10,full_reassociation,500,161803,91716720045986974851080481999405460768,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1101,2101,dev::END_FACE_TRANSITION_PRESENT::g1101::m2101,translation,ico_11,full_reassociation,500,161803,32010061869976750085793366779390309477,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1101,2101,dev::END_FACE_TRANSITION_PRESENT::g1101::m2101,translation,neg_x,full_reassociation,500,161803,251277772359327840913808874883189771563,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1101,2101,dev::END_FACE_TRANSITION_PRESENT::g1101::m2101,translation,neg_y,full_reassociation,500,161803,165113187522697177368950181336621011229,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1101,2101,dev::END_FACE_TRANSITION_PRESENT::g1101::m2101,translation,neg_z,full_reassociation,500,161803,186456694511555977307701789528704232223,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1101,2101,dev::END_FACE_TRANSITION_PRESENT::g1101::m2101,translation,pos_x,full_reassociation,500,161803,22285206225766001339266781517523295338,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1101,2101,dev::END_FACE_TRANSITION_PRESENT::g1101::m2101,translation,pos_y,full_reassociation,500,161803,228739306969370171770908255417562377876,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1101,2101,dev::END_FACE_TRANSITION_PRESENT::g1101::m2101,translation,pos_z,full_reassociation,500,161803,306120945079504584149658396850489964386,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1101,2111,dev::END_FACE_TRANSITION_PRESENT::g1101::m2111,translation,ico_00,full_reassociation,500,161803,103373663256497310896469300316998060629,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1101,2111,dev::END_FACE_TRANSITION_PRESENT::g1101::m2111,translation,ico_01,full_reassociation,500,161803,24729423578109047741246433254711934004,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1101,2111,dev::END_FACE_TRANSITION_PRESENT::g1101::m2111,translation,ico_02,full_reassociation,500,161803,68627815893272691366303328606634221868,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1101,2111,dev::END_FACE_TRANSITION_PRESENT::g1101::m2111,translation,ico_03,full_reassociation,500,161803,229647787110837857808276028577945608344,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1101,2111,dev::END_FACE_TRANSITION_PRESENT::g1101::m2111,translation,ico_04,full_reassociation,500,161803,55019118669152738165678588901004431216,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1101,2111,dev::END_FACE_TRANSITION_PRESENT::g1101::m2111,translation,ico_05,full_reassociation,500,161803,287878053345709805292924689340825720261,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1101,2111,dev::END_FACE_TRANSITION_PRESENT::g1101::m2111,translation,ico_06,full_reassociation,500,161803,311874350291631058864265670911575858820,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1101,2111,dev::END_FACE_TRANSITION_PRESENT::g1101::m2111,translation,ico_07,full_reassociation,500,161803,96197228426339976504932451547010029829,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1101,2111,dev::END_FACE_TRANSITION_PRESENT::g1101::m2111,translation,ico_08,full_reassociation,500,161803,91510675410881989281345244298708927867,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1101,2111,dev::END_FACE_TRANSITION_PRESENT::g1101::m2111,translation,ico_09,full_reassociation,500,161803,149002733096290661977139661424658716468,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1101,2111,dev::END_FACE_TRANSITION_PRESENT::g1101::m2111,translation,ico_10,full_reassociation,500,161803,286415264644733150698503232939681724936,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1101,2111,dev::END_FACE_TRANSITION_PRESENT::g1101::m2111,translation,ico_11,full_reassociation,500,161803,274647307722122177412847076444973245530,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1101,2111,dev::END_FACE_TRANSITION_PRESENT::g1101::m2111,translation,neg_x,full_reassociation,500,161803,250788627429808284260935215757759924570,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1101,2111,dev::END_FACE_TRANSITION_PRESENT::g1101::m2111,translation,neg_y,full_reassociation,500,161803,117733123723320686676556128231780501744,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1101,2111,dev::END_FACE_TRANSITION_PRESENT::g1101::m2111,translation,neg_z,full_reassociation,500,161803,23046433485042451159776715763096841517,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1101,2111,dev::END_FACE_TRANSITION_PRESENT::g1101::m2111,translation,pos_x,full_reassociation,500,161803,55638034888913208898242604314741028001,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1101,2111,dev::END_FACE_TRANSITION_PRESENT::g1101::m2111,translation,pos_y,full_reassociation,500,161803,2014742561004446356126738347451472690,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1101,2111,dev::END_FACE_TRANSITION_PRESENT::g1101::m2111,translation,pos_z,full_reassociation,500,161803,251442268209982373046668948570620775634,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1103,2101,dev::END_FACE_TRANSITION_PRESENT::g1103::m2101,translation,ico_00,full_reassociation,500,161803,252076002101002265739045460146261770093,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1103,2101,dev::END_FACE_TRANSITION_PRESENT::g1103::m2101,translation,ico_01,full_reassociation,500,161803,34353491106361948699669204819463632028,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1103,2101,dev::END_FACE_TRANSITION_PRESENT::g1103::m2101,translation,ico_02,full_reassociation,500,161803,313879142346565619592733441416295765124,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1103,2101,dev::END_FACE_TRANSITION_PRESENT::g1103::m2101,translation,ico_03,full_reassociation,500,161803,84100619589026608819496763461618801687,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1103,2101,dev::END_FACE_TRANSITION_PRESENT::g1103::m2101,translation,ico_04,full_reassociation,500,161803,39635738588722392403937003332285061811,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1103,2101,dev::END_FACE_TRANSITION_PRESENT::g1103::m2101,translation,ico_05,full_reassociation,500,161803,207179733067805917174804771744840925517,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1103,2101,dev::END_FACE_TRANSITION_PRESENT::g1103::m2101,translation,ico_06,full_reassociation,500,161803,22707858075952181541439427929553497062,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1103,2101,dev::END_FACE_TRANSITION_PRESENT::g1103::m2101,translation,ico_07,full_reassociation,500,161803,294121894974302090170577690728232345653,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1103,2101,dev::END_FACE_TRANSITION_PRESENT::g1103::m2101,translation,ico_08,full_reassociation,500,161803,91337686295215511652588770127812498125,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1103,2101,dev::END_FACE_TRANSITION_PRESENT::g1103::m2101,translation,ico_09,full_reassociation,500,161803,87503162291771378711317867674789651631,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1103,2101,dev::END_FACE_TRANSITION_PRESENT::g1103::m2101,translation,ico_10,full_reassociation,500,161803,285541211011711287545586190478615592631,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1103,2101,dev::END_FACE_TRANSITION_PRESENT::g1103::m2101,translation,ico_11,full_reassociation,500,161803,195784659600832365215870395901700858829,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1103,2101,dev::END_FACE_TRANSITION_PRESENT::g1103::m2101,translation,neg_x,full_reassociation,500,161803,159905203970182418346202372774768797672,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1103,2101,dev::END_FACE_TRANSITION_PRESENT::g1103::m2101,translation,neg_y,full_reassociation,500,161803,240881185146428746836347112251108507427,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1103,2101,dev::END_FACE_TRANSITION_PRESENT::g1103::m2101,translation,neg_z,full_reassociation,500,161803,4319030229593831530675798853024131094,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1103,2101,dev::END_FACE_TRANSITION_PRESENT::g1103::m2101,translation,pos_x,full_reassociation,500,161803,326606860497961095312911503050261846140,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1103,2101,dev::END_FACE_TRANSITION_PRESENT::g1103::m2101,translation,pos_y,full_reassociation,500,161803,63488938804204775717858307479360242924,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1103,2101,dev::END_FACE_TRANSITION_PRESENT::g1103::m2101,translation,pos_z,full_reassociation,500,161803,284264037221965158432299816344123185404,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1103,2111,dev::END_FACE_TRANSITION_PRESENT::g1103::m2111,translation,ico_00,full_reassociation,500,161803,165662990807699999891737126907696389685,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1103,2111,dev::END_FACE_TRANSITION_PRESENT::g1103::m2111,translation,ico_01,full_reassociation,500,161803,39281737772465007043442244603486027564,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1103,2111,dev::END_FACE_TRANSITION_PRESENT::g1103::m2111,translation,ico_02,full_reassociation,500,161803,332190248818828830461981297624292639553,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1103,2111,dev::END_FACE_TRANSITION_PRESENT::g1103::m2111,translation,ico_03,full_reassociation,500,161803,90796179748181636837542483682510369012,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1103,2111,dev::END_FACE_TRANSITION_PRESENT::g1103::m2111,translation,ico_04,full_reassociation,500,161803,86063963820189415162583980309465617854,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1103,2111,dev::END_FACE_TRANSITION_PRESENT::g1103::m2111,translation,ico_05,full_reassociation,500,161803,244948261771638287270886274499690764215,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1103,2111,dev::END_FACE_TRANSITION_PRESENT::g1103::m2111,translation,ico_06,full_reassociation,500,161803,295858986463455788619347105075080977094,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1103,2111,dev::END_FACE_TRANSITION_PRESENT::g1103::m2111,translation,ico_07,full_reassociation,500,161803,136668730461487043183854424287228126430,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1103,2111,dev::END_FACE_TRANSITION_PRESENT::g1103::m2111,translation,ico_08,full_reassociation,500,161803,209727812418200556923411087074232276713,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1103,2111,dev::END_FACE_TRANSITION_PRESENT::g1103::m2111,translation,ico_09,full_reassociation,500,161803,333417953842887410538313770506391646880,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1103,2111,dev::END_FACE_TRANSITION_PRESENT::g1103::m2111,translation,ico_10,full_reassociation,500,161803,337836917320385626750009346163654179569,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1103,2111,dev::END_FACE_TRANSITION_PRESENT::g1103::m2111,translation,ico_11,full_reassociation,500,161803,253877646265438002159564152723377955289,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1103,2111,dev::END_FACE_TRANSITION_PRESENT::g1103::m2111,translation,neg_x,full_reassociation,500,161803,56443828460864945984732287604178236378,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1103,2111,dev::END_FACE_TRANSITION_PRESENT::g1103::m2111,translation,neg_y,full_reassociation,500,161803,48655397342804989751365246098292150597,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1103,2111,dev::END_FACE_TRANSITION_PRESENT::g1103::m2111,translation,neg_z,full_reassociation,500,161803,25025310397633671520964454985305630145,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1103,2111,dev::END_FACE_TRANSITION_PRESENT::g1103::m2111,translation,pos_x,full_reassociation,500,161803,151605940753176331146220168898457447566,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1103,2111,dev::END_FACE_TRANSITION_PRESENT::g1103::m2111,translation,pos_y,full_reassociation,500,161803,192777707586984624510094961316452018316,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1103,2111,dev::END_FACE_TRANSITION_PRESENT::g1103::m2111,translation,pos_z,full_reassociation,500,161803,230625224448897862050626419828818036136,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1107,2101,dev::END_FACE_TRANSITION_PRESENT::g1107::m2101,translation,ico_00,full_reassociation,500,161803,138552536145525088969144556342707879739,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1107,2101,dev::END_FACE_TRANSITION_PRESENT::g1107::m2101,translation,ico_01,full_reassociation,500,161803,139277101239317642869013871025725948664,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1107,2101,dev::END_FACE_TRANSITION_PRESENT::g1107::m2101,translation,ico_02,full_reassociation,500,161803,327377157280275111287935863500514439468,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1107,2101,dev::END_FACE_TRANSITION_PRESENT::g1107::m2101,translation,ico_03,full_reassociation,500,161803,282320598532949937304535329628406545342,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1107,2101,dev::END_FACE_TRANSITION_PRESENT::g1107::m2101,translation,ico_04,full_reassociation,500,161803,18754280603229340786531606938409781814,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1107,2101,dev::END_FACE_TRANSITION_PRESENT::g1107::m2101,translation,ico_05,full_reassociation,500,161803,271052491087127824837465291187341989331,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1107,2101,dev::END_FACE_TRANSITION_PRESENT::g1107::m2101,translation,ico_06,full_reassociation,500,161803,242966290716933036326093891198622501705,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1107,2101,dev::END_FACE_TRANSITION_PRESENT::g1107::m2101,translation,ico_07,full_reassociation,500,161803,65310330942161335927603683770349710547,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1107,2101,dev::END_FACE_TRANSITION_PRESENT::g1107::m2101,translation,ico_08,full_reassociation,500,161803,123249885236870811340393385274879420392,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1107,2101,dev::END_FACE_TRANSITION_PRESENT::g1107::m2101,translation,ico_09,full_reassociation,500,161803,231089137668833189649702029005461299173,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1107,2101,dev::END_FACE_TRANSITION_PRESENT::g1107::m2101,translation,ico_10,full_reassociation,500,161803,15508701599092950075969300438825842098,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1107,2101,dev::END_FACE_TRANSITION_PRESENT::g1107::m2101,translation,ico_11,full_reassociation,500,161803,48176253326787592113114673670688220044,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1107,2101,dev::END_FACE_TRANSITION_PRESENT::g1107::m2101,translation,neg_x,full_reassociation,500,161803,104684570038727224214494077656863611164,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1107,2101,dev::END_FACE_TRANSITION_PRESENT::g1107::m2101,translation,neg_y,full_reassociation,500,161803,184763792706579254325333436096886127618,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1107,2101,dev::END_FACE_TRANSITION_PRESENT::g1107::m2101,translation,neg_z,full_reassociation,500,161803,75738601650255710567626486749831516130,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1107,2101,dev::END_FACE_TRANSITION_PRESENT::g1107::m2101,translation,pos_x,full_reassociation,500,161803,307131093318312004258368208193699914986,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1107,2101,dev::END_FACE_TRANSITION_PRESENT::g1107::m2101,translation,pos_y,full_reassociation,500,161803,44583189977638979832923259079820332807,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1107,2101,dev::END_FACE_TRANSITION_PRESENT::g1107::m2101,translation,pos_z,full_reassociation,500,161803,251091804042810546944532404863708117904,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1107,2111,dev::END_FACE_TRANSITION_PRESENT::g1107::m2111,translation,ico_00,full_reassociation,500,161803,156973229786220948470647139567216018437,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1107,2111,dev::END_FACE_TRANSITION_PRESENT::g1107::m2111,translation,ico_01,full_reassociation,500,161803,166889589460900354776379151737202839737,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1107,2111,dev::END_FACE_TRANSITION_PRESENT::g1107::m2111,translation,ico_02,full_reassociation,500,161803,146184178697894091920666438737425030114,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1107,2111,dev::END_FACE_TRANSITION_PRESENT::g1107::m2111,translation,ico_03,full_reassociation,500,161803,27471220893199124557150551705564776187,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1107,2111,dev::END_FACE_TRANSITION_PRESENT::g1107::m2111,translation,ico_04,full_reassociation,500,161803,119603874206378946830351904653254432662,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1107,2111,dev::END_FACE_TRANSITION_PRESENT::g1107::m2111,translation,ico_05,full_reassociation,500,161803,124375363565793477486885357169195181276,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1107,2111,dev::END_FACE_TRANSITION_PRESENT::g1107::m2111,translation,ico_06,full_reassociation,500,161803,50156085056032473912054735378612253723,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1107,2111,dev::END_FACE_TRANSITION_PRESENT::g1107::m2111,translation,ico_07,full_reassociation,500,161803,140325174609871538169019574094451572439,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1107,2111,dev::END_FACE_TRANSITION_PRESENT::g1107::m2111,translation,ico_08,full_reassociation,500,161803,42911249475292130467265149664504168183,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1107,2111,dev::END_FACE_TRANSITION_PRESENT::g1107::m2111,translation,ico_09,full_reassociation,500,161803,186719821962142108844714031688315396362,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1107,2111,dev::END_FACE_TRANSITION_PRESENT::g1107::m2111,translation,ico_10,full_reassociation,500,161803,297718200708012071935742865556860257968,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1107,2111,dev::END_FACE_TRANSITION_PRESENT::g1107::m2111,translation,ico_11,full_reassociation,500,161803,220430603947508817798873467758046886492,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1107,2111,dev::END_FACE_TRANSITION_PRESENT::g1107::m2111,translation,neg_x,full_reassociation,500,161803,209597464334057986633467506374159571834,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1107,2111,dev::END_FACE_TRANSITION_PRESENT::g1107::m2111,translation,neg_y,full_reassociation,500,161803,277975852430920571990637983074377177989,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1107,2111,dev::END_FACE_TRANSITION_PRESENT::g1107::m2111,translation,neg_z,full_reassociation,500,161803,56726323965867411472748356270449413199,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1107,2111,dev::END_FACE_TRANSITION_PRESENT::g1107::m2111,translation,pos_x,full_reassociation,500,161803,89694807591099503366945180983075344643,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1107,2111,dev::END_FACE_TRANSITION_PRESENT::g1107::m2111,translation,pos_y,full_reassociation,500,161803,196564658581597215756815715318037596173,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
END_FACE_TRANSITION_PRESENT,1107,2111,dev::END_FACE_TRANSITION_PRESENT::g1107::m2111,translation,pos_z,full_reassociation,500,161803,328651607866932346360551538067229995946,0,0.0,,,,false,INSUFFICIENT_UNCENSORED_BOOTSTRAPS
