phase,sweep_type,experiment_family,sequence_id,level,scene_family,geometry_seed,sensor_seed,geometry_axial_support_score,active_axial_patch_count,active_patch_ids,non_axial_shell_checksum,sampling_weight_checksum,gt_checksum,planes_checksum,axis_checksum,geometry_metadata_checksum,axial_observation_keep_probability,requested_points_per_frame,realized_total_points,realized_axial_points,realized_non_axial_points,realized_axial_point_fraction,metrics_path,observations_path,candidate_uniform_checksum,candidate_axial_checksum,retained_axial_checksum,ODI_trans_median,ODI_trans_p10,ODI_trans_p90,axis_information_normalized_median,axis_information_normalized_p10,axis_information_normalized_p90,weak_trans_subspace_alignment_median,weak_trans_subspace_alignment_p10,weak_trans_subspace_alignment_p90,cumulative_inverse_axis_information,mean_inverse_axis_information,harmonic_axis_information,low_axis_information_ratio,longest_low_information_duration_s,axis_information_p05,axis_information_p10,axis_information_p25,weak_subspace_persistence_mean,weak_subspace_persistence_p10,weak_axis_aligned_frame_ratio,longest_weak_axis_aligned_duration_s,low_axis_information_threshold,process_trial_count,mean_final_axis_error_signed,variance_final_axis_error,mean_final_axis_error_squared,rmse_final_axis_error,median_final_axis_error_abs,q90_final_axis_error_abs,q95_final_axis_error_abs,mean_axis_rmse,variance_axis_rmse,mean_axis_mae,failure_probability_005m,failure_probability_010m,failure_probability_020m
quick,geometry,stage1c_open_control,stage1c_quick_open_control_G101,OC,OC,101,11,0.0,0,,open_control,open_control,f548952a7463c1a5ebf5f8ba707c3e3af5260642d9db11fcbe2c4fe246c9d305,513148d7f832d4824cc5b4993f7ed2a519a56f350d2ca004456bb044961d56bc,03628f72e14f79437c49a4d89c2973a95badfdddcfa2864cc55f10131c7357ce,269963f2e2890636f22735d3d6a3371c75c98ae9f1bf7662fff7b66c35e6aa28,1.0,192,7680,0,7680,0.0,data/metric_redesign_stage1c/quick/stage1c_quick_v1/stage1c_quick_open_control_G101/sensor_011/metrics.csv,data/metric_redesign_stage1c/quick/stage1c_quick_v1/stage1c_quick_open_control_G101/sensor_011/observations.npz,not_applicable,not_applicable,not_applicable,0.06789336241819022,0.054860937992561046,0.08475118857042355,246.146052788811,238.59298237770318,252.66589054574703,0.0,0.0,0.0,0.016323601521907483,0.004080900380476871,245.04396254905535,0.05,0.10000000000000009,232.7182817530372,238.59298237770318,241.6547855204053,0.0,0.0,0.0,0.0,232.7182817530372,3,0.0018246601290901054,1.6306078664459107e-10,3.3294932938822163e-06,0.0018246899171865383,0.0018255980354542345,0.001834667481002228,0.001835801161695727,0.0022354017156378204,1.5680281293506876e-12,0.0017482435927969754,0.0,0.0,0.0
quick,geometry,stage1c_geometry,stage1c_quick_geometry_L1_G101,L1,ST,101,11,8.791496296343741,12,stage1b_axial_patch_07;stage1b_axial_patch_11;stage1b_axial_patch_03;stage1b_axial_patch_12;stage1b_axial_patch_02;stage1b_axial_patch_08;stage1b_axial_patch_04;stage1b_axial_patch_10;stage1b_axial_patch_00;stage1b_axial_patch_13;stage1b_axial_patch_15;stage1b_axial_patch_06,0bffed575ed25f8bd1826f2b8c4174c86f4dc3b29dbbead3a0f85a979f1a13dd,e97e9d465aee352b5d92c059c85c429dd99db15c38188c9353b4099d73addff9,fe306c394afc53bed37cfed37062f4d8f97ae02f6508541e579da3eaf0b1cd2f,0af3014339a5048d54e01f86e3cc46f2e639c75d0b2e6eedc5b05121a65e601d,03628f72e14f79437c49a4d89c2973a95badfdddcfa2864cc55f10131c7357ce,64f4577740812df71d337c64dd1cae84f3f8e9b9aacad7772279b7ad63b68bad,1.0,192,7680,6040,1640,0.7864583333333334,data/metric_redesign_stage1c/quick/stage1c_quick_v1/stage1c_quick_geometry_L1_G101/sensor_011/metrics.csv,data/metric_redesign_stage1c/quick/stage1c_quick_v1/stage1c_quick_geometry_L1_G101/sensor_011/observations.npz,not_applicable,not_applicable,not_applicable,0.058143217670126424,0.030920050556911185,0.13589953006355054,197.89833264590305,180.24491779944788,213.97073714193303,0.0,0.0,0.0,0.020182960393319512,0.005045740098329878,198.18698159483014,1.0,4.0,178.49947611593456,180.24491779944788,191.35482113027857,0.0,0.0,0.0,0.0,232.7182817530372,3,-0.0033827361415887935,1.4314076724723213e-10,1.1442999230789201e-05,0.0033827502465877085,0.0033833311983393344,0.0033921795633297335,0.0033932856089535337,0.0020987949393381764,1.8326531350730053e-12,0.0015920958376243112,0.0,0.0,0.0
quick,geometry,stage1c_geometry,stage1c_quick_geometry_L2_G101,L2,ST,101,11,7.15920648760636,7,stage1b_axial_patch_07;stage1b_axial_patch_11;stage1b_axial_patch_03;stage1b_axial_patch_12;stage1b_axial_patch_02;stage1b_axial_patch_08;stage1b_axial_patch_04,0bffed575ed25f8bd1826f2b8c4174c86f4dc3b29dbbead3a0f85a979f1a13dd,e97e9d465aee352b5d92c059c85c429dd99db15c38188c9353b4099d73addff9,fe306c394afc53bed37cfed37062f4d8f97ae02f6508541e579da3eaf0b1cd2f,b22be916a07b56200cd39ff4f23f9d0e4bcb28f3297e63b046f0ad8108b1ce4b,03628f72e14f79437c49a4d89c2973a95badfdddcfa2864cc55f10131c7357ce,5745e381bbe6ee09222e33d3b29f02d74f273e366c3b472eea53de9217008ad8,1.0,192,7680,5234,2446,0.6815104166666667,data/metric_redesign_stage1c/quick/stage1c_quick_v1/stage1c_quick_geometry_L2_G101/sensor_011/metrics.csv,data/metric_redesign_stage1c/quick/stage1c_quick_v1/stage1c_quick_geometry_L2_G101/sensor_011/observations.npz,not_applicable,not_applicable,not_applicable,0.12257789129847751,0.07500861400015038,0.20149779197406142,173.209534027252,67.63040146552038,228.77876853659208,0.0,0.0,0.0,0.032745463926950866,0.008186365981737716,122.15432369268817,0.975,2.1,60.75017286617782,67.63040146552038,81.87456055775316,0.0,0.0,0.0,0.0,232.7182817530372,3,-0.002249932822824263,3.2092652605954937e-10,5.062411658239331e-06,0.002249980368411985,0.0022471362883429435,0.0022646920975454067,0.0022668865736957143,0.003504922284026069,9.069610583323044e-13,0.002714495805343065,0.0,0.0,0.0
quick,geometry,stage1c_geometry,stage1c_quick_geometry_L3_G101,L3,ST,101,11,3.591589894806395,3,stage1b_axial_patch_07;stage1b_axial_patch_11;stage1b_axial_patch_03,0bffed575ed25f8bd1826f2b8c4174c86f4dc3b29dbbead3a0f85a979f1a13dd,e97e9d465aee352b5d92c059c85c429dd99db15c38188c9353b4099d73addff9,fe306c394afc53bed37cfed37062f4d8f97ae02f6508541e579da3eaf0b1cd2f,b68276bcbb4db342740b9084d07f1700dbafc33e9de3afca440d2aaf0efcab81,03628f72e14f79437c49a4d89c2973a95badfdddcfa2864cc55f10131c7357ce,a7baaa9fc90d7662c776c8ae069882a1a9507c676b085107999967a149f8fb1a,1.0,192,7680,3695,3985,0.4811197916666667,data/metric_redesign_stage1c/quick/stage1c_quick_v1/stage1c_quick_geometry_L3_G101/sensor_011/metrics.csv,data/metric_redesign_stage1c/quick/stage1c_quick_v1/stage1c_quick_geometry_L3_G101/sensor_011/observations.npz,not_applicable,not_applicable,not_applicable,0.17802004449994102,0.11416298612594478,0.30629573447329167,90.44264408723427,24.020373456484872,153.10931357421038,0.0,0.0,0.0,0.07094859409917018,0.017737148524792544,56.37884796432893,1.0,4.0,14.914540099815026,24.020373456484872,54.003729478726555,0.0,0.0,0.0,0.0,232.7182817530372,3,0.005284135295790786,1.9578574534797336e-11,2.7922098876604995e-05,0.0052841365308444665,0.005286028203819626,0.0052870446313548316,0.005287171684796732,0.004674884077149731,3.836813630183543e-13,0.003651499395184473,0.0,0.0,0.0
quick,geometry,stage1c_geometry,stage1c_quick_geometry_L4_G101,L4,ST,101,11,1.3252527282106623,1,stage1b_axial_patch_07,0bffed575ed25f8bd1826f2b8c4174c86f4dc3b29dbbead3a0f85a979f1a13dd,e97e9d465aee352b5d92c059c85c429dd99db15c38188c9353b4099d73addff9,fe306c394afc53bed37cfed37062f4d8f97ae02f6508541e579da3eaf0b1cd2f,4469c90f55f51131443301aa494e35fa69b04ff6c088b461039879596c00db12,03628f72e14f79437c49a4d89c2973a95badfdddcfa2864cc55f10131c7357ce,290ab61a5fd64b6560c18067e80d4d5c4657c848874cc663fc7add19aacb2c46,1.0,192,7680,1826,5854,0.23776041666666667,data/metric_redesign_stage1c/quick/stage1c_quick_v1/stage1c_quick_geometry_L4_G101/sensor_011/metrics.csv,data/metric_redesign_stage1c/quick/stage1c_quick_v1/stage1c_quick_geometry_L4_G101/sensor_011/observations.npz,not_applicable,not_applicable,not_applicable,0.32027460040405176,0.19322132414838034,0.4949189405536371,34.307422262643556,13.274780642293585,77.80382587630103,0.0,0.0,0.09497783947868929,0.14869784954420207,0.037174462386050516,26.900187274133753,1.0,4.0,11.797577871313548,13.274780642293585,19.163683370034498,0.05125944912322137,0.0,0.1,0.20000000000000018,232.7182817530372,3,-0.026003450766931262,3.2801041059682433e-09,0.0006761816385242887,0.02600349281393345,0.02603560475699851,0.026037057509685723,0.026037239103771627,0.009821268615812492,1.8593158682289735e-11,0.006859544300611849,0.0,0.0,0.0
quick,observation,stage1c_observation,stage1c_quick_observation_O1_G101,O1,ST,101,11,9.151884361089826,16,stage1b_axial_patch_07;stage1b_axial_patch_11;stage1b_axial_patch_03;stage1b_axial_patch_12;stage1b_axial_patch_02;stage1b_axial_patch_08;stage1b_axial_patch_04;stage1b_axial_patch_10;stage1b_axial_patch_00;stage1b_axial_patch_13;stage1b_axial_patch_15;stage1b_axial_patch_06;stage1b_axial_patch_01;stage1b_axial_patch_14;stage1b_axial_patch_05;stage1b_axial_patch_09,0bffed575ed25f8bd1826f2b8c4174c86f4dc3b29dbbead3a0f85a979f1a13dd,e97e9d465aee352b5d92c059c85c429dd99db15c38188c9353b4099d73addff9,fe306c394afc53bed37cfed37062f4d8f97ae02f6508541e579da3eaf0b1cd2f,362f7e36973a2894c0e03b72c084b4c2b939a9202610cd8f10b29d9724865db8,03628f72e14f79437c49a4d89c2973a95badfdddcfa2864cc55f10131c7357ce,c39bd1e4e526f256299f05bdb59b6d5dd7b033ef5b0022fbae5c0943aadd9b49,1.0,192,7680,6401,1279,0.8334635416666667,data/metric_redesign_stage1c/quick/stage1c_quick_v1/stage1c_quick_observation_O1_G101/sensor_011/metrics.csv,data/metric_redesign_stage1c/quick/stage1c_quick_v1/stage1c_quick_observation_O1_G101/sensor_011/observations.npz,fd79febfc63cc4aaf8ba9e419755ce58553a9d2fac8edca4395fce0e488f14bb,c2115dbbc02e12ee1715ce6cf01ff58df6b6a5391aa5189c7ab0830b9749b4b9,c2115dbbc02e12ee1715ce6cf01ff58df6b6a5391aa5189c7ab0830b9749b4b9,0.057317342737119636,0.014093185923314567,0.1634985156175151,188.7224336146269,169.61596860746943,204.31557696309238,0.0,0.0,0.0,0.021390620032691394,0.0053476550081728485,186.9978520438762,1.0,4.0,168.79109730015256,169.61596860746943,178.7794093793748,0.0,0.0,0.0,0.0,232.7182817530372,3,0.0017399648347264929,7.007252982570986e-11,3.0275243411046754e-06,0.0017399782588022976,0.0017381597389096726,0.0017469047900540602,0.0017479979214471086,0.0026771574484007864,1.2223295041077557e-12,0.0020849398522160153,0.0,0.0,0.0
quick,observation,stage1c_observation,stage1c_quick_observation_O2_G101,O2,ST,101,11,9.151884361089826,16,stage1b_axial_patch_07;stage1b_axial_patch_11;stage1b_axial_patch_03;stage1b_axial_patch_12;stage1b_axial_patch_02;stage1b_axial_patch_08;stage1b_axial_patch_04;stage1b_axial_patch_10;stage1b_axial_patch_00;stage1b_axial_patch_13;stage1b_axial_patch_15;stage1b_axial_patch_06;stage1b_axial_patch_01;stage1b_axial_patch_14;stage1b_axial_patch_05;stage1b_axial_patch_09,0bffed575ed25f8bd1826f2b8c4174c86f4dc3b29dbbead3a0f85a979f1a13dd,e97e9d465aee352b5d92c059c85c429dd99db15c38188c9353b4099d73addff9,fe306c394afc53bed37cfed37062f4d8f97ae02f6508541e579da3eaf0b1cd2f,362f7e36973a2894c0e03b72c084b4c2b939a9202610cd8f10b29d9724865db8,03628f72e14f79437c49a4d89c2973a95badfdddcfa2864cc55f10131c7357ce,c39bd1e4e526f256299f05bdb59b6d5dd7b033ef5b0022fbae5c0943aadd9b49,0.4,192,7680,5066,2614,0.6596354166666667,data/metric_redesign_stage1c/quick/stage1c_quick_v1/stage1c_quick_observation_O2_G101/sensor_011/metrics.csv,data/metric_redesign_stage1c/quick/stage1c_quick_v1/stage1c_quick_observation_O2_G101/sensor_011/observations.npz,fd79febfc63cc4aaf8ba9e419755ce58553a9d2fac8edca4395fce0e488f14bb,c2115dbbc02e12ee1715ce6cf01ff58df6b6a5391aa5189c7ab0830b9749b4b9,80d9c8d03cc31e35b2613158fd51e1735ecb2f06bb6e118f531dd544f38f39ea,0.03362805141574887,0.004773087609976923,0.060671753675422616,156.81748046290443,143.99249714968275,170.10340238310826,0.0,0.0,0.0,0.025746039115917545,0.006436509778979386,155.36370398532455,1.0,4.0,140.12612120886604,143.99249714968275,147.7007474264052,0.0,0.0,0.0,0.0,232.7182817530372,3,-0.0009360662594737335,1.215097889066227e-10,8.763010486510847e-07,0.0009361095281274968,0.0009352885171409753,0.0009450238486692797,0.0009462407651103178,0.0025268977798300666,4.053155364709902e-12,0.0019242209392646027,0.0,0.0,0.0
quick,observation,stage1c_observation,stage1c_quick_observation_O3_G101,O3,ST,101,11,9.151884361089826,16,stage1b_axial_patch_07;stage1b_axial_patch_11;stage1b_axial_patch_03;stage1b_axial_patch_12;stage1b_axial_patch_02;stage1b_axial_patch_08;stage1b_axial_patch_04;stage1b_axial_patch_10;stage1b_axial_patch_00;stage1b_axial_patch_13;stage1b_axial_patch_15;stage1b_axial_patch_06;stage1b_axial_patch_01;stage1b_axial_patch_14;stage1b_axial_patch_05;stage1b_axial_patch_09,0bffed575ed25f8bd1826f2b8c4174c86f4dc3b29dbbead3a0f85a979f1a13dd,e97e9d465aee352b5d92c059c85c429dd99db15c38188c9353b4099d73addff9,fe306c394afc53bed37cfed37062f4d8f97ae02f6508541e579da3eaf0b1cd2f,362f7e36973a2894c0e03b72c084b4c2b939a9202610cd8f10b29d9724865db8,03628f72e14f79437c49a4d89c2973a95badfdddcfa2864cc55f10131c7357ce,c39bd1e4e526f256299f05bdb59b6d5dd7b033ef5b0022fbae5c0943aadd9b49,0.1,192,7680,2487,5193,0.323828125,data/metric_redesign_stage1c/quick/stage1c_quick_v1/stage1c_quick_observation_O3_G101/sensor_011/metrics.csv,data/metric_redesign_stage1c/quick/stage1c_quick_v1/stage1c_quick_observation_O3_G101/sensor_011/observations.npz,fd79febfc63cc4aaf8ba9e419755ce58553a9d2fac8edca4395fce0e488f14bb,c2115dbbc02e12ee1715ce6cf01ff58df6b6a5391aa5189c7ab0830b9749b4b9,7c1771807f01604233b27a8f573412c116fa18b0799e719c41751cdcc446891a,0.17131214581331633,0.12322539206363525,0.22311051450614375,79.50759990959503,66.42626975515417,90.32142852359802,0.0,0.0,0.0,0.05139275963646625,0.012848189909116563,77.83197532676878,1.0,4.0,63.92871062686814,66.42626975515417,73.35625147551588,0.0,0.0,0.0,0.0,232.7182817530372,3,0.003247398583230421,1.3367867290740194e-10,1.0545686677482216e-05,0.0032474123048178245,0.0032476373015022375,0.00325659892030572,0.0032577191226561553,0.0036360818426286385,2.8622748100895662e-12,0.002626120607452318,0.0,0.0,0.0
quick,observation,stage1c_observation,stage1c_quick_observation_O4_G101,O4,ST,101,11,9.151884361089826,16,stage1b_axial_patch_07;stage1b_axial_patch_11;stage1b_axial_patch_03;stage1b_axial_patch_12;stage1b_axial_patch_02;stage1b_axial_patch_08;stage1b_axial_patch_04;stage1b_axial_patch_10;stage1b_axial_patch_00;stage1b_axial_patch_13;stage1b_axial_patch_15;stage1b_axial_patch_06;stage1b_axial_patch_01;stage1b_axial_patch_14;stage1b_axial_patch_05;stage1b_axial_patch_09,0bffed575ed25f8bd1826f2b8c4174c86f4dc3b29dbbead3a0f85a979f1a13dd,e97e9d465aee352b5d92c059c85c429dd99db15c38188c9353b4099d73addff9,fe306c394afc53bed37cfed37062f4d8f97ae02f6508541e579da3eaf0b1cd2f,362f7e36973a2894c0e03b72c084b4c2b939a9202610cd8f10b29d9724865db8,03628f72e14f79437c49a4d89c2973a95badfdddcfa2864cc55f10131c7357ce,c39bd1e4e526f256299f05bdb59b6d5dd7b033ef5b0022fbae5c0943aadd9b49,0.02,192,7680,692,6988,0.09010416666666667,data/metric_redesign_stage1c/quick/stage1c_quick_v1/stage1c_quick_observation_O4_G101/sensor_011/metrics.csv,data/metric_redesign_stage1c/quick/stage1c_quick_v1/stage1c_quick_observation_O4_G101/sensor_011/observations.npz,fd79febfc63cc4aaf8ba9e419755ce58553a9d2fac8edca4395fce0e488f14bb,c2115dbbc02e12ee1715ce6cf01ff58df6b6a5391aa5189c7ab0830b9749b4b9,99dbcf1866954dff4c9cb5fa344159df68a28f98a3fe27660967c3f4d6548677,0.407304026102168,0.34525899496159407,0.4454237009729485,20.52799567741765,13.087178351563038,31.637253593447493,0.0,0.0,0.0,0.21296850054089617,0.05324212513522404,18.78212031282008,1.0,4.0,11.480820954155712,13.087178351563038,15.165807608522272,0.0,0.0,0.0,0.0,232.7182817530372,3,0.005232422834496949,1.843659572517786e-10,2.737837162960325e-05,0.005232434579581789,0.0052296033095480254,0.005243672166319158,0.005245430773415549,0.009383396815775746,2.1196510493081704e-12,0.007104711562801256,0.0,0.0,0.0
